Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is an advanced multimodal benchmark that evaluates expert-level understanding and reasoning over images paired with text across many disciplines (e.g., science, engineering, medicine). Compared with earlier multimodal sets, it emphasizes harder questions, stronger distractors, and more demanding visual reasoning grounded in diagrams, tables, and figures.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Visual Attention & Eye Movements (minor), Working Memory (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates how well models understand and act on information contained in high-resolution GUI screenshots, often requiring precise grounding to interface elements. Tasks stress spatial/layout understanding (what is where), interpreting UI semantics, and producing correct actions or answers under visually dense, real-world interfaces.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Sensorimotor Coordination (minor), Planning (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests whether models can answer reasoning-heavy questions grounded in scientific figures (charts/plots/diagrams) from research papers, often paired with captions or surrounding text. It emphasizes extracting quantitative/relational information from visuals and combining it with scientific context to reach correct conclusions.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over video content, where key evidence may be distributed across time and scenes. It tests whether models can integrate temporally separated cues, track entities/events, and answer questions requiring more than single-frame recognition.","L1: Visual Perception, Auditory Processing (minor)
L2: Attention, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration
L3: Cognitive Timing & Predictive Modeling",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context benchmark that inserts multiple similar “needle” interactions into a large “haystack” of content and asks the model to recover the correct response associated with a specific needle. It stresses robust retrieval under interference, multi-round reference tracking, and resisting distractors across very long sequences.","L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory
L3: Inhibitory Control (minor)",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified professional knowledge-work tasks across many occupations (e.g., creating spreadsheets, presentations, plans, and analyses), typically judged against outputs from human professionals. It emphasizes end-to-end task execution quality—following specifications, producing coherent artifacts, and making reasonable domain decisions under constraints.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Self-reflection (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering ability on tasks resembling real freelance/contractor work, where success depends on delivering correct, usable changes aligned with requirements. It stresses practical end-to-end coding competence, including understanding intent, implementing changes, and handling edge cases that arise in real projects.","L1: 
L2: Planning, Decision-making, Logical Reasoning, Adaptive Error Correction, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks is a long-context reasoning benchmark where the model must traverse or query properties of graphs described in text (e.g., follow edges, identify parents/paths, or perform structured walks). It targets precise state tracking and multi-step symbolic manipulation in contexts where small mistakes compound over many hops.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Attention, Logical Reasoning, Planning
L3: Inhibitory Control (minor)",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-use competence across a diverse set of tasks requiring selecting tools, composing multi-step tool plans, and integrating tool outputs into final answers. It emphasizes robustness to tool errors, correct parameterization, and the ability to keep a coherent workflow across multiple tool calls.","L1: Language Comprehension
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition (minor)
L3: ",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT (as used in MathArena) draws from the Harvard–MIT Mathematics Tournament problems, which are typically harder and more proof/insight-oriented than many standard competition items. The benchmark probes deep mathematical reasoning, creative problem decomposition, and maintaining consistency across long multi-step derivations.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor)
L3: Cognitive Flexibility (minor)",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark intended to measure progress near the frontier of formal and informal math problem solving, often stratified by difficulty tiers. It emphasizes sustained multi-step reasoning, error sensitivity, and the ability to navigate unfamiliar problem structures that require creative insight rather than routine calculation.","L1: 
L2: Logical Reasoning, Working Memory, Planning
L3: Cognitive Flexibility",L3
