Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is an advanced multimodal understanding benchmark that requires reasoning over images (e.g., diagrams, charts, scenes, documents) together with text prompts across many disciplines. It targets expert-level visual-linguistic reasoning, including extracting relevant visual evidence and integrating it with domain knowledge to answer questions accurately.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension, Logical Reasoning, Working Memory (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding and grounding from high-resolution screenshots, where models must interpret interface layouts and identify relevant elements to answer questions or take implied actions. It probes spatially precise visual reasoning about widgets, text, icons, and their relations within complex software UIs.","Visual Perception, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Visual Attention & Eye Movements, Language Comprehension (minor), Planning (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over scientific figures and chart-like visuals drawn from research papers, typically requiring careful extraction of quantitative/structural information and linking it to the question context. Many settings allow computational assistance (e.g., Python), reflecting real analysis workflows that combine perception, interpretation, and calculation.","Scene Understanding & Visual Reasoning, Visual Perception, Multisensory Integration, Logical Reasoning, Working Memory (minor), Language Comprehension (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding over video, requiring models to answer questions that depend on events unfolding across time as well as associated textual context. It stresses temporal integration, attention over frames, and reasoning about actions, causality, and sequences rather than single-image recognition.","Visual Perception, Cognitive Timing & Predictive Modeling, Working Memory, Attention, Scene Understanding & Visual Reasoning, Multisensory Integration (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” interactions are embedded in long conversation “haystacks,” and the model must retrieve and reproduce the correct response corresponding to a specified needle. It targets robust multi-round co-reference and retrieval under heavy distractors and very long contexts.","Working Memory, Episodic Memory, Attention, Language Comprehension, Semantic Understanding & Context Recognition (minor)"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified, economically valuable knowledge-work tasks across many occupations, graded via expert human comparisons (often as wins/ties/losses against professionals). Tasks frequently require producing structured deliverables (e.g., spreadsheets, presentations, plans) and following constraints over multi-step workflows.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Working Memory (minor), Adaptive Error Correction (minor)"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering on tasks resembling real paid “freelance/contract” issues, emphasizing end-to-end patch delivery aligned with user requirements and repository constraints. Compared with simpler coding benchmarks, it more strongly reflects practical engineering judgment, iteration, and solution selection under ambiguity.","Planning, Adaptive Error Correction, Logical Reasoning, Decision-making, Working Memory (minor), Language Comprehension (minor)"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates graph-structured reasoning expressed in language, such as following edges, finding parents, or performing BFS-like traversals from a textual description of a graph. It probes whether models can maintain and manipulate discrete relational structure over many steps without losing track of nodes and paths.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention (minor), Planning (minor)"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon is a tool-use benchmark where models must solve tasks by selecting from (and correctly invoking) tools, then synthesizing tool outputs into final responses. It stresses robust orchestration across multiple calls, handling tool errors, and deciding when additional actions are needed versus when an answer is complete.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Inhibitory Control (minor)"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT comprises high-difficulty mathematics competition problems (e.g., the Harvard-MIT Mathematics Tournament), often requiring inventive multi-step solutions and careful symbolic manipulation. It is commonly used to probe advanced mathematical reasoning beyond standard contest sets, including non-routine problem decomposition.","Logical Reasoning, Planning, Working Memory, Cognitive Flexibility (minor), Adaptive Error Correction (minor)"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is a benchmark of expert-level mathematics problems designed to test the limits of model reasoning and tool-assisted problem solving, with difficulty stratified into tiers. It emphasizes long-horizon derivations, precise algebraic/analytic reasoning, and maintaining coherence across complex intermediate steps.","Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Cognitive Flexibility (minor)"
