Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR quality across heterogeneous layouts including text, tables, formulas, and reading order. It targets end-to-end document perception: detecting structure, transcribing accurately, and preserving layout-consistent sequencing.","L1: Visual Perception, Language Comprehension (minor)
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal reasoning over videos, where temporal context and evolving scenes matter for answering questions. It probes whether models can integrate information across frames and align language queries with dynamic visual evidence.","L1: Visual Perception
L2: Working Memory, Scene Understanding & Visual Reasoning, Attention (minor), Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro measures competitive coding performance on recent, difficult programming problems under controlled evaluation, often summarized as an Elo-style rating. It emphasizes algorithmic reasoning, implementation accuracy, and iterative debugging under time/attempt constraints.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Attention (minor)
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality and grounding, measuring whether model outputs stay supported by provided sources or known truths across varied settings. It targets both avoiding hallucinations and correctly representing uncertainty when evidence is insufficient.","L1: Language Production (minor)
L2: Semantic Understanding & Context Recognition, Attention (minor)
L3: Inhibitory Control, Self-reflection",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA extends physical commonsense question answering across many languages, focusing on practical reasoning about everyday interactions with objects and environments. It stresses whether models preserve commonsense constraints and meaning when questions are expressed in diverse linguistic forms.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping (minor)
L3: Tactile Perception (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context multi-round coreference resolution by embedding multiple similar “needle” requests inside long “haystacks” and asking the model to retrieve the correct referenced response. It primarily measures stable context tracking under distractors and interference.,"L1: Language Comprehension (minor)
L2: Working Memory, Attention, Semantic Understanding & Context Recognition
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically valuable, well-specified knowledge work across many occupations using side-by-side comparisons against human professionals. Tasks often require producing real artifacts (e.g., plans, analyses, structured documents), so success depends on coherent end-to-end execution rather than isolated QA.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Social Reasoning & Theory of Mind (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering agents on realistic tasks that resemble contractor-style work: understanding a repository, proposing changes, and producing correct patches under constraints. It emphasizes reliability on end-to-end engineering workflows beyond small isolated coding puzzles.","L1: 
L2: Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Decision-making (minor)
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests reasoning over graph-structured data presented in text, requiring the model to follow edges, answer reachability/parent queries, or simulate traversal procedures. It stresses consistent multi-step state tracking and resistance to distraction over long contexts.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention (minor), Planning (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents on tasks that require selecting, calling, and chaining multiple tools (APIs) correctly to reach a goal. It measures both correct action sequencing and robust handling of tool errors, partial results, and interface constraints.","L1: 
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Attention (minor)
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark designed to be difficult for current frontier models, with tiers reflecting increasing depth and novelty. Many problems require extended derivations, careful case handling, and verification (often in tool-augmented settings).","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: Cognitive Flexibility",L3
