Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a challenging multimodal benchmark that requires jointly reasoning over images and text across many disciplines (e.g., diagrams, charts, scientific figures, and technical visuals). It emphasizes expert-level multimodal understanding and structured reasoning beyond simple recognition.","Multisensory Integration, Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Attention (minor), Language Comprehension (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from screenshots, where the model must interpret complex user interfaces and answer questions grounded in on-screen elements. It stresses fine-grained visual grounding (buttons, menus, tables, settings) and spatial/layout reasoning typical of professional software workflows.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Decision-making (minor), Language Comprehension (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests scientific-figure and paper-centric visual reasoning using plots, charts, and visual elements from research-style documents. The goal is to assess whether a model can extract quantitative/relational information from figures and integrate it with the accompanying textual context to answer reasoning-heavy questions.","Scene Understanding & Visual Reasoning, Visual Perception, Logical Reasoning, Multisensory Integration, Working Memory (minor), Attention (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to the temporal domain by requiring reasoning over videos alongside text questions. Tasks typically require integrating information across frames, tracking changes over time, and combining visual cues with language to answer questions about events, procedures, or interactions.","Visual Perception, Cognitive Timing & Predictive Modeling, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration (minor), Attention (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference resolution by embedding multiple similar “needle” interactions within a long “haystack” of dialogue. The model must correctly identify and reproduce the response associated with a specific needle, stressing robustness to interference and distractors at long context lengths.","Working Memory, Attention, Episodic Memory, Language Comprehension, Inhibitory Control (minor), Semantic Understanding & Context Recognition (minor)"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional “knowledge work” by asking models to produce real workplace artifacts (e.g., spreadsheets, presentations, plans, analyses) across many occupations and industries, judged by expert comparison to human professionals. It targets end-to-end task execution quality—following requirements, producing usable deliverables, and showing practical judgment under constraints.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Self-reflection (minor), Adaptive Error Correction (minor), Working Memory (minor)"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates advanced software engineering performance with an emphasis on realistic developer workflows, such as implementing fixes or changes within larger codebases under constraints. Compared with simpler coding tests, it is intended to better capture practical engineering competence (e.g., navigating projects, applying correct changes, and maintaining overall correctness).","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates a model’s ability to follow and reason over graph-structured data by performing multi-step traversals (e.g., reachability, parent/neighbor queries) within a provided representation. It stresses systematic multi-hop reasoning and maintaining state over long sequences of relational steps, often in long-context settings.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention (minor), Planning (minor)"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon measures tool-using proficiency across diverse tasks where a model must select appropriate tools, call them correctly, and iteratively refine results to solve multi-step problems. It emphasizes orchestration reliability (including error recovery), not just final-answer quality, reflecting real agent deployments that depend on external APIs and utilities.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Inhibitory Control (minor), Semantic Understanding & Context Recognition (minor)"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT evaluates competition-style mathematics using problems from the Harvard-MIT Mathematics Tournament, which often require creative insights, careful case analysis, and multi-step derivations. It is typically harder and more proof/strategy flavored than standard short-form math QA, stressing robustness on novel problem structures.","Logical Reasoning, Working Memory, Cognitive Flexibility (minor), Attention (minor), Semantic Understanding & Context Recognition (minor)"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark designed to test advanced reasoning on problems closer to research and high-end olympiad difficulty, sometimes with tiered difficulty levels. It targets deep multi-step derivations, precise symbolic manipulation, and sustained correctness under challenging, unfamiliar problem setups.","Logical Reasoning, Working Memory, Planning (minor), Cognitive Flexibility (minor), Attention (minor)"
