Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is an advanced multimodal benchmark that evaluates expert-level understanding and reasoning over images plus text (e.g., charts, diagrams, documents) across many disciplines. Compared to earlier multimodal benchmarks, it emphasizes harder problems, stronger evaluation protocols, and professional-grade visual reasoning.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning (minor), Visual Attention & Eye Movements (minor), Working Memory (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates models on understanding high-resolution screenshots of real software interfaces and answering questions that require precise visual grounding (e.g., locating UI elements, reading values, interpreting layout). It is designed to measure GUI understanding and screenshot-based reasoning that supports computer-use agents.","L1: Visual Perception, Language Comprehension (minor)
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Decision-making (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over scientific figures (and associated context) from arXiv-style papers, requiring models to interpret plots, diagrams, and visual encodings to answer questions. It targets scientific visual reasoning, quantitative interpretation, and faithful extraction of evidence from figures.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over videos paired with text questions, covering temporal events, actions, and causal relations. It probes whether models can integrate information across frames and maintain coherent interpretations over time.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory, Attention
L3: Cognitive Timing & Predictive Modeling (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 is a long-context evaluation for multi-round co-reference/recall: multiple similar “needle” requests are embedded within long “haystacks,” and the model must retrieve the correct response corresponding to a specified needle. The 8-needle variant increases interference and tests whether the model can preserve and recover precise details across very long inputs.","L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition (minor)
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks spanning many occupations (e.g., spreadsheets, presentations, operational plans), judged by expert humans via pairwise comparisons. It emphasizes producing usable work artifacts under realistic constraints, including following instructions, structuring deliverables, and making trade-offs aligned with task goals.","L1: Language Production, Language Comprehension
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Adaptive Error Correction (minor)
L3: Self-reflection (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering beyond single isolated patches, emphasizing more realistic workflows such as navigating larger codebases, handling ambiguous requirements, and producing changes that meet evaluation criteria end-to-end. It is intended to better reflect the reliability and autonomy demands of real engineering work compared to narrower coding benchmarks.","L1: Language Comprehension (minor)
L2: Planning, Adaptive Error Correction, Working Memory, Logical Reasoning, Decision-making (minor)
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests structured reasoning over graphs described in text, requiring models to traverse nodes/edges (e.g., BFS-like procedures, parent-pointer recovery) and output correct derived information. It targets algorithmic reasoning and the ability to maintain and manipulate structured relational state over long contexts.","L1: 
L2: Logical Reasoning, Working Memory, Spatial Representation & Mapping, Attention (minor), Planning (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-use competence across diverse APIs and tasks, emphasizing correct selection of tools, argument construction, iterative debugging, and synthesis of tool outputs into a coherent final answer. It is designed to measure robustness of agentic workflows under tool errors, partial results, and multi-step dependencies.","L1: Language Comprehension (minor), Language Production (minor)
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition (minor)
L3: ",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT consists of high-difficulty contest mathematics problems (e.g., Harvard-MIT Math Tournament sets) that require multi-step proofs/derivations and careful case analysis. It is used to assess advanced mathematical reasoning under time-competition style constraints and sensitivity to small logical errors.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark designed to be difficult for frontier models and to reduce the usefulness of memorization, often requiring deep multi-step reasoning and (in some settings) tool-assisted computation. It aims to measure progress on the hardest tiers of formal and informal mathematical problem solving.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
