Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,MMMU-Pro is a multimodal benchmark that evaluates expert-level understanding and reasoning over images paired with text across many disciplines. It emphasizes integrating visual evidence with domain knowledge to answer multiple-choice or structured questions.,"Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension, Working Memory (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI and screenshot understanding, where models must interpret high-resolution interfaces and answer questions or take actions grounded in on-screen elements. It targets reliable visual grounding, layout reasoning, and selecting correct targets in complex UIs.","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Sensorimotor Coordination (minor), Planning (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests scientific-figure and paper-content reasoning using arXiv-style figures and associated questions, often requiring quantitative and diagrammatic interpretation. It emphasizes extracting structured information from visual scientific artifacts and integrating it with textual context.","Scene Understanding & Visual Reasoning, Visual Perception, Semantic Understanding & Context Recognition, Logical Reasoning, Language Comprehension (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding over videos, requiring temporal integration to answer questions about events, actions, and context. It stresses tracking changing scenes and maintaining coherence across frames rather than single-image interpretation.","Visual Perception, Scene Understanding & Visual Reasoning, Working Memory, Cognitive Timing & Predictive Modeling, Attention (minor), Multisensory Integration (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) evaluates long-context multi-round coreference resolution by embedding multiple similar “needle” interactions inside long “haystacks” and asking the model to retrieve the correct referenced response. It primarily measures robust retrieval and disambiguation under heavy context interference.,"Working Memory, Episodic Memory, Attention, Language Comprehension, Semantic Understanding & Context Recognition (minor)"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified professional knowledge-work tasks across many occupations, judged by expert evaluators on output quality (often including artifacts like documents, spreadsheets, or plans). It targets end-to-end task execution quality under realistic workplace specifications.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Self-reflection (minor), Working Memory (minor)"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering in a more “job-like” setting, emphasizing longer-horizon execution and realistic constraints for completing engineering tasks end-to-end. It targets the ability to understand a codebase, implement correct changes, and iteratively resolve failures in a production-like workflow.","Planning, Adaptive Error Correction, Logical Reasoning, Working Memory, Decision-making (minor), Language Comprehension (minor), Language Production (minor)"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates long-context reasoning over graph-structured data, such as following edges, recovering paths, or answering queries that require consistent traversal and bookkeeping. It stresses systematic multi-step reasoning where small errors compound across long dependency chains.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention (minor), Planning (minor)"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon benchmarks an agent’s ability to use many tools/APIs across heterogeneous tasks, emphasizing correct tool selection, parameterization, and integration of results into final answers. It is designed to probe robustness of tool-use policies under multi-step workflows and partial failures.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Language Comprehension (minor), Language Production (minor)"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT (as used in MathArena) evaluates high-difficulty contest mathematics problems that often require creative problem decomposition, proof-style reasoning, and careful symbolic manipulation. It is generally harder and more varied than standard competition sets, stressing reliability under complexity.","Logical Reasoning, Planning, Working Memory, Cognitive Flexibility (minor), Attention (minor)"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics evaluation intended to measure progress on problems beyond routine contest math, including more research-adjacent and technically demanding items. It stresses deep multi-step reasoning, precision, and the ability to manage complex intermediate states over long solutions.","Logical Reasoning, Planning, Working Memory, Cognitive Flexibility (minor), Adaptive Error Correction (minor)"
