Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a competition-style evaluation focused on difficult mathematical problem solving, often requiring multi-step derivations and careful symbolic manipulation. It is designed to separate models that can execute long reasoning chains from those that rely on short heuristics.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific figures/charts from papers, requiring models to interpret visual encodings and connect them to accompanying textual context. Many items require multi-hop inference from plotted trends, axes, legends, and experimental conditions.","Visual Perception, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across heterogeneous layouts, including text blocks, tables, formulas, and reading order. It stresses robust parsing of structured documents rather than only recognizing isolated text.","Visual Perception, Attention, Language Comprehension, Semantic Understanding & Context Recognition, Working Memory (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to videos, requiring temporal comprehension of events, actions, and changes across frames alongside text questions. It emphasizes integrating information over time rather than relying on a single salient image.","Visual Perception, Scene Understanding & Visual Reasoning, Working Memory, Cognitive Timing & Predictive Modeling, Attention (minor), Auditory Processing (minor)"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding performance on fresh, competitive-programming-style and practical tasks with an emphasis on resisting training contamination. It measures whether a model can produce correct, executable code under time/iteration constraints typical of real coding workflows.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Language Production (minor), Language Comprehension (minor)"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality by testing whether model outputs remain grounded and accurate across a range of factuality-related tasks and perturbations. It targets errors like hallucinations, overconfident unsupported claims, and failures to track provenance-like constraints.","Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection (minor), Working Memory (minor), Language Comprehension (minor)"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical, everyday physical commonsense reasoning across many languages and cultural contexts (with non-parallel items rather than direct translations). It probes whether models can choose plausible actions or explanations grounded in real-world affordances rather than language-only priors.","Semantic Understanding & Context Recognition, Logical Reasoning, Language Comprehension, Spatial Representation & Mapping (minor), Social Reasoning & Theory of Mind (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context multi-round coreference and retrieval by embedding multiple similar “needle” interactions within long “haystack” transcripts and asking the model to reproduce the correct referenced content. It stresses maintaining and selecting the right entity/turn linkage under heavy distraction.,"Working Memory, Attention, Language Comprehension, Semantic Understanding & Context Recognition, Episodic Memory (minor)"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks across many occupations, scored by expert human judges via comparisons to professional outputs. Tasks often require producing real artifacts (e.g., plans, analyses, presentations/spreadsheets) and coordinating multiple subtasks to a high standard.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Working Memory (minor), Self-reflection (minor), Social Reasoning & Theory of Mind (minor)"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering ability on realistic development work, often framed as implementing or fixing issues within a repository under constraints similar to professional workflows. It emphasizes end-to-end problem solving: understanding requirements, making coherent code changes, and validating behavior.","Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Language Comprehension (minor), Language Production (minor)"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests reasoning over graph-structured data, commonly by requiring models to follow paths, parents/children relations, or BFS-like traversal described in text. It emphasizes consistent multi-step relational tracking, where a single slip in traversal logic can invalidate the final answer.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention (minor)"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents on multi-step tasks that require selecting, calling, and chaining tools correctly (often under noisy tool outputs or partial failures). It focuses on reliable orchestration, parameter selection, and recovery strategies to reach an end goal.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Attention (minor)"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is a hard mathematics benchmark targeting research- and Olympiad-adjacent problem difficulty, often requiring long, precise derivations and careful case analysis. It is designed to measure genuine mathematical reasoning progress, including performance at the most difficult tiers.","Logical Reasoning, Working Memory, Planning, Cognitive Flexibility (minor), Adaptive Error Correction (minor)"
