Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a harder, more evaluation-focused variant of MMMU for expert-level multimodal understanding and reasoning, combining text with images such as diagrams, plots, and scientific figures. It emphasizes cross-domain visual reasoning and precise grounding of answers in visual evidence.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Visual Attention & Eye Movements (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from high-resolution screenshots, often requiring models to localize relevant UI elements and answer questions grounded in interface layout. It targets visually grounded reasoning needed for computer-use agents (e.g., interpreting menus, settings, dashboards) rather than generic image captioning.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping (minor), Sensorimotor Coordination (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on answering reasoning questions about figures and content drawn from arXiv-style scientific papers, emphasizing chart/figure interpretation and grounded inference. It tests whether a model can extract the right visual evidence and connect it to the accompanying scientific context.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Multisensory Integration, Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring temporal integration of visual information across frames to answer questions. Tasks stress tracking events, attributes, and relations over time rather than relying on a single static image.","L1: Visual Perception, Language Comprehension (minor)
L2: Working Memory, Attention, Multisensory Integration (minor), Scene Understanding & Visual Reasoning (minor)
L3: Cognitive Timing & Predictive Modeling (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (multi-round coreference resolution) evaluates long-context retrieval and reference tracking by embedding multiple similar “needle” interactions inside long distractor “haystacks,” then asking the model to reproduce the correct response for a specified needle. The 8-needle variant stresses maintaining and retrieving the correct referent among many near-duplicates over long contexts.","L1: Language Comprehension
L2: Working Memory, Episodic Memory, Attention, Semantic Understanding & Context Recognition (minor)
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified professional “knowledge work” tasks (e.g., producing presentations, spreadsheets, plans, analyses) across many occupations, often judged by experts in head-to-head comparisons. It aims to capture applied competence: producing usable artifacts, following constraints, and making practical decisions under realistic instructions.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Self-reflection (minor), Social Reasoning & Theory of Mind (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates advanced software engineering performance on realistic repository tasks, emphasizing reliability and end-to-end patch quality under constraints similar to professional workflows. Compared to simpler coding benchmarks, it more strongly stresses autonomous debugging, refactoring, and integrating changes that satisfy tests and requirements.","L1: Language Comprehension (minor)
L2: Planning, Adaptive Error Correction, Logical Reasoning, Working Memory, Decision-making (minor)
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates multi-step reasoning over graph-structured data presented in textual form, such as following parent pointers or performing breadth-first-like traversals. It tests whether models can reliably maintain and update an internal representation of a graph path/state across many steps without losing track.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates complex tool-using agents on multi-step tasks that require selecting tools, composing calls, handling failures, and synthesizing results into a final deliverable. It emphasizes robustness and orchestration in realistic tool ecosystems rather than isolated single-call function usage.","L1: 
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition (minor)
L3: Inhibitory Control (minor)",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT problems (e.g., from Harvard-MIT Mathematics Tournament sets) assess high-difficulty contest mathematics that typically requires creative multi-step reasoning and careful proof-like structure. Compared with standard exam items, these tasks more often demand strategic problem decomposition and non-routine insights.","L1: 
L2: Logical Reasoning, Planning, Working Memory
L3: Cognitive Flexibility (minor)",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath targets expert-level mathematics problems intended to be challenging even for strong automated reasoning systems, often requiring deep multi-step derivations and careful control of intermediate results. It is designed to measure progress on difficult, research-adjacent mathematical reasoning rather than routine computation.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction (minor)
L3: Cognitive Flexibility (minor)",L2
