Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a harder, more robust version of MMMU that evaluates multimodal understanding and reasoning across many disciplines using images combined with text questions. Tasks often require interpreting diagrams, tables, plots, or instrument readouts and integrating them with domain knowledge to answer accurately.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension, Logical Reasoning, Working Memory (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from high-resolution screenshots, where models must ground language instructions/questions in interface elements and layout. It stresses reading screen content, understanding spatial relationships among widgets, and mapping intent to UI-relevant answers or actions.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Decision-making (minor), Planning (minor), Language Comprehension (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over charts and figures (often sourced from scientific documents), requiring models to extract quantitative/structural information from visuals and answer questions that depend on that evidence. It emphasizes faithful visual grounding and multi-step inference from plotted data rather than generic world knowledge.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor), Semantic Understanding & Context Recognition (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over videos paired with text questions, often requiring integration of events across time. It stresses temporal coherence, selective attention to key frames, and combining visual evidence with general knowledge to answer correctly.","Visual Perception, Cognitive Timing & Predictive Modeling, Attention, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (multi-round coreference resolution) tests long-context robustness by inserting multiple similar “needle” interactions into a large “haystack” of dialogue and asking the model to recover the correct response corresponding to a specified needle. The 8-needle setting increases distractors and demands precise retrieval rather than vague summarization.,"Working Memory, Attention, Language Comprehension, Semantic Understanding & Context Recognition, Episodic Memory (minor), Inhibitory Control (minor)"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks spanning many occupations, using expert human judging to compare model outputs against industry professionals. Tasks frequently require producing real work artifacts (e.g., plans, analyses, spreadsheets/slides), emphasizing end-to-end execution quality, constraint satisfaction, and practical decision-making.","Planning, Decision-making, Language Production, Language Comprehension, Semantic Understanding & Context Recognition, Working Memory (minor), Self-reflection (minor)"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates higher-level, more “agentic” software engineering work where models must make progress on realistic engineering tasks that can include ambiguity, prioritization, and longer-horizon execution compared with patch-only benchmarks. It emphasizes selecting the right changes, coordinating subtasks, and delivering a correct and maintainable outcome.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Language Production (minor)"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates algorithmic reasoning over graph-structured problems presented in textual form, such as following edges, performing traversals, or identifying relationships like parents/ancestors. It stresses step-by-step state tracking and resisting distractions in long sequences of graph navigation operations.","Logical Reasoning, Working Memory, Spatial Representation & Mapping, Attention, Inhibitory Control (minor)"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents across diverse tasks that require selecting among tools, calling them correctly, and composing multi-step solutions from tool outputs. It emphasizes robustness to tool errors, correct parameterization, and coherent orchestration over longer workflows than single-call tool tests.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Language Comprehension (minor), Language Production (minor)"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT is a competition-math benchmark drawn from Harvard-MIT Mathematics Tournament style problems, which tend to be proof-like or puzzle-like and often require creative multi-step reasoning. It probes advanced problem decomposition, maintaining invariants, and executing precise calculations under complex constraints.","Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates extremely challenging research-level mathematics, with tiers reflecting increasing difficulty and often requiring novel insights rather than routine techniques. It stresses long-horizon symbolic reasoning, careful control of intermediate assumptions, and high precision in multi-step derivations (sometimes aided by external computation tools).","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction (minor)"
