Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro evaluates expert-level multimodal understanding and reasoning over images and text, typically using questions drawn from many disciplines (e.g., science, engineering, charts/diagrams). It targets accurate visual interpretation combined with grounded, multi-step reasoning under challenging distractors.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Language Comprehension (minor), Attention (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from high-resolution screenshots, requiring models to identify interface elements and answer questions grounded in spatial layout and visual cues. It stresses precise visual grounding (often akin to “where to click/what is shown”) rather than general image captioning.","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Decision-making (minor), Sensorimotor Coordination (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on interpreting scientific figures (often from arXiv-style papers) and answering reasoning questions that require extracting quantitative/structural information from plots, diagrams, and figure captions. It emphasizes chart/figure comprehension and chaining visual evidence with domain reasoning.","Scene Understanding & Visual Reasoning, Visual Perception, Logical Reasoning, Multisensory Integration, Working Memory (minor), Attention (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to the video setting, requiring models to reason over temporal visual information plus text. Tasks commonly require integrating events across frames, tracking entities, and using context to answer questions about actions, causality, or procedural steps.","Visual Perception, Cognitive Timing & Predictive Modeling, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration (minor), Attention (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) measures long-context retrieval and multi-round coreference resolution by placing multiple similar “needle” interactions inside a long “haystack” of text. The model must recover the correct referenced content among many distractors, stressing robust context tracking at scale.","Working Memory, Attention, Episodic Memory, Language Comprehension, Inhibitory Control (minor)"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically relevant, well-specified professional knowledge-work tasks across many occupations, judged by expert humans via pairwise comparisons. It emphasizes producing practical artifacts (e.g., plans, spreadsheets, writeups) that satisfy constraints, communicate clearly, and reflect professional standards.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Self-reflection (minor), Social Reasoning & Theory of Mind (minor)"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering on tasks intended to resemble freelance/contractor work, emphasizing end-to-end delivery quality rather than narrow unit-test fixes. It typically stresses interpreting ambiguous requirements, making design choices, implementing robust solutions, and iterating toward completion.","Planning, Decision-making, Logical Reasoning, Adaptive Error Correction, Working Memory (minor), Language Comprehension (minor)"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates structured long-context reasoning by embedding graph traversal tasks (e.g., BFS-style walks, parent-pointer recovery) into textual sequences. Models must follow graph-defined constraints over many steps, testing whether they can reliably compute and track discrete structure in context.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention (minor), Cognitive Timing & Predictive Modeling (minor)"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates how well models can solve tasks by selecting and using tools across multi-step workflows, often under time/latency or correctness constraints. It targets robust tool calling, argument construction, error handling, and integrating tool outputs into a coherent final response.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Inhibitory Control (minor), Language Production (minor)"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT is a competition-math benchmark based on Harvard-MIT Mathematics Tournament problems, which are typically harder and more proof-like than standard school math. It emphasizes deep multi-step reasoning, strategy selection across solution paths, and maintaining correctness over long derivations.","Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath targets expert-level mathematics with problems designed to be challenging for frontier models and to better measure genuine mathematical reasoning progress. Many items require extended multi-step derivations and careful control of intermediate results, often with optional tool use for computation checking.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction (minor)"
