Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates whether a model can perform tasks expected of an entry-level financial analyst, such as extracting facts from documents, performing calculations, building structured analyses, and justifying conclusions. It emphasizes domain reasoning, numerical accuracy, and producing decision-relevant artifacts under realistic constraints.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Planning (minor), Decision-making (minor)
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agent capabilities on large-scale tasks such as locating known vulnerabilities from descriptions and discovering new vulnerabilities in real codebases. It stresses precise reasoning about program behavior, constructing exploits or proof-of-vulnerability artifacts, and iterating based on tool feedback.","L1: Language Comprehension, Language Production (minor)
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests spreadsheet understanding and manipulation on realistic workbooks, requiring models to navigate sheets, interpret formulas/tables, and produce correct edits or derived outputs. It emphasizes structured reasoning over semi-formal artifacts and careful multi-step transformations with low tolerance for small errors.","L1: 
L2: Semantic Understanding & Context Recognition, Working Memory, Planning, Logical Reasoning, Adaptive Error Correction (minor), Attention (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult, broad benchmark intended to probe frontier-level knowledge and reasoning, including questions that may require multi-step inference and, in some setups, tool use (e.g., search or code). It aims to stress capabilities beyond standard academic QA, including robustness on complex, long-form problems and multimodal items.","L1: Language Comprehension, Visual Perception (minor)
L2: Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Planning (minor), Scene Understanding & Visual Reasoning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-style mathematics problem solving, typically requiring creative multi-step reasoning rather than routine computation. It is often used to measure a model’s ability to maintain consistent intermediate constraints and avoid arithmetic/logical slips under time-test-like conditions.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,GPQA Diamond is a high-quality subset of GPQA with difficult graduate-level science multiple-choice questions designed to be hard to answer via superficial pattern matching. It probes deep conceptual understanding and careful reasoning under distractor options.,"L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Decision-making (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style evaluation across many subjects and multiple languages, testing whether models can answer knowledge-and-reasoning questions beyond English. It emphasizes cross-lingual generalization and stable performance across diverse linguistic contexts and domains.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal, multi-discipline benchmark where questions require jointly reasoning over images and text, often in expert domains (e.g., charts, diagrams, technical figures). It evaluates whether models can ground language in visual evidence and perform multi-step inference from complex visual inputs.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor), Visual Attention & Eye Movements (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA focuses on interpreting scientific figures from biology papers, requiring models to extract evidence from plots/diagrams and answer targeted questions about experimental results. It stresses fine-grained figure understanding and the ability to connect visual signals to domain concepts and claims.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing realistic multi-step tasks across several self-hosted web apps (e.g., shopping, CMS, forums, Git workflows), requiring navigation, form filling, and stateful interaction. It measures long-horizon planning and robust execution under dynamic UI and partial observability.","L1: Visual Perception
L2: Planning, Decision-making, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Working Memory, Adaptive Error Correction, Attention (minor)
L3: Inhibitory Control (minor)",L2
