Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses agent performance on tasks typical of an entry-level financial analyst, such as interpreting financial documents, producing analyses, and creating defensible recommendations. It stresses domain-grounded reasoning, structured outputs, and multi-step problem solving under realistic constraints.","Semantic Understanding & Context Recognition, Logical Reasoning, Planning, Decision-making, Working Memory, Language Production (minor)"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on identifying known vulnerabilities from descriptions and, in some settings, discovering new weaknesses in real codebases. It tests systematic debugging, hypothesis-driven investigation, and careful verification under adversarial or failure-prone conditions.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Attention, Inhibitory Control (minor)"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates whether models can navigate and manipulate complex spreadsheets to solve realistic problems, often requiring formula edits, data transformations, and correctness checks. It stresses procedural task execution, structured reasoning over tabular data, and error correction.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Attention, Semantic Understanding & Context Recognition (minor)"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a frontier, multimodal benchmark designed to probe advanced reasoning and broad academic/professional knowledge across hard questions. Tasks often require integrating information, resisting shallow pattern-matching, and producing precise answers under ambiguity.","Language Comprehension, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Visual Perception (minor), Multisensory Integration (minor), Planning (minor)"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 consists of competition-style mathematics problems (typically short-answer) that require multi-step derivations and careful algebraic or combinatorial reasoning. It targets mathematical problem solving more than factual recall, with strong penalties for small logical slips.","Logical Reasoning, Working Memory, Attention, Planning (minor), Adaptive Error Correction (minor)"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-quality subset of graduate-level, “Google-proof” multiple-choice questions in biology, chemistry, and physics. It is designed so that superficial retrieval is insufficient, emphasizing deep conceptual understanding and careful reasoning.","Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention (minor), Language Comprehension (minor)"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style academic questions to multiple languages, measuring multilingual knowledge and reasoning across diverse subjects. It probes whether models preserve competency and calibration when the same kinds of tasks are presented in different linguistic forms.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Language Production (minor)"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models must answer questions that require understanding images alongside text (e.g., diagrams, plots, screenshots). It emphasizes multimodal grounding, visual reasoning, and cross-domain generalization.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Spatial Representation & Mapping (minor), Visual Attention & Eye Movements (minor)"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,LAB-Bench FigQA focuses on interpreting complex scientific figures from biology papers and answering questions that depend on correct figure reading. It tests whether models can extract quantitative/relational information from plots and panels and connect it to scientific context.,"Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Attention, Semantic Understanding & Context Recognition (minor)"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing realistic tasks across multiple web apps (e-commerce, CMS, forums, repositories), requiring navigation, form filling, and multi-step workflows. It stresses robust sequential decision-making under partial observability and UI variability.","Visual Perception, Visual Attention & Eye Movements, Planning, Decision-making, Sensorimotor Coordination, Working Memory, Inhibitory Control (minor)"
