Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agents on tasks typical of an entry-level financial analyst, such as extracting information from documents, performing calculations, building analyses, and drafting investment or reporting outputs. It stresses domain-grounded reasoning and accurate synthesis across multiple sources and steps, often with structured outputs.","L1: Language Production (minor)
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Planning, Decision-making
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity capabilities by testing whether an agent can identify known vulnerabilities from descriptions and also discover previously unknown vulnerabilities in real open-source projects. It probes systematic debugging and adversarial thinking: reading code, hypothesizing failure modes, crafting exploits or proofs, and iterating based on feedback.","L1: 
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates the ability to understand, navigate, and modify complex spreadsheets using realistic tasks (e.g., formulas, formatting, tables, and data transformations). It stresses precise multi-step manipulation and consistency across a structured artifact, where small mistakes can cascade into incorrect final outputs.","L1: 
L2: Working Memory, Planning, Decision-making, Logical Reasoning, Adaptive Error Correction (minor), Semantic Understanding & Context Recognition
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a difficult, frontier-focused benchmark spanning advanced questions across many domains (often multimodal), intended to test broad expert-level reasoning and knowledge under realistic ambiguity. It emphasizes integrating evidence, performing multi-step inference, and producing justified answers when tasks exceed typical exam difficulty.","L1: Language Comprehension, Language Production, Visual Perception (minor)
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Multisensory Integration (minor), Working Memory
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 is a set of competition-style mathematics problems that require nontrivial, multi-step derivations and careful symbolic manipulation. It primarily tests deliberate mathematical reasoning and error-free intermediate steps under a compact answer format.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a subset of challenging graduate-level multiple-choice science questions curated to be “Google-proof” and to separate experts from non-experts. It probes precise scientific reasoning, disambiguation of closely related concepts, and resisting superficial pattern-matching.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Decision-making (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU to multiple languages, testing broad academic knowledge and reasoning across many subjects in non-English settings. It emphasizes multilingual comprehension and the ability to apply the same concepts under varied linguistic and cultural surface forms.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark covering many disciplines where questions require reasoning over images (e.g., diagrams, plots, photos) together with text. It probes whether models can extract relevant visual evidence and integrate it with domain knowledge to answer expert-style questions.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Attention (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret and reason about complex scientific figures from biology papers, including plots, panels, and annotated visual elements. It stresses extracting quantitative/relational information from figures and mapping it to precise answers grounded in the visual evidence.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Attention, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic tasks across multiple web apps (e.g., shopping, CMS, forums, Git hosting, maps), requiring navigation, form filling, and multi-step completion under dynamic UIs. It probes end-to-end planning and grounded interaction, including recovering from mistakes and maintaining task state over long action sequences.","L1: Visual Perception
L2: Planning, Decision-making, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Working Memory
L3: Inhibitory Control (minor)",L2
