Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates whether models can perform tasks typical of an entry-level financial analyst, such as extracting relevant information, performing calculations, building analyses, and producing structured outputs. The tasks are designed to capture applied reasoning and process reliability rather than isolated trivia.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Decision-making, Planning, Working Memory
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates agentic cybersecurity capability at scale, including identifying known vulnerabilities from descriptions and attempting to discover new issues in real open-source projects. It stresses practical reasoning about code, exploitation constraints, and iterative debugging under tool-driven workflows.","L1: 
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Decision-making (minor)
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates spreadsheet-centric problem solving on complex workbooks, requiring models to navigate, edit, and compute using spreadsheet operations and/or programmatic tooling. It targets structured manipulation, formula reasoning, and producing correct outputs under realistic tabular constraints.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Semantic Understanding & Context Recognition, Decision-making (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult, broad benchmark intended to probe frontier knowledge and reasoning across many domains, often including multimodal questions. It stresses synthesis and correctness under challenging prompts, and can be evaluated with or without external tools (e.g., search/code) depending on the setup.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Multisensory Integration, Scene Understanding & Visual Reasoning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 comprises competition-style math problems requiring multi-step derivations and precise answers, typically without relying on external factual recall. It emphasizes symbolic manipulation, careful constraint tracking, and error-free reasoning to reach a single numeric result.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-difficulty multiple-choice science benchmark curated so that subject-matter experts answer correctly while non-experts often fail, reducing the value of superficial heuristics. It targets deep scientific reasoning and careful discrimination among plausible distractors.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Decision-making (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge testing across many subjects and multiple languages, measuring how well models generalize knowledge and reasoning beyond English. It is commonly used to evaluate multilingual understanding, cross-lingual robustness, and consistency across topics.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Decision-making (minor)
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models must answer questions grounded in images (e.g., diagrams, charts, photos) alongside text. It emphasizes integrating visual evidence with domain knowledge and reasoning to select or generate correct answers.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret and reason over complex scientific figures from biology papers (e.g., plots, microscopy panels, multi-part diagrams). It targets evidence-based answers from figures rather than generic biology recall, often requiring attention to fine visual details and captions.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing multi-step tasks across realistic web apps (e.g., shopping, CMS, code hosting, forums, maps), requiring navigation, form interaction, and stateful progress tracking. Success is judged by task completion, stressing robustness to dynamic pages and long action sequences.","L1: Visual Perception
L2: Planning, Decision-making, Visual Attention & Eye Movements, Sensorimotor Coordination, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition (minor)
L3: ",L2
