Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent measures performance on tasks representative of an entry-level financial analyst, such as analysis, modeling, and report-style reasoning over financial documents and constraints. It stresses numerate reasoning, correct application of finance concepts, and producing actionable outputs under professional standards.","L1: Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Decision-making, Planning (minor)
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on identifying known vulnerabilities and discovering new ones in real open-source software given task descriptions and codebases. It probes systematic investigation, exploit-relevant reasoning, and iterative debugging under realistic constraints.","L1: 
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests an agent’s ability to understand, edit, and compute within complex spreadsheets derived from real-world scenarios. Tasks often require locating relevant cells, applying correct formulas or transformations, and maintaining consistency across multiple sheets and constraints.","L1: Visual Perception (minor)
L2: Working Memory, Logical Reasoning, Planning, Adaptive Error Correction, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a large, frontier-level benchmark spanning many domains (and often multiple modalities) intended to probe advanced reasoning and breadth of knowledge. Questions are designed to be difficult for models without careful multi-step reasoning and, in tool-enabled settings, effective use of search and computation.","L1: Language Comprehension, Visual Perception (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Planning (minor), Multisensory Integration (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,AIME 2025 consists of competition-style math problems that require precise symbolic manipulation and multi-step derivations under time-like constraints. It primarily measures mathematical reasoning and the ability to maintain correctness across long chains of intermediate steps.,"L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor), Adaptive Error Correction (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,GPQA Diamond is a high-quality subset of GPQA containing extremely challenging graduate-level science multiple-choice questions intended to be “Google-proof.” It emphasizes deep conceptual understanding and careful reasoning rather than shallow recall or pattern matching.,"L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Decision-making (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge evaluation to many languages, testing whether models can answer subject-matter questions across disciplines in multilingual settings. It probes cross-lingual robustness, instruction following in non-English languages, and domain knowledge expressed through varied linguistic forms.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor)
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark requiring reasoning over images and text across many professional and academic topics. Tasks often involve interpreting diagrams, charts, tables, and screenshots and combining visual evidence with language instructions to select or generate correct answers.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret complex scientific figures from biology papers, including reading axes, legends, and experimental relationships. It stresses figure-grounded reasoning and extracting precise claims from visual evidence rather than relying on general biology knowledge alone.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Attention, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor), Multisensory Integration (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena benchmarks autonomous web agents that must complete realistic tasks across multiple web apps (e-commerce, CMS, forums, collaboration tools) through multi-step navigation and interaction. Agents need to interpret changing web states, plan action sequences, and recover from partial failures while satisfying task objectives.","L1: Visual Perception, Language Comprehension (minor), Language Production (minor)
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Visual Attention & Eye Movements, Sensorimotor Coordination
L3: ",L2
