Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses performance on tasks typical of an entry-level financial analyst, such as interpreting financial documents, performing calculations, constructing analyses, and producing decision-ready summaries. It emphasizes grounded quantitative reasoning and multi-step workflows that mirror professional finance deliverables.","Logical Reasoning, Semantic Understanding & Context Recognition, Planning, Decision-making, Working Memory, Language Production (minor)"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agent capabilities on real-world vulnerability tasks, including identifying known weaknesses from descriptions and discovering new vulnerabilities in open-source projects. It stresses systematic exploration, hypothesis testing, and iterative debugging under realistic code and system constraints.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Inhibitory Control (minor)"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests whether models can understand, edit, and compute within complex spreadsheets derived from real-world scenarios. Tasks often require multi-step manipulation (formulas, formatting, table operations) and consistency checks, emphasizing reliable execution over brittle pattern matching.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition, Visual Perception (minor)"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult, multimodal academic benchmark spanning many domains and question styles, intended to probe frontier reasoning and knowledge at the edge of current systems. It rewards integrating evidence, performing multi-step reasoning, and (when tools are allowed) using external resources without introducing unsupported claims.","Language Comprehension, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor), Visual Perception (minor)"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 consists of competition-style math problems that require precise symbolic reasoning, careful case analysis, and nontrivial algebra/geometry/number theory insights. The benchmark is typically scored by exact final answers, making it sensitive to small reasoning errors.","Logical Reasoning, Working Memory, Planning (minor), Cognitive Flexibility (minor)"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a subset of graduate-level, “Google-proof” science multiple-choice questions curated to be difficult for non-experts and resistant to superficial retrieval. It evaluates deep scientific understanding and reasoning under distractors that penalize shallow pattern matching.","Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Language Comprehension (minor)"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style academic questions into multiple languages, measuring whether a model’s knowledge and reasoning transfer across linguistic settings. It probes multilingual comprehension under domain-specific terminology and varied cultural/linguistic phrasing.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility, Working Memory (minor)"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multidisciplinary multimodal benchmark where questions combine text with images (charts, diagrams, scenes) across many expert domains. It evaluates whether models can ground reasoning in visual evidence and integrate it with domain knowledge to answer complex questions.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension, Logical Reasoning, Working Memory (minor)"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA focuses on question answering over complex scientific figures from biology papers, requiring careful extraction of values, trends, and experimental relationships from visualizations. It emphasizes accurate figure interpretation and evidence-based scientific reasoning rather than generic vision recognition.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing realistic multi-step tasks across several web apps (e-commerce, CMS, forums, code hosting, maps) using a browser interface. Success requires planning and executing sequences of grounded interactions while tracking task state, forms, navigation, and dynamic page feedback.","Planning, Decision-making, Visual Perception, Scene Understanding & Visual Reasoning (minor), Sensorimotor Coordination, Working Memory, Inhibitory Control (minor), Semantic Understanding & Context Recognition (minor)"
