Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent measures agent performance on tasks typical of an entry-level financial analyst, such as extracting and reconciling figures, building analyses, and producing decision-support artifacts under realistic constraints. The benchmark targets applied reasoning with domain context, often involving multi-step workflows and tool-assisted computation.","Logical Reasoning, Semantic Understanding & Context Recognition, Planning, Working Memory, Decision-making, Language Production (minor)"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on tasks like locating known vulnerabilities from descriptions and, in some settings, discovering new vulnerabilities in real open-source projects. It stresses accurate program analysis, iterative debugging/exploitation attempts, and robust handling of partial progress signals under pass@1-style scoring.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Inhibitory Control (minor), Attention (minor)"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests whether models can navigate and manipulate complex spreadsheets to answer questions or produce correct transformed files, often mirroring business analytics workflows. It emphasizes structured operations (formulas, tables, references) and careful verification to avoid subtle arithmetic or referencing errors.","Working Memory, Planning, Logical Reasoning, Attention, Adaptive Error Correction, Language Comprehension (minor)"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult multimodal benchmark spanning frontier academic and professional knowledge, with questions intended to be challenging even for strong generalist systems. It evaluates the ability to integrate domain knowledge with careful reasoning and, when enabled in some settings, to use tools to verify and compute answers.","Language Comprehension, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Visual Perception (minor), Scene Understanding & Visual Reasoning (minor)"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 is a competition-style mathematics evaluation consisting of short-answer problems that require multi-step symbolic reasoning and careful algebraic manipulation. It primarily measures mathematical problem-solving under tight correctness constraints, often exposing brittleness in intermediate-step reasoning.","Logical Reasoning, Working Memory, Planning, Attention (minor)"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-quality subset of GPQA composed of graduate-level, “Google-proof” multiple-choice science questions that are difficult for non-experts. It targets deep scientific reasoning and precise reading of technical language, aiming to reduce gains from shallow pattern matching or retrieval alone.","Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Language Comprehension (minor)"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU is a multilingual extension of MMLU, testing broad academic knowledge and reasoning across many subjects in multiple non-English languages. It probes whether a model can maintain comparable competence across languages, including understanding culturally and linguistically varied prompts while preserving reasoning quality.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Language Production (minor)"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU (Massive Multi-discipline Multimodal Understanding and Reasoning) evaluates expert-level multimodal reasoning using text plus images across many disciplines. Tasks often require interpreting diagrams, plots, and visual layouts and combining them with textual context to select or generate correct answers.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor), Language Comprehension (minor)"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA focuses on reasoning over complex scientific figures from biology papers, requiring models to extract salient visual evidence and answer questions grounded in the figure content. It emphasizes accurate interpretation of plots, labels, and multi-panel layouts, often in conjunction with domain-specific scientific context.","Scene Understanding & Visual Reasoning, Visual Perception, Attention, Logical Reasoning, Semantic Understanding & Context Recognition, Multisensory Integration (minor)"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena benchmarks autonomous web agents performing realistic tasks across multiple web apps (e-commerce, CMS, collaboration, code hosting) within a controlled environment. Agents must navigate pages, fill forms, click elements, and maintain task state across many steps, with success graded by functional task completion.","Planning, Decision-making, Working Memory, Visual Perception, Visual Attention & Eye Movements, Sensorimotor Coordination, Adaptive Error Correction, Inhibitory Control (minor)"
