Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agent performance on tasks representative of an entry-level financial analyst, such as analyzing financial documents, building/validating calculations, and producing grounded recommendations. It emphasizes structured reasoning over quantitative and textual evidence while maintaining consistency and professional reporting standards.","Logical Reasoning, Semantic Understanding & Context Recognition, Planning, Decision-making, Working Memory, Language Production (minor)"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on vulnerability identification and discovery tasks grounded in real software projects, including finding known issues from descriptions and uncovering new vulnerabilities. It stresses careful code reasoning, hypothesis-driven exploration, and iterative debugging-like refinement under realistic constraints.","Logical Reasoning, Planning, Adaptive Error Correction, Attention (minor), Working Memory, Inhibitory Control (minor)"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates agents on complex spreadsheet tasks derived from real workflows, requiring navigation, formula manipulation, restructuring, and error-free outputs. It probes multi-step procedural competence, consistency across many dependent cells, and the ability to detect and correct subtle mistakes.","Planning, Working Memory, Logical Reasoning, Adaptive Error Correction, Attention, Decision-making (minor)"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a large, difficult benchmark spanning expert-level questions at the frontier of human knowledge, including multimodal items. It evaluates deep reasoning and synthesis across domains, often requiring integrating information from problem statements (and, in tool-enabled settings, external evidence and computation).","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Scene Understanding & Visual Reasoning (minor), Multisensory Integration (minor), Planning (minor)"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 consists of competition mathematics problems from the American Invitational Mathematics Examination, typically requiring multi-step symbolic reasoning and careful constraint handling. It measures structured problem solving rather than retrieval, with answers scored objectively.","Logical Reasoning, Planning, Working Memory, Attention (minor)"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,GPQA Diamond is a high-quality subset of GPQA with difficult graduate-level science multiple-choice questions designed to be “Google-proof” and to distinguish expert reasoning from superficial pattern matching. It tests scientific understanding and reasoning under strong distractors in a standardized format.,"Semantic Understanding & Context Recognition, Logical Reasoning, Decision-making, Working Memory (minor), Language Comprehension (minor)"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style academic knowledge and reasoning evaluation across many languages, measuring whether models retain competence beyond English. It probes multilingual understanding of subject matter and the ability to answer consistently across linguistic contexts.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor), Language Production (minor)"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a broad multimodal benchmark covering many disciplines where models must answer questions that combine text with images (e.g., diagrams, charts, scenes). It emphasizes integrating visual evidence with domain knowledge and reasoning to select or generate correct answers.","Multisensory Integration, Visual Perception, Scene Understanding & Visual Reasoning, Language Comprehension, Logical Reasoning, Working Memory (minor), Attention (minor)"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,LAB-Bench FigQA evaluates whether models can correctly interpret complex scientific figures from biology papers and answer questions grounded in those visuals. It stresses precise extraction of evidence from plots/diagrams and combining it with domain reasoning to avoid hallucinated conclusions.,"Scene Understanding & Visual Reasoning, Visual Perception, Multisensory Integration, Logical Reasoning, Attention, Semantic Understanding & Context Recognition (minor)"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents completing realistic tasks across multiple web apps (e-commerce, CMS, forums, code hosting), requiring navigation, form filling, and stateful interaction with dynamic pages. It emphasizes long-horizon planning, robust UI understanding, and recovery from intermediate failures under an automated grader.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Visual Perception, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Attention (minor)"
