Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agent performance on tasks resembling entry-level financial analyst work, such as financial modeling, document-driven analysis, and producing justified recommendations. It emphasizes domain-specific reasoning, structured output quality, and accurate integration of numbers and assumptions.","Logical Reasoning, Semantic Understanding & Context Recognition, Decision-making, Planning (minor), Working Memory (minor), Language Production (minor)"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agent capability on large-scale vulnerability tasks, including identifying known vulnerabilities from descriptions and discovering new issues in real software projects. It emphasizes rigorous technical reasoning, careful reading of codebases, and iterative debugging/testing under realistic constraints.","Logical Reasoning, Planning, Adaptive Error Correction, Attention (minor), Working Memory (minor), Inhibitory Control (minor)"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures how well agents can navigate, manipulate, and compute within complex spreadsheets derived from realistic scenarios. Tasks often require multi-step transformations, formula reasoning, and consistent handling of structured tabular data under tool-based execution.","Planning, Working Memory, Logical Reasoning, Adaptive Error Correction, Attention (minor), Decision-making (minor)"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a challenging multimodal benchmark intended to probe frontier knowledge and reasoning across many disciplines, with questions designed to be difficult for both models and non-expert humans. It stresses robust reasoning, careful interpretation of prompts (and sometimes images), and avoiding overconfident hallucinated answers.","Language Comprehension, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor), Scene Understanding & Visual Reasoning (minor), Visual Perception (minor)"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 consists of competition-level mathematics problems that require multi-step symbolic reasoning and careful constraint handling. Performance reflects an agent’s ability to plan solution paths, maintain intermediate states, and execute error-free derivations under time-pressured-style problem formats.","Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-difficulty, graduate-level multiple-choice science benchmark designed to be resistant to simple web search and shallow pattern matching. The “Diamond” subset focuses on high-quality questions where experts succeed and non-experts frequently fail, emphasizing deep conceptual understanding and careful reasoning.","Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Decision-making (minor)"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU is a multilingual extension of broad academic knowledge testing across many subjects, evaluating both knowledge and reasoning in multiple languages. It measures cross-lingual generalization and robustness to linguistic variation in questions and answer options.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility (minor), Language Production (minor)"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a large-scale multimodal benchmark spanning many disciplines where models must answer questions grounded in images (diagrams, charts, screenshots) plus text. It targets integrated vision-language reasoning and the ability to extract and manipulate information from diverse visual formats.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension, Working Memory (minor), Attention (minor)"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret and reason about complex scientific figures from biology papers, such as plots, schematic diagrams, and multi-panel figures. It emphasizes extracting evidence from visuals and connecting it to scientific claims and experimental context.","Visual Perception, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Attention (minor), Multisensory Integration (minor)"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents in a realistic, self-hosted set of web applications (e-commerce, CMS, forums, Git workflows, maps), requiring navigation and interaction to complete tasks. It stresses multi-step planning, resilient recovery from UI/interaction errors, and maintaining goals over long trajectories.","Planning, Decision-making, Visual Perception, Visual Attention & Eye Movements, Sensorimotor Coordination, Working Memory, Adaptive Error Correction (minor)"
