Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates whether models can perform tasks typical of an entry-level financial analyst, such as extracting relevant information, performing calculations, building analyses, and producing structured outputs. The tasks are designed to capture applied reasoning and process reliability rather than isolated trivia.","Semantic Understanding & Context Recognition, Logical Reasoning, Decision-making, Planning, Working Memory, Language Comprehension, Language Production (minor)"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates agentic cybersecurity capability at scale, including identifying known vulnerabilities from descriptions and attempting to discover new issues in real open-source projects. It stresses practical reasoning about code, exploitation constraints, and iterative debugging under tool-driven workflows.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Decision-making (minor), Inhibitory Control (minor)"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates spreadsheet-centric problem solving on complex workbooks, requiring models to navigate, edit, and compute using spreadsheet operations and/or programmatic tooling. It targets structured manipulation, formula reasoning, and producing correct outputs under realistic tabular constraints.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Semantic Understanding & Context Recognition, Decision-making (minor)"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a difficult, broad benchmark intended to probe frontier knowledge and reasoning across many domains, often including multimodal questions. It stresses synthesis and correctness under challenging prompts, and can be evaluated with or without external tools (e.g., search/code) depending on the setup.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Multisensory Integration, Scene Understanding & Visual Reasoning (minor), Language Production (minor)"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 comprises competition-style math problems requiring multi-step derivations and precise answers, typically without relying on external factual recall. It emphasizes symbolic manipulation, careful constraint tracking, and error-free reasoning to reach a single numeric result.","Logical Reasoning, Working Memory, Planning (minor), Language Comprehension (minor), Adaptive Error Correction (minor)"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-difficulty multiple-choice science benchmark curated so that subject-matter experts answer correctly while non-experts often fail, reducing the value of superficial heuristics. It targets deep scientific reasoning and careful discrimination among plausible distractors.","Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Decision-making (minor), Language Comprehension (minor)"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends broad academic knowledge testing across many subjects and multiple languages, measuring how well models generalize knowledge and reasoning beyond English. It is commonly used to evaluate multilingual understanding, cross-lingual robustness, and consistency across topics.","Language Comprehension, Cognitive Flexibility, Semantic Understanding & Context Recognition, Logical Reasoning (minor), Decision-making (minor), Language Production (minor)"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models must answer questions grounded in images (e.g., diagrams, charts, photos) alongside text. It emphasizes integrating visual evidence with domain knowledge and reasoning to select or generate correct answers.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Language Comprehension (minor)"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret and reason over complex scientific figures from biology papers (e.g., plots, microscopy panels, multi-part diagrams). It targets evidence-based answers from figures rather than generic biology recall, often requiring attention to fine visual details and captions.","Scene Understanding & Visual Reasoning, Visual Perception, Visual Attention & Eye Movements, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing multi-step tasks across realistic web apps (e.g., shopping, CMS, code hosting, forums, maps), requiring navigation, form interaction, and stateful progress tracking. Success is judged by task completion, stressing robustness to dynamic pages and long action sequences.","Planning, Decision-making, Visual Perception, Visual Attention & Eye Movements, Sensorimotor Coordination, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition (minor)"
