Benchmark,Website,Paper,Description,Cognitive Functions
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses performance on tasks typical of an entry-level financial analyst, often involving multi-step reasoning with documents, calculations, and tool-assisted workflows. It emphasizes producing correct, auditable outputs (e.g., analyses, summaries, models) under realistic constraints and formatting expectations.","Logical Reasoning, Semantic Understanding & Context Recognition, Planning, Decision-making, Working Memory, Language Production (minor)"
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agent capabilities on tasks such as identifying known vulnerabilities from descriptions and discovering new vulnerabilities in real open-source projects. It requires navigating codebases, reasoning about exploit conditions, and iteratively testing hypotheses under an execution/verification setup.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Inhibitory Control (minor), Attention (minor)"
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to understand, edit, and compute with complex spreadsheets, often requiring multi-step transformations, formula reasoning, and careful manipulation of structured data. It stresses procedural accuracy and consistency under realistic spreadsheet operations and dependencies.","Working Memory, Logical Reasoning, Planning, Adaptive Error Correction, Semantic Understanding & Context Recognition (minor), Motor Coordination (minor)"
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a large, multi-domain (often multimodal) benchmark intended to probe frontier-level academic reasoning and knowledge across many subjects. Questions are designed to be difficult and to test synthesis and problem solving rather than simple retrieval, and evaluations are commonly run with and without tools/search.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Scene Understanding & Visual Reasoning (minor), Planning (minor)"
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 uses problems from the American Invitational Mathematics Examination to evaluate mathematical reasoning and symbolic problem solving under competition constraints. It emphasizes deriving exact answers through multi-step reasoning, often benefiting from careful intermediate bookkeeping.","Logical Reasoning, Working Memory, Planning (minor), Attention (minor)"
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a subset of the GPQA benchmark consisting of high-quality, difficult graduate-level science multiple-choice questions where experts succeed and non-experts tend to fail. It probes deep scientific reasoning and disciplined selection among plausible distractors under a fixed-choice format.","Language Comprehension, Logical Reasoning, Semantic Understanding & Context Recognition, Decision-making, Working Memory (minor)"
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style academic evaluation to multiple languages, testing breadth of knowledge and reasoning across many subjects in multilingual settings. It emphasizes cross-lingual understanding and consistent reasoning despite changes in language, phrasing, and cultural/linguistic context.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility (minor), Working Memory (minor)"
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models must answer questions that combine text with images such as diagrams, charts, and figures. It probes integration of visual evidence with textual context to reach a correct conclusion, often requiring multi-step visual reasoning.","Multisensory Integration, Visual Perception, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Language Comprehension, Logical Reasoning (minor)"
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can interpret and reason about complex scientific figures from biology research papers, including extracting relationships, trends, and experimental implications. It focuses on figure-grounded scientific reasoning where the key evidence is embedded in visual plots and annotations.","Scene Understanding & Visual Reasoning, Visual Perception, Visual Attention & Eye Movements, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)"
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing realistic tasks across multiple web applications (e-commerce, CMS, forums, code hosting, maps) with dynamic pages and multi-step goals. It emphasizes robust navigation, state tracking across steps, and correct action selection under partial observability and noisy interfaces.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Visual Perception, Visual Attention & Eye Movements, Language Comprehension (minor), Social Reasoning & Theory of Mind (minor)"
