Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agentic performance on tasks representative of an entry-level financial analyst, such as building analyses, extracting figures, making assumptions explicit, and producing structured outputs with citations. It emphasizes combining domain knowledge with multi-step artifact creation and verification-like behavior.","L1: 
L2: Logical Reasoning, Decision-making, Planning, Working Memory, Semantic Understanding & Context Recognition, Attention (minor)
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym tests cybersecurity capabilities at scale, including finding known vulnerabilities from descriptions and discovering new ones in real open-source codebases. It stresses iterative hypothesis testing, reading code precisely, and using tool feedback to refine an exploit or patch strategy.","L1: 
L2: Logical Reasoning, Adaptive Error Correction, Planning, Working Memory, Attention (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures whether models can navigate and manipulate complex spreadsheets to answer questions or produce correct transformed files, often mirroring real office workflows. It requires accurate referencing, multi-step transformations, and careful checking to avoid subtle formula and formatting errors.","L1: 
L2: Working Memory, Attention, Planning, Adaptive Error Correction, Logical Reasoning (minor), Spatial Representation & Mapping (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a challenging multimodal benchmark spanning frontier academic and professional questions, designed to probe deep reasoning beyond routine test-taking. Items often require synthesizing information, handling ambiguity, and (in tool-enabled settings) integrating external evidence responsibly.","L1: Language Comprehension
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Multisensory Integration (minor), Scene Understanding & Visual Reasoning (minor), Planning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 is a set of competition-style mathematics problems used to evaluate mathematical reasoning without relying on domain-specific tooling. It emphasizes multi-step derivations, symbolic manipulation, and maintaining correctness across long solution chains.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,GPQA Diamond is a high-quality subset of GPQA consisting of difficult graduate-level science multiple-choice questions intended to be resistant to superficial search and pattern matching. It probes precise scientific reasoning and understanding under tight answer constraints.,"L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style broad academic testing to multiple languages, assessing knowledge and reasoning across many subjects under multilingual prompts. It highlights cross-lingual robustness, translation-like understanding, and consistency of factual and conceptual knowledge.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: Cognitive Flexibility (minor)",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multidisciplinary multimodal benchmark where models answer questions that require jointly reasoning over images and text across many expert domains. It targets visual grounding, diagram/table understanding, and integrating visual evidence with language-based inference.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Attention (minor), Working Memory (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret complex scientific figures (often from biology papers) and answer questions requiring precise visual extraction and scientific reasoning. It emphasizes chart/figure literacy, visual localization, and disciplined interpretation over plausible-sounding guesses.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Visual Attention & Eye Movements (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena measures autonomous web agent performance on realistic tasks across multiple web apps (e-commerce, forums, code hosting, CMS), requiring navigation, form-filling, and multi-step completion. It probes robustness to dynamic interfaces, long-horizon planning, and recovering from mistakes under a functional grader.","L1: Visual Perception
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping (minor)
L3: Inhibitory Control (minor)",L2
