Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates difficult math problems and evaluates models under standardized settings, often focusing on robust multi-step reasoning rather than single-trick questions. It is commonly used to compare frontier math capability across models and prompting/tool configurations.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Cognitive Flexibility"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding and interaction from screenshots, typically requiring the model to identify UI elements, interpret layouts, and produce grounded actions or answers (sometimes with tool support like screenshot capture). It targets practical screen-based reasoning relevant to computer-use agents operating across professional software interfaces.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Planning, Decision-making, Working Memory"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests whether models can answer questions that require interpreting scientific paper figures (often charts/plots) and performing quantitative or logical reasoning over them. It is designed to probe grounded, visual-to-symbolic reasoning rather than surface caption matching, and is frequently evaluated with optional Python tool use.","Scene Understanding & Visual Reasoning, Visual Perception, Logical Reasoning, Working Memory, Multisensory Integration, Attention, Semantic Understanding & Context Recognition"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding/OCR across complex layouts, including text, formulas, tables, and reading order. It measures whether a system can correctly perceive and structure information from heterogeneous document elements, which is critical for downstream reasoning and extraction.","Visual Perception, Attention, Semantic Understanding & Context Recognition, Working Memory, Scene Understanding & Visual Reasoning"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU benchmarks multimodal reasoning over videos, requiring models to integrate information across frames and align it with language queries. Tasks often require temporal understanding (events, causality, and changes over time) in addition to visual recognition.","Visual Perception, Multisensory Integration, Cognitive Timing & Predictive Modeling, Attention, Working Memory, Scene Understanding & Visual Reasoning, Language Comprehension"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on curated programming tasks with strong controls for temporal leakage and contamination, typically using pass@k or Elo-style summaries. It targets practical code synthesis and debugging skills that require iterative reasoning about program behavior and edge cases.","Planning, Logical Reasoning, Working Memory, Adaptive Error Correction, Decision-making, Language Comprehension, Language Production"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality and grounding behaviors across multiple tasks designed to detect hallucinations, unsupported claims, and citation/attribution failures. It emphasizes faithfulness to provided evidence and careful handling of uncertainty rather than purely fluent generation.","Semantic Understanding & Context Recognition, Language Comprehension, Language Production, Inhibitory Control, Self-reflection, Logical Reasoning, Working Memory"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified measures factual question answering with verified ground truth and evaluation procedures intended to reduce noise and ambiguous labeling. It is commonly used to track whether models answer accurately, abstain appropriately, and avoid fabricating details when uncertain.","Language Comprehension, Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Working Memory"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,Global PIQA evaluates commonsense and practical reasoning about physical interactions and everyday situations across many languages and culturally diverse contexts. It stresses whether models can select or generate plausible actions/outcomes grounded in intuitive physics and real-world constraints rather than language priors alone.,"Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping, Cognitive Flexibility, Language Comprehension, Working Memory"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context, multi-round coreference/recall evaluation where multiple similar “needle” requests are embedded throughout long conversational haystacks and the model must reproduce the correct response to a specified needle. The 8-needle variant increases interference and demands robust retrieval, disambiguation, and sustained context integration over long inputs.","Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition, Inhibitory Control, Logical Reasoning"
