Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a high-difficulty math reasoning benchmark suite intended to measure performance on challenging, multi-step problems beyond standard contest-level items. It stresses robust solution planning, error sensitivity, and maintaining correctness across long derivations.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro (GUI grounding) evaluates how well models understand software screenshots and answer questions or take actions that depend on precise interface comprehension. Tasks require locating relevant UI elements, interpreting layout and visual cues, and mapping intent to correct interface operations.","Visual Perception, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Sensorimotor Coordination, Planning"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests chart and figure understanding drawn from scientific documents (e.g., arXiv papers), requiring models to interpret visual encodings and relate them to textual questions. It probes whether a model can extract quantitative/relational information from plots and integrate it with context.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR across diverse document elements such as text, tables, formulas, and reading order. The benchmark emphasizes faithful extraction and structured interpretation under realistic document layouts and noise.","Visual Perception, Visual Attention & Eye Movements, Language Comprehension, Semantic Understanding & Context Recognition, Working Memory"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to video, requiring models to answer questions that depend on temporal events, actions, and visual context across frames. It stresses integrating information over time rather than relying on a single static image.","Visual Perception, Scene Understanding & Visual Reasoning, Working Memory, Cognitive Timing & Predictive Modeling, Multisensory Integration"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro measures coding ability on contemporary programming problems with an emphasis on realistic development constraints and evaluation via execution/verification. It probes iterative program synthesis where correctness depends on writing, testing, and refining code against hidden cases.","Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Language Comprehension, Language Production"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality and grounding behaviors across multiple factuality-related tasks, focusing on whether models make claims that are supported and appropriately qualified. It emphasizes calibrating assertions, resisting unsupported inference, and maintaining consistency across outputs.","Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Language Comprehension, Language Production"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question-answering benchmark with verified ground truth, designed to measure accuracy on concise information queries. It targets reliability and overconfidence control in direct answers rather than extended reasoning chains.","Semantic Understanding & Context Recognition, Language Comprehension, Language Production, Inhibitory Control"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense and practical reasoning across languages, focusing on everyday interactions with objects and environments. It probes whether models can infer plausible actions/outcomes in the physical world while remaining robust across multilingual and cultural contexts.","Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping, Sensorimotor Coordination, Language Comprehension"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) tests long-context, multi-round co-reference resolution by inserting multiple similar “needle” requests into long conversational/document “haystacks” and asking the model to reproduce the correct referenced content. It stresses sustained context tracking, retrieval under interference, and precise matching over very long inputs.","Working Memory, Attention, Language Comprehension, Episodic Memory, Inhibitory Control"
