Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates difficult mathematics problems intended to differentiate top models with strong multi-step reasoning, often exceeding typical competition-question difficulty. It is used to compare advanced mathematical capability under standardized evaluation, sometimes with tool-optional settings depending on the reported protocol.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI grounding and screenshot-based task understanding, where a model must interpret interface elements and produce correct actions/answers tied to what is visually present. It targets fine-grained visual localization, layout understanding, and reliable mapping from visual state to an intended action or decision.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Decision-making, Planning"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over figures, tables, and scientific content from research-paper-style sources, requiring models to extract and synthesize information from visual artifacts and accompanying text. The benchmark stresses faithful interpretation (e.g., reading plots/axes) and multi-step inference rather than surface-level caption matching.","Language Comprehension, Visual Perception, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Working Memory, Logical Reasoning"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-centric extraction across heterogeneous page content such as text blocks, formulas, tables, and reading order. It emphasizes structured extraction and layout-aware interpretation, penalizing errors that break document fidelity (e.g., incorrect ordering or malformed table reconstruction).","Visual Perception, Attention, Scene Understanding & Visual Reasoning, Language Comprehension, Working Memory"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to videos, requiring models to answer questions that depend on temporal context, events, and multi-frame evidence rather than a single image. It probes whether a model can integrate information over time and maintain coherence across longer audiovisual narratives (often evaluated primarily from frames and associated text).","Visual Perception, Scene Understanding & Visual Reasoning, Working Memory, Cognitive Timing & Predictive Modeling, Multisensory Integration, Attention"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on competitive-programming-like tasks designed for robust, up-to-date assessment, typically scored with strict execution-based correctness. It emphasizes algorithm selection, implementation correctness under constraints, and iterative debugging when initial attempts fail.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Language Production"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality-related behaviors, including producing correct statements, resisting hallucination, and (in some settings) grounding claims in provided context. It is intended to measure not just knowledge, but whether the model can regulate uncertainty and avoid confidently generating unsupported content.","Language Comprehension, Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Working Memory"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual QA benchmark with verification-focused evaluation designed to reduce ambiguity about what constitutes a correct answer. It targets precision on straightforward queries where hallucination, overgeneralization, or hedging can still lead to wrong outputs.","Language Comprehension, Semantic Understanding & Context Recognition, Inhibitory Control"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA tests practical, everyday reasoning across many languages and locales, focusing on whether models can choose sensible actions/answers in common situations beyond narrow academic domains. It emphasizes cross-linguistic robustness and “grounded” commonsense-style inference sensitive to context and intent.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference by inserting repeated, similar “needle” requests across a long “haystack” and asking the model to reproduce the correct response to a specific instance. The 8-needle variant stresses attention control under interference and the ability to retain and select the correct target across substantial context lengths.","Working Memory, Attention, Episodic Memory, Inhibitory Control, Language Comprehension"
