Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a high-difficulty mathematics evaluation set that emphasizes complex, multi-step problem solving and robustness across problem types. It is used to compare frontier models’ mathematical reasoning and error rates under standardized scoring setups.","Logical Reasoning, Working Memory, Attention, Planning"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates models on understanding and reasoning over screenshots of software interfaces, often requiring identification of UI elements and interpretation of layout-dependent cues. It targets practical visual grounding for “computer use” scenarios, where success depends on reading screens and mapping them to correct actions or answers.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Attention, Sensorimotor Coordination"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates scientific figure and chart reasoning drawn from arXiv-style papers, testing whether models can interpret plots, axes, legends, and figure captions to answer questions. It emphasizes quantitative and relational understanding from visual scientific artifacts rather than surface text alone.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Attention"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-centric extraction across heterogeneous elements such as text blocks, formulas, tables, and reading order. It measures whether models can convert complex page layouts into faithful structured text and maintain correctness across multiple document modalities.","Visual Perception, Visual Attention & Eye Movements, Attention, Semantic Understanding & Context Recognition, Working Memory"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal reasoning over videos, requiring models to integrate information across time (and often across modalities) to answer questions about events, actions, and causal relations. It stresses temporal integration and consistency when relevant evidence is distributed across multiple frames.","Visual Perception, Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration, Cognitive Timing & Predictive Modeling"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on fresh, competition-like programming tasks, often emphasizing generalization and resistance to benchmark contamination. It measures solution correctness under execution-based grading, highlighting algorithmic reasoning, implementation accuracy, and iterative debugging behavior.","Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Decision-making"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality and grounding behavior across multiple tasks and conditions, focusing on whether models make accurate, verifiable claims. It probes robustness to hallucination and the ability to refrain from unsupported assertions under uncertainty.","Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Logical Reasoning, Attention"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question-answering benchmark with verification-oriented scoring designed to emphasize correctness and reduce ambiguity in evaluation. It targets reliable retrieval-like knowledge and penalizes confident but incorrect outputs, highlighting calibration and precision.","Semantic Understanding & Context Recognition, Language Comprehension, Inhibitory Control, Attention"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA extends physical commonsense and everyday reasoning evaluation across many languages and cultural contexts, using non-parallel multilingual data to reduce translation artifacts. It tests whether models can apply practical commonsense consistently across languages rather than relying on English-centric cues.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context multi-round coreference resolution by inserting multiple similar “needle” queries within very long conversational or document “haystacks,” then asking for the response associated with a particular needle. It stresses whether models can maintain and retrieve the correct reference among many near-duplicates as context length grows.","Working Memory, Attention, Language Comprehension, Semantic Understanding & Context Recognition, Episodic Memory"
