Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a high-difficulty mathematics evaluation suite used to compare frontier models on complex problem solving, often under standardized settings and aggregation protocols. It emphasizes sustained, multi-step derivations and correctness under competition-like constraints rather than short factual recall.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI grounding and interaction understanding from screenshots, where a model must identify interface elements, interpret layout, and (in some setups) choose actions or references consistent with the screen state. It stresses precise visual grounding, spatial reasoning over UI structure, and action-oriented interpretation of what is visible.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Decision-making, Planning, Working Memory
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific charts/figures (often derived from arXiv-style papers), including reading plotted values, comparing trends, and combining figure evidence with textual questions. It targets robust visual-to-semantic extraction and multi-step inference from graphical representations.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 measures document AI capabilities such as OCR and structured understanding across heterogeneous layouts (text blocks, tables, formulas, and reading order). It emphasizes faithful extraction and reconstruction of document content where spatial layout and symbol accuracy are critical.","L1: Visual Perception, Language Comprehension
L2: Attention, Spatial Representation & Mapping, Working Memory, Scene Understanding & Visual Reasoning
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring models to answer questions that depend on temporal context, events, and visual details across frames. It probes whether models can maintain and integrate information over time rather than relying on a single image snapshot.","L1: Visual Perception
L2: Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration, Attention
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability using contemporary programming tasks with strong anti-contamination practices and standardized scoring (often via automated tests and leaderboard-style aggregation). It targets practical software development skills such as implementing correct algorithms, debugging, and iterating toward passing solutions.","L1: Language Comprehension, Language Production
L2: Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Decision-making
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates LLM factuality across multiple tasks that check whether generated statements are supported by evidence or known ground truth. It is designed to measure hallucination-related failure modes, including overconfident fabrication and unsupported extrapolation, under controlled evaluation protocols.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition, Working Memory
L3: Inhibitory Control",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question-answering benchmark with verification aimed at reliable scoring and reduced ambiguity in acceptable answers. It focuses on whether a model can provide concise, correct responses without introducing unsupported details.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA extends physical commonsense/affordance-style reasoning to multilingual or cross-lingual settings, probing whether models can infer plausible actions and outcomes in everyday environments. It emphasizes grounded, intuitive physics and practical causality rather than purely encyclopedic recall.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping
L3: ",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context multi-round coreference resolution by inserting repeated, similar “needle” requests into a long “haystack” of dialogue or documents and asking for the correct referenced response. It primarily measures whether a model can attend to and retrieve the correct instance among many distractors over long contexts.","L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition
L3: ",L2
