Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates difficult mathematics problems and evaluates models on high-end quantitative reasoning, often tracking performance under different settings (e.g., with/without tools). It targets robust, stepwise problem solving rather than template matching, with broad coverage across advanced math topics.","Logical Reasoning, Working Memory, Adaptive Error Correction, Attention, Planning"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding and grounding by asking models to answer questions or take actions based on high-resolution screenshots of software interfaces. It stresses precise localization of relevant UI elements and reliable interpretation of layout, icons, and text embedded in images.","Visual Perception, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Sensorimotor Coordination, Decision-making, Working Memory"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over scientific-paper figures and plots, often requiring extracting quantitative relationships, trends, or comparisons from visualizations. Many tasks benefit from combining visual interpretation with structured analysis (sometimes with optional code tools).","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Attention, Semantic Understanding & Context Recognition"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR robustness across mixed-content pages (text, tables, formulas, and reading order). It measures whether systems can faithfully transcribe and structure information from complex layouts, not just recognize isolated text.","Visual Perception, Language Comprehension, Scene Understanding & Visual Reasoning, Attention, Working Memory, Semantic Understanding & Context Recognition"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to videos, requiring models to integrate information across frames and time to answer questions about events, actions, and causal structure. It probes temporal grounding and cross-modal understanding rather than static image captioning.","Visual Perception, Multisensory Integration, Cognitive Timing & Predictive Modeling, Scene Understanding & Visual Reasoning, Working Memory, Attention"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro measures coding ability on continuously updated, harder programming tasks intended to reduce training-set leakage, often reported with an Elo-style rating. It evaluates producing correct code under realistic constraints and iterative problem solving across diverse algorithmic and software tasks.","Language Comprehension, Language Production, Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Inhibitory Control"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality and grounding behavior across multiple complementary tests, focusing on whether model outputs are supported, accurate, and appropriately calibrated. It targets failure modes like hallucination, misattribution, and overconfident incorrect assertions across varied contexts.","Language Comprehension, Language Production, Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Working Memory, Attention"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified measures factual question answering with an emphasis on verified ground truth and careful grading, aiming to quantify reliability on straightforward but failure-prone queries. It highlights whether a model can answer accurately (or abstain/qualify appropriately) when uncertainty is high.","Language Comprehension, Language Production, Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense and practical reasoning across many languages and cultures using non-parallel multilingual data, testing whether models generalize beyond English-centric priors. Items typically require choosing the more plausible action or outcome in everyday physical scenarios.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility, Working Memory"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) tests long-context, multi-round coreference and retrieval by inserting multiple similar “needle” requests into long “haystacks” and asking the model to reproduce the correct referenced content. The 8-needle setting increases interference, stressing robustness to distractors and sustained context tracking.","Working Memory, Attention, Episodic Memory, Language Comprehension, Inhibitory Control, Semantic Understanding & Context Recognition"
