Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a curated, difficult mathematics evaluation intended to stress rigorous multi-step reasoning beyond standard competition sets. It typically includes problems where solution quality depends on correct decomposition, symbolic manipulation, and error-checking rather than surface patterns.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Language Comprehension"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from high-resolution screenshots, requiring models to interpret interface layout, locate relevant elements, and answer questions or act based on visual evidence. It targets robust screen grounding, including small text/icons and spatial relationships typical of professional software.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Sensorimotor Coordination, Planning, Working Memory"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates understanding and reasoning over scientific charts/figures drawn from papers, often requiring reading visual encodings and combining them with textual context. It stresses quantitative and relational inference from plots, legends, axes, and annotations.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Language Comprehension, Working Memory, Visual Attention & Eye Movements"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 benchmarks document understanding/OCR across diverse document components such as text blocks, tables, formulas, and reading order. It measures whether models can faithfully reconstruct structured content rather than only recognizing isolated text snippets.","Visual Perception, Attention, Working Memory, Language Comprehension, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,Video-MMMU evaluates multimodal reasoning over videos paired with questions spanning multiple disciplines and everyday scenarios. It tests whether models can integrate temporally distributed visual information with language prompts to answer correctly.,"Visual Perception, Multisensory Integration, Working Memory, Cognitive Timing & Predictive Modeling, Language Comprehension, Scene Understanding & Visual Reasoning"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro measures competitive coding performance on continuously updated programming tasks, typically graded via hidden tests and summarized with an Elo-style rating. It is designed to reduce training contamination and to reflect real coding ability under time/feedback constraints.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Language Comprehension, Language Production"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality by testing whether model outputs remain consistent with evidence, avoid unsupported claims, and handle uncertainty appropriately. It emphasizes claim-level correctness and robustness to prompts that could induce confident hallucinations.","Semantic Understanding & Context Recognition, Language Comprehension, Language Production, Inhibitory Control, Self-reflection, Working Memory"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question answering benchmark with verified ground truth, designed to measure accuracy and reduce ambiguity in evaluation. It is used to quantify hallucination tendencies and the ability to answer concisely and correctly.","Semantic Understanding & Context Recognition, Language Comprehension, Language Production, Inhibitory Control"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages, focusing on plausible actions and interactions in everyday environments. It tests whether models can generalize commonsense judgments beyond English and across diverse linguistic formulations.","Semantic Understanding & Context Recognition, Logical Reasoning, Language Comprehension, Cognitive Flexibility, Decision-making"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” requests are embedded across lengthy multi-round conversations, and the model must retrieve the correct associated response. The 8-needle setting increases confusability and stresses precise context tracking over long spans.","Working Memory, Attention, Semantic Understanding & Context Recognition, Episodic Memory, Inhibitory Control"
