Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a challenging mathematics benchmark drawn from harder, research-leaning or Olympiad-adjacent problems and is often used to compare advanced reasoning among frontier models. It stresses long-chain deduction, algebraic/analytic technique selection, and error-prone multi-step computation.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from high-resolution screenshots where a model must ground language instructions to on-screen elements (e.g., buttons, fields, menus) and choose the correct interaction. It targets practical “computer use” competence, requiring accurate visual localization and stepwise action selection.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Planning, Decision-making, Working Memory
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over figures, charts, and visual elements commonly found in scientific papers, requiring models to extract quantitative/structural information and answer questions that depend on correct interpretation. It is designed to go beyond OCR by emphasizing analytical reasoning grounded in scientific visuals.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across heterogeneous document components such as text blocks, tables, formulas, and reading order. It stresses robust parsing of layout and precise transcription/structuring rather than free-form summarization.","L1: Visual Perception, Language Comprehension
L2: Attention, Working Memory, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,Video-MMMU extends multimodal understanding to the temporal domain by asking questions about video content that require integrating information across frames and scenes. Tasks often require tracking events over time and combining visual evidence with textual reasoning.,"L1: Visual Perception
L2: Attention, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on problems designed to reflect realistic programming work, often emphasizing correctness under execution-based testing and contemporary task distributions. Compared to static coding sets, it aims to reduce leakage and better reflect current software development demands.","L1: Language Comprehension
L2: Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Decision-making
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality by measuring whether a model’s statements are supported, accurate, and appropriately qualified across a variety of settings (including attribution/grounding-style checks). It targets reliability failures such as hallucination, overconfident claims, and unsupported generalizations.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Working Memory, Logical Reasoning
L3: Inhibitory Control, Self-reflection",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verification-oriented curation, aiming to measure whether models can answer precisely and avoid fabricating unsupported facts. It is commonly used as a lightweight indicator of factual reliability under direct questioning.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Working Memory
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense and practical reasoning across many languages and cultural contexts, focusing on whether a model can pick plausible actions/outcomes in everyday situations. It probes robustness of commonsense inference beyond English-centric phrasing and datasets.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping
L3: Cognitive Flexibility",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” items are inserted into a long “haystack,” and the model must retrieve and reproduce the correct associated content for a specified needle. The 8-needle setting increases interference and tests whether the model can maintain accurate references over very long contexts.","L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory
L3: Inhibitory Control",L3
