Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates challenging mathematics tasks designed to stress advanced reasoning, often with competition-style difficulty and rigorous automatic evaluation. It is used to compare top models’ mathematical problem solving and, in some settings, the benefit of tool assistance such as Python.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates whether models can understand and ground instructions in high-resolution software screenshots, such as identifying interface elements and answering questions about GUI state. It targets precise visual localization and layout reasoning needed for computer-use agents.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Decision-making
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests multimodal scientific reasoning over figures and surrounding context from research papers, requiring models to interpret charts/plots and draw correct conclusions. Many items benefit from quantitative analysis and careful mapping between visual encodings and textual claims.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR across diverse layouts, including text, tables, formulas, and reading order. It measures robustness to complex formatting where correct extraction depends on spatial structure as well as language decoding.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Spatial Representation & Mapping, Semantic Understanding & Context Recognition
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring models to integrate information across frames and time to answer questions. It stresses temporal reasoning, event understanding, and maintaining cross-frame context under limited observation budgets.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Attention, Working Memory, Multisensory Integration
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on regularly updated problems with rigorous execution-based scoring, designed to reduce contamination and better reflect contemporary programming skill. Tasks often require generating correct, efficient code and iterating on failures under realistic constraints.","L1: Language Comprehension, Language Production
L2: Planning, Logical Reasoning, Working Memory, Adaptive Error Correction
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality by testing whether model outputs remain faithful to available evidence and avoid unsupported statements across varied scenarios. It emphasizes calibration and error avoidance, not just producing fluent answers.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Working Memory
L3: Inhibitory Control, Self-reflection",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,SimpleQA Verified measures factual question answering with verified ground truth and evaluation protocols aimed at reducing ambiguous grading. It focuses on precise retrieval-like correctness and discourages plausible-sounding hallucinations.,"L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Working Memory
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense and everyday causal reasoning across multiple languages, targeting whether models can choose plausible actions or explanations grounded in the physical world. It stresses robustness to linguistic variation while preserving commonsense inference.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping
L3: Cognitive Flexibility",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference by embedding multiple similar “needle” interactions within long “haystack” contexts and asking the model to reproduce the correct referenced response. The 8-needle setting increases distractors and requires precise attention control over very long inputs.,"L1: 
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
