Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates high-difficulty math problems intended to stress advanced mathematical reasoning, including complex multi-step derivations and proof-like thinking. It is often used to compare frontier models’ reliability on challenging quantitative tasks and sensitivity to subtle constraints.","Logical Reasoning, Working Memory, Adaptive Error Correction, Planning"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding by asking models to answer questions or take actions grounded in high-resolution screenshots of software interfaces. It tests whether an agent can localize relevant UI elements, reason about layout, and map visual evidence to correct tool/actions or answers.","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Planning, Decision-making, Sensorimotor Coordination"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over scientific figures from research papers, such as plots, tables, and diagrammatic illustrations. It measures whether models can extract quantitative/structural information from visuals and combine it with scientific context to answer reasoning questions.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Visual Attention & Eye Movements"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR on complex documents containing text, formulas, tables, and reading order structure. Scores reflect how well models recover faithful content and layout-dependent structure from heterogeneous document inputs.","Visual Perception, Attention, Spatial Representation & Mapping, Language Comprehension, Working Memory"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU measures multimodal understanding and reasoning over videos, where answers require integrating information across frames and sometimes aligning it with textual prompts. It emphasizes temporal integration, event understanding, and maintaining context over long visual sequences.","Visual Perception, Scene Understanding & Visual Reasoning, Working Memory, Attention, Cognitive Timing & Predictive Modeling, Multisensory Integration"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on up-to-date programming tasks, often emphasizing realistic constraints and solution verification via execution or tests. It aims to reflect interactive, practical software development skills rather than purely synthetic puzzle solving.","Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Decision-making"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality across a range of tasks designed to surface hallucinations, incorrect attributions, and unsupported statements. It emphasizes truthfulness under pressure from ambiguous prompts, long contexts, and retrieval-like settings where models may be tempted to guess.","Semantic Understanding & Context Recognition, Language Comprehension, Inhibitory Control, Adaptive Error Correction, Self-reflection"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form question answering benchmark focused on factual correctness, with verification procedures intended to improve label reliability. It tests whether a model can provide accurate, concise answers and avoid fabricating details when unsure.","Language Comprehension, Semantic Understanding & Context Recognition, Inhibitory Control, Adaptive Error Correction"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA extends physical commonsense reasoning to many languages, asking models to choose plausible solutions or interpretations grounded in everyday physical interactions. It stresses whether commonsense knowledge and reasoning remain consistent across linguistic and cultural variation.","Language Comprehension, Logical Reasoning, Semantic Understanding & Context Recognition, Spatial Representation & Mapping"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) evaluates long-context multi-round coreference and retrieval by embedding multiple similar ‘needles’ within long ‘haystacks’ of text and requiring the model to recover the correct referenced content. The 8-needle setting stresses robust tracking and disambiguation across many competing mentions in very long contexts.,"Working Memory, Attention, Language Comprehension, Semantic Understanding & Context Recognition, Episodic Memory, Inhibitory Control"
