Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates harder mathematics problems intended to stress frontier-level mathematical reasoning and solution robustness beyond standard contest items. It is commonly used to measure how well models sustain long, correct reasoning chains and avoid subtle algebraic or logical mistakes.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from screenshots, requiring models or agents to interpret interface layouts and identify relevant UI elements for tasks. It emphasizes precise visual grounding—mapping instructions to the correct on-screen targets under varied, high-resolution interfaces.","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Planning"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on questions grounded in scientific figures from research papers, testing whether models can extract and reason over visual evidence with technical context. Performance depends on accurately reading plots/diagrams and integrating them with scientific language and quantitative reasoning.","Visual Perception, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Language Comprehension"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR across heterogeneous elements such as text, formulas, tables, and reading order. It measures whether systems can faithfully reconstruct structured content from complex document images and preserve layout-dependent meaning.","Visual Perception, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Working Memory, Semantic Understanding & Context Recognition"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU tests multimodal reasoning over videos, where answers require integrating information across time rather than from a single frame. It stresses temporal event understanding, long-range dependencies, and coherent summarization of visual evidence.","Visual Perception, Scene Understanding & Visual Reasoning, Working Memory, Cognitive Timing & Predictive Modeling, Attention"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on programming tasks designed to better reflect contemporary, non-stale coding requirements, often scored with functional tests and competitive-style metrics. It probes algorithmic reasoning, implementation accuracy, and iterative debugging under realistic constraints.","Logical Reasoning, Planning, Working Memory, Adaptive Error Correction, Language Comprehension"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,The FACTS Benchmark Suite systematically evaluates factuality by measuring whether models produce accurate claims and appropriately avoid unsupported assertions across diverse settings. It targets both knowledge correctness and reliability behaviors such as resisting hallucination when evidence is insufficient.,"Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Working Memory, Language Production"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verification-oriented grading to reduce ambiguity and reward correctness. It is designed to test whether models can provide concise, accurate answers and refrain from confident errors on simple-looking queries.","Semantic Understanding & Context Recognition, Language Comprehension, Inhibitory Control, Language Production"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages, typically using short scenarios that require choosing the more plausible action or outcome. It targets grounded everyday reasoning about objects, forces, affordances, and simple causal consequences under multilingual variation.","Spatial Representation & Mapping, Sensorimotor Coordination, Logical Reasoning, Language Comprehension, Semantic Understanding & Context Recognition"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context, multi-round coreference and retrieval by inserting multiple similar “needle” requests into a long “haystack” dialogue and asking the model to reproduce the correct response for a specific needle. It stresses maintaining attention over very long contexts and resolving confusable references accurately.","Working Memory, Attention, Language Comprehension, Episodic Memory, Semantic Understanding & Context Recognition"
