Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a harder mathematics evaluation suite designed to stress advanced reasoning beyond standard contest sets, often requiring longer chains of deductions and higher precision. It is used to compare frontier “thinking” models on difficult math problem solving under standardized conditions.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from high-resolution screenshots, where the model must interpret interface state and answer questions or choose correct interactions. It emphasizes visually grounded decision-making about UI elements, layout, and task-relevant affordances.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Decision-making, Planning, Sensorimotor Coordination
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests scientific figure understanding and reasoning over charts/plots/diagrams drawn from research contexts, often requiring quantitative reading and multi-step inference. Many setups pair the benchmark with a Python tool to evaluate how models combine visual extraction with computation.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Attention
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across diverse layouts, including text, tables, formulas, and reading order. It measures whether a system can reliably perceive structured documents and reconstruct faithful textual/structural outputs.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Attention, Working Memory
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,Video-MMMU evaluates multimodal reasoning over short videos paired with questions that require tracking events and visual details over time. It tests temporal integration of observations and the ability to maintain coherent interpretations as new frames provide additional evidence.,"L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro measures coding ability on tasks designed to resemble real programming work, emphasizing correctness under time pressure and resistance to memorization via ongoing updates. It captures iterative development behaviors such as debugging, refining solutions, and aligning outputs to specifications.","L1: Language Comprehension
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality by testing whether model outputs remain grounded, consistent, and verifiable across a range of factuality stressors. It focuses on correctness and calibration behaviors that reduce hallucinations in knowledge-intensive settings.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Working Memory
L3: Inhibitory Control, Self-reflection",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified evaluates short-form factual question answering with verified ground truth, emphasizing accuracy over verbosity. It is commonly used to track hallucination rates and whether models can reliably produce the correct fact when the question is straightforward but brittle to errors.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Working Memory
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA measures pragmatic/physical commonsense reasoning across languages and cultural contexts, typically via choosing the more plausible solution or outcome in everyday situations. It tests whether models can generalize intuitive action-and-effect understanding beyond English-centric priors.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping, Sensorimotor Coordination
L3: ",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context retrieval and multi-round coreference resolution by embedding multiple similar “needle” requests within a large “haystack” of dialogue and asking the model to reproduce the correct response for a specific needle. The 8-needle setting stresses sustained attention and accurate tracking of repeated entities and instructions over very long contexts.,"L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition
L3: ",L2
