Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a collection of challenging math problems designed to compare advanced mathematical reasoning and solution reliability across models, often under consistent evaluation protocols. It typically stresses multi-step proof-like reasoning, numerical accuracy, and resistance to shallow heuristics.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding and interaction from high-resolution screenshots, requiring models to locate relevant UI elements and answer questions or take actions based on visual interface state. It targets “screen grounding” needed for computer-use agents that must align language instructions with pixel-space structure.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Decision-making (minor), Sensorimotor Coordination (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests whether a model can answer questions about scientific figures and plots from arXiv-style papers, often requiring extracting quantitative relationships and interpreting chart conventions. The benchmark emphasizes grounded visual-to-text reasoning over long-form scientific content.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding across heterogeneous layouts, including OCR text, formulas, tables, and reading order. It targets end-to-end robustness for processing real documents where correct structure and alignment matter as much as raw text recognition.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Attention, Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring temporal reasoning over sequences of frames plus text questions. Tasks probe whether models can integrate visual evidence over time, track entities/events, and answer questions that depend on temporal context.","L1: Visual Perception
L2: Working Memory, Multisensory Integration (minor), Scene Understanding & Visual Reasoning (minor)
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro measures code generation and debugging on programming problems designed to better reflect contemporary coding tasks and reduce leakage, typically scored in pass@k or Elo-style aggregates. It emphasizes writing correct, executable code under specification and iterating when failures occur.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality across diverse settings (e.g., grounded generation, attribution, consistency, and robustness to misleading prompts), aiming to characterize when models produce incorrect claims. It is used to measure reliability and the tendency to confabulate under uncertainty.","L1: Language Production
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual QA benchmark with verified ground truth, focusing on whether models can answer short questions accurately without adding unsupported details. It is often used as a clean signal for factual recall and precision in brief responses.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: ",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical commonsense/physical reasoning across languages, probing whether models can choose plausible actions or explanations in everyday scenarios under multilingual variation. It targets robustness of grounded commonsense beyond English-centric datasets.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition
L3: Cognitive Flexibility, Social Reasoning & Theory of Mind (minor)",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context coreference/retrieval evaluation where multiple similar “needle” interactions are embedded in a long “haystack,” and the model must reproduce the correct response for a specified needle. It stresses precision under distraction and the ability to maintain and retrieve the right conversational state over very long contexts.","L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory (minor)
L3: Inhibitory Control (minor)",L2
