Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a high-difficulty mathematics benchmark intended to discriminate among frontier models on challenging contest and proof-like problems. It emphasizes extended chains of reasoning, careful case management, and accurate final computation under complex constraints.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates visual grounding and GUI understanding from screenshots, where the model must interpret interface elements and answer questions or select targets based on visual layout. It stresses spatially grounded perception and mapping between instructions and on-screen affordances typical of computer-use agents.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Planning (minor), Sensorimotor Coordination (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over figures from scientific papers, typically requiring interpretation of plots, diagrams, and visual encodings alongside technical text. Success depends on extracting the right visual evidence, linking it to the question context, and performing multi-step inference (often with quantitative reasoning).","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across heterogeneous document elements such as text blocks, tables, formulas, and reading order. It probes whether models can faithfully perceive structured layouts and produce accurate reconstructed content rather than plausible paraphrases.","L1: Visual Perception, Language Production
L2: Attention, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition (minor), Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over video content, requiring models to integrate information across frames and answer questions that may depend on temporal context. It emphasizes maintaining state over time, tracking events, and performing grounded inference from dynamic visual evidence.","L1: Visual Perception
L2: Working Memory, Attention, Scene Understanding & Visual Reasoning, Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding performance on contemporary programming tasks with strong emphasis on correct execution and robust generalization. It is designed to reflect practical coding ability (algorithmic reasoning, debugging, and specification adherence) under realistic constraints.","L1: Language Comprehension (minor), Language Production (minor)
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically measures factuality, aiming to quantify when models generate incorrect statements, unsupported claims, or inconsistencies under different prompting and tool settings. It targets truthfulness and grounding behavior rather than task completion alone, often requiring resisting plausible-sounding fabrication.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual QA benchmark with verification-oriented curation to reduce ambiguity and improve the reliability of automatic grading. It primarily probes whether a model can provide concise, correct factual answers and avoid hallucinating when uncertain.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical commonsense reasoning across many languages and cultural contexts using non-parallel, multilingual items. It probes whether models can infer physically and socially plausible actions or outcomes when the same underlying “everyday reasoning” problem is expressed in diverse linguistic settings.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning
L3: Social Reasoning & Theory of Mind (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context multi-round coreference and retrieval by inserting multiple similar “needle” requests into a long “haystack” of interactions and asking the model to reproduce the correct response for a specified needle. It stresses robust attention over long inputs and accurate retrieval of the right referent despite distractors and repetition.,"L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory
L3: Inhibitory Control (minor)",L2
