Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,MathArena Apex aggregates very challenging math problems (often contest or research-adjacent) and is used to compare top models on difficult multi-step derivations. It is designed to stress depth of reasoning and robustness across diverse mathematical topics.,"L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from screenshots, requiring a model/agent to interpret interface elements and answer questions or identify targets based on layout and visual cues. It probes spatial grounding and reliable perception-to-action mapping that is central to computer-use agents.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Decision-making (minor), Sensorimotor Coordination (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on scientific figure understanding, asking models to answer reasoning questions grounded in figures from research papers (often benefiting from tools like Python for quantitative checks). It emphasizes extracting structured information from visuals and combining it with domain knowledge to justify conclusions.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding/OCR across diverse layouts (text, formulas, tables, and reading order), measuring how accurately systems extract and structure information. It targets robustness to real-world document variability rather than clean, single-format inputs.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Semantic Understanding & Context Recognition (minor), Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to videos, requiring models to integrate information over time to answer questions about events, actions, and causal relations. It stresses temporal comprehension and maintaining context across multiple frames and scenes.","L1: Visual Perception
L2: Working Memory, Scene Understanding & Visual Reasoning, Attention (minor), Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on curated programming tasks with strong attention to contamination resistance and real-world coding skills. It is often scored with strict pass@k-style correctness checks, emphasizing functional accuracy over stylistic code generation.","L1: Language Production (minor)
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,FACTS Benchmark Suite systematically evaluates factuality by measuring whether model outputs remain consistent with reliable evidence and avoid unsupported claims across a variety of factuality-oriented tasks. It is designed to provide broader coverage than single QA sets and to expose different failure modes of hallucination.,"L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Inhibitory Control (minor), Self-reflection (minor)",L2
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verified answers, intended to measure basic factual recall and precision. It penalizes confident hallucinations on straightforward queries where correctness is clearly checkable.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages, using the PIQA-style format where models choose the more plausible solution to a physical interaction scenario. It targets grounded, everyday reasoning about objects and actions while testing cross-lingual robustness.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping (minor), Motor Coordination (minor)
L3: ",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context retrieval and multi-round coreference by embedding multiple similar “needle” interactions within a very long “haystack” and asking the model to reproduce the correct response for a specified needle. It stresses robustness to distractors and the ability to maintain and query relevant context over long token spans.,"L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory (minor), Planning (minor)
L3: ",L2
