Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a challenging mathematics benchmark intended to separate top models via harder, longer-horizon problems than standard contest sets. It emphasizes robust multi-step reasoning, solution planning, and precision under complexity.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates screenshot-based GUI understanding, where models must interpret high-resolution interfaces and ground actions/answers in specific on-screen elements. It probes visual grounding, spatial localization, and reliable mapping from intent to interface-relevant outputs.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Sensorimotor Coordination (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates scientific figure and chart reasoning drawn from papers, requiring models to interpret plots, legends, axes, and quantitative relationships. Many setups allow computation tools, testing whether models can combine visual extraction with structured analysis to answer questions correctly.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document AI systems on faithful extraction and reconstruction from complex documents containing text, tables, formulas, and reading order constraints. It primarily measures robust visual-document parsing and producing accurate structured outputs from heterogeneous layouts.","L1: Visual Perception, Language Comprehension
L2: Spatial Representation & Mapping, Semantic Understanding & Context Recognition (minor), Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring models to answer questions that depend on events unfolding over time and sometimes on fine-grained visual details. It probes temporal integration and maintaining coherent interpretations across multiple frames/clips.","L1: Visual Perception, Language Comprehension (minor)
L2: Working Memory, Scene Understanding & Visual Reasoning
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on problems that reflect contemporary programming tasks, often emphasizing correctness under realistic constraints and up-to-date problem sets. It measures a model’s ability to reason about code, implement solutions, and iteratively correct mistakes to pass tests.","L1: Language Production (minor)
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality and faithfulness, including whether model outputs are supported by provided context or reliable sources and whether they avoid hallucinated details. It targets calibration-like behavior—sticking to evidence, refusing unsupported claims, and maintaining consistent factual statements.","L1: Language Comprehension (minor), Language Production (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified focuses on short, unambiguous factual questions with verified answers, aiming to measure precision and reduce grading noise. It emphasizes correctness on concise factual queries and the ability to avoid plausible-but-wrong completions.","L1: Language Comprehension (minor), Language Production (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages, testing whether models can choose the more plausible action/solution in everyday situations. It stresses robust, language-agnostic commonsense inference rather than narrow memorization of English-specific patterns.","L1: Language Comprehension
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Spatial Representation & Mapping (minor)
L3: ",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context co-reference retrieval evaluation where multiple similar “needle” interactions are embedded in a long “haystack,” and the model must reproduce the response to a specified needle. It primarily measures sustained attention and accurate retrieval across long sequences with high interference.","L1: Language Comprehension
L2: Attention, Working Memory, Episodic Memory, Adaptive Error Correction (minor)
L3: ",L2
