Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a hard mathematics benchmark collection intended to stress advanced problem solving beyond standard contest questions, often evaluated with consistent prompting and scoring across models. It prioritizes difficult multi-step reasoning, proof-like planning, and robustness to tricky edge cases.","Logical Reasoning, Planning, Working Memory, Adaptive Error Correction (minor), Attention (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding and grounding from screenshots, typically requiring models to identify interface elements, interpret layout, and answer questions or propose actions based on what is visible. It stresses high-resolution visual reading, spatial reasoning over UI structure, and mapping intent to interface affordances.","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Planning (minor), Decision-making (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over figures from scientific papers (e.g., plots, diagrams, and experimental results) paired with questions that require interpretation and inference. It emphasizes extracting quantitative/structural information from visuals and integrating it with scientific context in text.","Scene Understanding & Visual Reasoning, Visual Perception, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Attention (minor)"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-centric capabilities across heterogeneous layouts, including text blocks, tables, formulas, and reading order. Scores commonly reflect edit distance or structure-aware metrics, emphasizing faithful extraction and layout-aware interpretation.","Visual Perception, Scene Understanding & Visual Reasoning, Attention, Language Comprehension (minor), Spatial Representation & Mapping (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to video, requiring models to answer questions that depend on temporal visual information (events, actions, and scene changes) along with accompanying text. It emphasizes integrating cues across frames and maintaining coherence over time.","Visual Perception, Multisensory Integration, Working Memory, Cognitive Timing & Predictive Modeling, Scene Understanding & Visual Reasoning, Attention (minor)"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates code generation and problem solving on programming tasks designed for strong contamination resistance and realistic difficulty, often using hidden or time-split test sets. It focuses on producing correct, executable solutions under single-try constraints and diverse problem types.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Language Comprehension (minor), Language Production (minor)"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite measures factuality and grounding of model outputs across multiple subtests that probe whether responses align with provided evidence and real-world facts. It emphasizes detecting and avoiding hallucinations, maintaining consistency, and appropriately expressing uncertainty when information is missing.","Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Language Comprehension (minor), Language Production (minor), Working Memory (minor)"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,SimpleQA Verified is a short-form factual question answering benchmark with verification procedures aimed at reducing annotation noise and improving reliability of correctness labels. It targets precise retrieval-like knowledge and the ability to avoid confidently stating incorrect facts.,"Semantic Understanding & Context Recognition, Inhibitory Control, Language Comprehension (minor), Self-reflection (minor)"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages using non-parallel or culturally varied formulations, aiming to test whether models can generalize practical “how-to”/affordance knowledge beyond English. It emphasizes grounded reasoning about everyday physical interactions and plausible outcomes.","Logical Reasoning, Semantic Understanding & Context Recognition, Cognitive Flexibility (minor), Spatial Representation & Mapping (minor), Sensorimotor Coordination (minor), Language Comprehension (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) tests long-context multi-round co-reference and retrieval by embedding multiple similar “needle” interactions within long “haystack” conversations and asking models to reproduce the correct referenced content. The 8-needle setting stresses sustained attention, interference resistance, and accurate recall under heavy distractors.","Working Memory, Attention, Episodic Memory, Inhibitory Control, Language Comprehension, Cognitive Timing & Predictive Modeling (minor)"
