Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a curated set of difficult math problems used to compare frontier models under consistent evaluation protocols, often emphasizing rigorous multi-step reasoning. It is designed to reduce evaluation noise and provide a clearer signal on advanced mathematical problem-solving ability than easier contest subsets.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI grounding and screen understanding from high-resolution screenshots, requiring models to interpret interface elements, layout, and visual cues to answer questions or identify targets. It is commonly used to assess readiness for computer-use agents that must act based on what they “see” on a screen.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Sensorimotor Coordination (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning measures a model’s ability to reason over figures and visual content drawn from scientific papers (e.g., plots, diagrams, or figure panels) together with accompanying questions. It emphasizes extracting structured information from scientific visuals and integrating it with domain context to reach correct conclusions.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition (minor), Multisensory Integration (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding/OCR pipelines across complex page elements such as text blocks, tables, formulas, and reading order. Scores reflect how faithfully models reconstruct and structure document content, stressing robustness to varied layouts and visual artifacts.","L1: Visual Perception, Language Comprehension (minor)
L2: Attention, Semantic Understanding & Context Recognition, Scene Understanding & Visual Reasoning (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to the temporal domain, requiring models to answer questions about videos that may demand tracking events, actions, and state changes across time. It tests whether models can integrate information across frames rather than relying on single-image cues.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Working Memory, Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on up-to-date programming problems with standardized execution-based grading, often framed as competitive-programming or practical coding tasks. It emphasizes producing correct, runnable solutions under time-like constraints and is designed to reduce leakage via careful curation and recency.","L1: Language Production (minor)
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality-related behaviors, including accuracy, groundedness, and susceptibility to producing unsupported claims across a variety of tasks. It is intended to be more comprehensive than single QA sets by covering multiple failure modes and measurement styles.","L1: Language Comprehension (minor), Language Production (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question-answering benchmark with verification designed to reduce ambiguous items and improve label reliability. It targets straightforward fact retrieval and penalizes confident hallucinations, making it useful for measuring baseline factual precision.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense and everyday procedural reasoning across many languages, aiming to measure whether models can answer practical “what happens if…” style questions without English-centric bias. It stresses cross-lingual robustness and grounding in intuitive physics and affordances.","L1: Language Comprehension
L2: Spatial Representation & Mapping, Logical Reasoning, Semantic Understanding & Context Recognition, Multisensory Integration (minor)
L3: ",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) measures long-context retrieval and multi-round coreference resolution by embedding repeated, similar “needle” interactions within long “haystack” conversations and asking the model to reproduce the correct referenced response. The 8-needle variant increases interference, stressing attention control and retention over extended contexts.","L1: Language Comprehension (minor)
L2: Working Memory, Attention, Episodic Memory
L3: Inhibitory Control (minor)",L2
