Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a hard mathematics benchmark collection intended to stress advanced problem solving beyond standard contest questions, often evaluated with consistent prompting and scoring across models. It prioritizes difficult multi-step reasoning, proof-like planning, and robustness to tricky edge cases.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction (minor), Attention (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding and grounding from screenshots, typically requiring models to identify interface elements, interpret layout, and answer questions or propose actions based on what is visible. It stresses high-resolution visual reading, spatial reasoning over UI structure, and mapping intent to interface affordances.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Planning (minor), Decision-making (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over figures from scientific papers (e.g., plots, diagrams, and experimental results) paired with questions that require interpretation and inference. It emphasizes extracting quantitative/structural information from visuals and integrating it with scientific context in text.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-centric capabilities across heterogeneous layouts, including text blocks, tables, formulas, and reading order. Scores commonly reflect edit distance or structure-aware metrics, emphasizing faithful extraction and layout-aware interpretation.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Attention, Spatial Representation & Mapping (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to video, requiring models to answer questions that depend on temporal visual information (events, actions, and scene changes) along with accompanying text. It emphasizes integrating cues across frames and maintaining coherence over time.","L1: Visual Perception
L2: Multisensory Integration, Working Memory, Scene Understanding & Visual Reasoning, Attention (minor)
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates code generation and problem solving on programming tasks designed for strong contamination resistance and realistic difficulty, often using hidden or time-split test sets. It focuses on producing correct, executable solutions under single-try constraints and diverse problem types.","L1: Language Comprehension (minor), Language Production (minor)
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite measures factuality and grounding of model outputs across multiple subtests that probe whether responses align with provided evidence and real-world facts. It emphasizes detecting and avoiding hallucinations, maintaining consistency, and appropriately expressing uncertainty when information is missing.","L1: Language Comprehension (minor), Language Production (minor)
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control, Self-reflection",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,SimpleQA Verified is a short-form factual question answering benchmark with verification procedures aimed at reducing annotation noise and improving reliability of correctness labels. It targets precise retrieval-like knowledge and the ability to avoid confidently stating incorrect facts.,"L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control, Self-reflection (minor)",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages using non-parallel or culturally varied formulations, aiming to test whether models can generalize practical “how-to”/affordance knowledge beyond English. It emphasizes grounded reasoning about everyday physical interactions and plausible outcomes.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Spatial Representation & Mapping (minor), Sensorimotor Coordination (minor)
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) tests long-context multi-round co-reference and retrieval by embedding multiple similar “needle” interactions within long “haystack” conversations and asking models to reproduce the correct referenced content. The 8-needle setting stresses sustained attention, interference resistance, and accurate recall under heavy distractors.","L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory
L3: Inhibitory Control, Cognitive Timing & Predictive Modeling (minor)",L3
