Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,MathArena Apex is a high-difficulty mathematics benchmark drawn from an aggregate of advanced problem sources and curated to stress strong mathematical reasoning. It is typically used to separate top models by requiring long chains of deduction and careful quantitative precision.,"Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates visual grounding on realistic software screenshots, where models must interpret UI elements and their relationships to answer questions or identify targets. It stresses spatial understanding of interfaces and precise mapping from language instructions to on-screen evidence.","Visual Perception, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Visual Attention & Eye Movements (minor), Language Comprehension (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over figures from scientific documents (e.g., plots, charts, and visual evidence accompanying papers), often requiring quantitative or relational interpretation. It probes whether a model can ground answers in figure content rather than relying on generic scientific priors.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition (minor), Working Memory (minor)"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-centric capabilities across heterogeneous layouts, including text, tables, formulas, and reading order. It measures how well models can extract and structure information from visually complex documents while preserving layout-dependent semantics.","Visual Perception, Scene Understanding & Visual Reasoning, Attention, Language Comprehension (minor), Spatial Representation & Mapping (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to time-based inputs, requiring models to answer questions grounded in information distributed across video frames. It probes temporal integration, event understanding, and the ability to maintain coherence when evidence is sparse and spread over time.","Visual Perception, Working Memory, Cognitive Timing & Predictive Modeling, Scene Understanding & Visual Reasoning, Attention (minor)"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding in conditions intended to better reflect modern development, emphasizing solving programming tasks with realistic constraints and minimizing leakage from static training data. It is often reported with metrics like Elo, reflecting relative strength across many coding problems.","Logical Reasoning, Planning, Adaptive Error Correction, Working Memory, Language Production (minor)"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality by testing whether model outputs remain faithful to provided sources and whether unsupported claims are avoided across varied tasks. It targets hallucination-related failure modes, including subtle errors that can appear plausible but are not grounded.","Semantic Understanding & Context Recognition, Inhibitory Control, Attention (minor), Self-reflection (minor), Language Comprehension (minor)"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question answering benchmark with verification procedures intended to reduce ambiguous labeling and reward correct, supported answers. It is commonly used to measure precision on short, fact-based queries and sensitivity to false premises or misleading prompts.","Semantic Understanding & Context Recognition, Language Comprehension, Inhibitory Control (minor), Self-reflection (minor)"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA tests practical and physical commonsense reasoning across languages, focusing on whether models can select or generate plausible actions and outcomes in everyday situations. It aims to measure robustness of commonsense inference beyond English-centric distributions.","Semantic Understanding & Context Recognition, Logical Reasoning, Language Comprehension, Spatial Representation & Mapping (minor), Social Reasoning & Theory of Mind (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference resolution by embedding multiple similar “needle” interactions within long “haystacks” of dialogue or documents. The model must reproduce the correct response associated with a specified needle, stressing robustness to interference and distractors at long context lengths.","Working Memory, Attention, Episodic Memory, Language Comprehension, Inhibitory Control (minor)"
