Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is an advanced mathematics benchmark suite intended to compare frontier models on difficult, often multi-step problems, sometimes with tool-assisted variants. It emphasizes strategy selection, sustained symbolic manipulation, and consistency across problem families.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates vision-language agents on understanding high-resolution screenshots of software interfaces and answering questions or identifying UI elements accurately. It targets practical visual grounding needed for computer-use agents, where success depends on interpreting layout, text, icons, and widget affordances.","L1: Visual Perception, Language Comprehension (minor)
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Multisensory Integration (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over scientific figures and content from research papers, emphasizing extracting information from plots/diagrams and connecting it to the accompanying scientific context. It targets capabilities needed for technical literature understanding, including quantitative and causal interpretation from visual evidence.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and conversion across varied layouts and modalities such as text blocks, tables, formulas, and reading order. It measures whether models can faithfully parse and represent structured documents, where small OCR/layout mistakes can cascade into major errors.","L1: Visual Perception, Language Comprehension (minor)
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Working Memory (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to the temporal domain by asking questions about videos that require integrating visual events across time with accompanying text prompts. It stresses tracking state changes, causality, and key moments rather than single-frame recognition.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling (minor)",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on curated programming tasks with standardized execution-based grading and an emphasis on contemporary, contamination-aware problem selection. It measures whether models can produce correct, runnable solutions under realistic constraints and diverse task types.","L1: Language Production (minor), Language Comprehension (minor)
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,FACTS Benchmark Suite evaluates factuality and grounding by testing whether model outputs remain consistent with provided evidence and whether they avoid unsupported or fabricated claims. It targets reliability under information-seeking and summarization-style prompts where hallucinations are a primary failure mode.,"L1: Language Comprehension (minor), Language Production (minor)
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question answering benchmark designed to test whether models provide correct, verifiable answers to straightforward queries with high precision. The “Verified” framing emphasizes quality control of questions/answers and aims to reduce ambiguity in grading.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates pragmatic and commonsense question answering across many languages and locales, focusing on whether models can infer plausible actions and intentions in everyday situations. It stresses robustness to linguistic variation and culturally diverse contexts in practical reasoning.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Social Reasoning & Theory of Mind",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” requests and responses are embedded in large “haystack” transcripts, and the model must retrieve the correct referenced response. It primarily measures long-range dependency handling, attention allocation, and accurate coreference under heavy distractors.","L1: Language Comprehension (minor)
L2: Working Memory, Attention, Semantic Understanding & Context Recognition, Episodic Memory (minor)
L3: Inhibitory Control (minor)",L2
