Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,MathArena Apex aggregates advanced math problems (often beyond standard competition difficulty) to compare frontier reasoning systems under consistent evaluation rules. It emphasizes long chains of correct deductions and robustness across diverse mathematical subareas.,"Logical Reasoning, Working Memory, Planning (minor), Adaptive Error Correction (minor)"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates “GUI grounding”: answering questions about high-resolution screenshots from software interfaces and dashboards. It requires locating relevant UI elements and interpreting layout, labels, and visual structure to produce correct responses (often aided by precise visual parsing).","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Language Comprehension (minor), Sensorimotor Coordination (minor)"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests scientific-figure understanding by asking questions grounded in charts and figures from research papers, often requiring quantitative or relational reasoning. Models must extract relevant visual evidence, map it to the question, and perform structured inference to answer.","Scene Understanding & Visual Reasoning, Visual Perception, Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor), Attention (minor)"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-centric extraction across diverse layouts (text, tables, formulas, and reading order). It stresses robustness to complex formatting and requires models to preserve structure when converting documents into usable representations.","Visual Perception, Attention, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition (minor), Working Memory (minor)"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal reasoning over video, combining temporal visual information with text questions that may require integrating cues across frames. It targets understanding of events, temporal relationships, and context that cannot be inferred from a single image.","Visual Perception, Multisensory Integration, Cognitive Timing & Predictive Modeling, Scene Understanding & Visual Reasoning, Working Memory, Attention (minor)"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on up-to-date programming problems designed to reduce training-set leakage, often emphasizing practical implementation and correctness. It measures whether a model can reason through problem requirements and produce executable solutions reliably.","Logical Reasoning, Planning, Language Production, Working Memory, Adaptive Error Correction (minor)"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality by measuring whether model outputs remain grounded and correct across a variety of factuality-focused tasks and settings. It targets error modes like hallucination, unsupported claims, and failures to abstain when uncertain.","Semantic Understanding & Context Recognition, Language Comprehension, Inhibitory Control, Self-reflection (minor), Working Memory (minor)"
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a benchmark of short-form factual questions with verification procedures intended to improve label reliability. It focuses on whether models provide correct, concise factual answers and avoid confidently stating incorrect information.","Semantic Understanding & Context Recognition, Language Comprehension, Inhibitory Control (minor)"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,Global PIQA evaluates pragmatic commonsense reasoning across languages by testing whether models can choose or generate plausible physical and everyday-action interpretations in multilingual contexts. It is designed to probe robustness of commonsense inference beyond English-only datasets.,"Semantic Understanding & Context Recognition, Logical Reasoning, Language Comprehension, Cognitive Flexibility (minor)"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” interactions are embedded in a long “haystack,” and the model must retrieve and reproduce the correct response for a specified needle. It stresses maintaining and accessing the right information under interference from many near-duplicate spans.","Working Memory, Attention, Episodic Memory, Language Comprehension, Inhibitory Control (minor)"
