Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models answer questions that require integrating text with images (charts, diagrams, scenes, documents). It probes whether models can ground reasoning in visual evidence rather than rely on text-only priors.","L1: Visual Perception
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Logical Reasoning, Visual Attention & Eye Movements (minor), Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a more difficult, higher-signal variant of MMMU intended to better measure expert-level multimodal reasoning and reduce shortcut solutions. Compared to standard MMMU, it places greater emphasis on careful visual grounding, multi-step inference, and robust handling of harder question types.","L1: Visual Perception
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can accurately interpret complex scientific figures from biology papers (e.g., plots, microscopy, multi-panel figures) and answer questions grounded in those visuals. It targets research-relevant visual analysis where subtle layout and quantitative cues matter.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Visual Attention & Eye Movements, Multisensory Integration (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic tasks across multiple web apps (shopping, CMS, forums, code hosting, maps), requiring navigation and interaction with dynamic interfaces. Success depends on planning multi-step action sequences, interpreting UI state, and correcting mistakes when workflows diverge from expectations.","L1: Visual Perception
L2: Planning, Decision-making, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Working Memory
L3: Inhibitory Control (minor)",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,MathArena Apex is a high-difficulty mathematics evaluation (competition and beyond) that aggregates problems intended to stress advanced multi-step reasoning and reliability. It is commonly used to compare top models on demanding symbolic problem solving under minimal scaffolding.,"L1: 
L2: Logical Reasoning, Working Memory, Planning (minor)
L3: Inhibitory Control (minor)",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates screenshot understanding and GUI grounding, asking models to interpret high-resolution software interfaces and answer questions or localize relevant elements. It emphasizes spatial/layout reasoning over pixels and text, often requiring precise identification of UI components and their relationships.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping (minor), Working Memory (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests scientific figure understanding and reasoning over charts/plots from research papers, often requiring quantitative interpretation and multi-step inference. It rewards models that can connect visual evidence to textual questions and produce grounded, calculation-consistent answers (sometimes with tool assistance).","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Multisensory Integration, Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding across OCR, layout, tables, formulas, and reading order, focusing on extracting faithful structured content from complex documents. It measures robust perception-to-structure pipelines needed for real-world paperwork, scientific PDFs, and forms.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Attention, Semantic Understanding & Context Recognition (minor), Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring models to integrate information across frames and time while answering questions spanning many topics. It stresses temporal evidence aggregation and maintaining coherent beliefs about events, objects, and causal relations over sequences.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling (minor)",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding skill on competitive programming–style and practical tasks, with rigorous execution-based grading and an emphasis on modern, difficult problems. It is designed to better reflect current coding demands and reduce inflation from older, widely circulated benchmarks.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Semantic Understanding & Context Recognition (minor)
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality by probing whether model outputs remain faithful to evidence and avoid hallucinated or unsupported claims across varied settings. It emphasizes calibrated generation, correct attribution, and resisting plausible-sounding fabrications under uncertainty.","L1: 
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control, Self-reflection",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verified ground truth and standardized evaluation, intended to measure basic factual reliability. It focuses on whether models can produce correct, concise answers rather than extended reasoning traces.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates pragmatic and commonsense physical reasoning across languages and cultural contexts using non-parallel, globally sourced items. It targets whether models can generalize everyday physical-intuition judgments beyond English-centric distributions.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 is a long-context co-reference and retrieval benchmark where multiple similar “needle” interactions are embedded within long “haystacks,” and the model must reproduce the correct response associated with a specified needle. The 8-needle variant increases interference, stressing robust long-range binding, disambiguation, and retrieval accuracy.","L1: 
L2: Working Memory, Attention, Semantic Understanding & Context Recognition, Episodic Memory (minor)
L3: Inhibitory Control (minor)",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically valuable, well-specified knowledge-work tasks across many occupations, judged by expert humans via head-to-head comparisons against professional work products. It measures end-to-end project execution quality, including structured deliverables like slides, spreadsheets, plans, and written analyses.","L1: Language Production
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition
L3: Self-reflection (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering in more realistic, longer-horizon settings where the model must diagnose issues, propose changes, and deliver patches that satisfy practical constraints. It emphasizes reliability under ambiguity and the ability to manage multi-step engineering work rather than solve isolated code snippets.","L1: 
L2: Planning, Logical Reasoning, Decision-making, Working Memory
L3: Inhibitory Control (minor)",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests long-context algorithmic reasoning by requiring models to perform graph traversal–like operations (e.g., BFS-style walks, parent-pointer reasoning) described in text over large inputs. It stresses maintaining and manipulating structured state over long sequences with many distractors and near-duplicates.","L1: 
L2: Logical Reasoning, Working Memory, Attention, Spatial Representation & Mapping (minor), Planning (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates multi-tool competence in realistic workflows, where agents must choose among tools, call them correctly, and combine outputs to complete tasks under time/turn constraints. It emphasizes robust tool orchestration, error handling, and minimizing breakdowns across multi-step pipelines.","L1: 
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition (minor)
L3: Inhibitory Control",L3
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT (Harvard-MIT Mathematics Tournament) problems, as used in MathArena-style evaluations, test advanced competition mathematics with multi-step derivations and careful case analysis. The benchmark probes robustness and depth of mathematical reasoning under high difficulty and low tolerance for small errors.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor)
L3: Inhibitory Control (minor)",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark designed to probe the frontier of model reasoning, including problems that require extended chains of inference and nontrivial creative steps. Performance often depends on sustained deliberation, error-checking, and (when allowed) effective use of computation tools for verification.","L1: 
L2: Logical Reasoning, Working Memory, Planning
L3: Self-reflection (minor), Inhibitory Control (minor)",L2
