Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent assesses agentic performance on tasks typical of an entry-level financial analyst, such as interpreting financial documents, building analyses, and producing professional outputs. It stresses numeracy, domain knowledge, structured reasoning, and dependable artifact creation (tables/spreadsheets/memos).","L1: Language Production (minor)
L2: Logical Reasoning, Planning, Semantic Understanding & Context Recognition, Working Memory
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on tasks including identifying known vulnerabilities from descriptions and discovering new vulnerabilities in real open-source projects. It probes multi-step technical reasoning, code comprehension, and iterative hypothesis testing under realistic constraints.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention (minor)
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to read, edit, and compute over complex spreadsheets derived from real-world scenarios. Tasks require correctly manipulating formulas, formats, and structured data while maintaining consistency across multiple sheets and constraints.","L1: 
L2: Planning, Logical Reasoning, Working Memory, Attention, Adaptive Error Correction (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a broad, frontier-level benchmark spanning difficult questions across domains (often multimodal), intended to stress advanced reasoning and knowledge at the limits of current systems. It commonly benefits from tool use (e.g., search/code) and requires careful synthesis rather than single-fact recall.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Planning (minor), Working Memory (minor), Scene Understanding & Visual Reasoning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-style mathematical problem solving using problems from the 2025 American Invitational Mathematics Examination. It emphasizes multi-step symbolic reasoning, precise computation, and avoiding small logical slips under time-like constraints.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor)
L3: Inhibitory Control (minor)",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a subset of GPQA containing high-quality, hard multiple-choice science questions intended to be “Google-proof,” often requiring genuine understanding rather than surface retrieval. It stresses domain reasoning in physics, chemistry, and biology under strong adversarial item construction.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control (minor)",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU is the multilingual extension of MMLU, measuring broad academic knowledge and reasoning across many subjects and languages. It tests whether models can understand and answer questions consistently across languages, not just in English.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Cognitive Flexibility (minor)",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark covering many disciplines where questions require jointly interpreting text and images (e.g., diagrams, charts, scenes) to answer. It targets integrated perception-plus-reasoning rather than pure OCR or pure language QA.","L1: Visual Perception
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a harder, more diagnostic variant of MMMU designed to better probe expert-level multimodal reasoning and reduce shortcut solutions. It emphasizes robust visual grounding and disciplined reasoning across diverse subject areas and visual formats.","L1: Visual Perception (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Attention, Logical Reasoning
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA tests whether models can answer questions about complex scientific figures from biology papers, such as plots, multi-panel diagrams, and experimental schematics. It stresses correctly extracting visual evidence and mapping it to scientific claims and quantitative relationships.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Attention (minor), Logical Reasoning (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic tasks across multiple web apps (e-commerce, CMS, forums, collaboration tools) requiring navigation, form filling, and multi-step workflows. It probes long-horizon goal pursuit, reliable interaction with dynamic interfaces, and error recovery.","L1: 
L2: Planning, Decision-making, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Working Memory (minor)
L3: ",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a high-difficulty math competition benchmark intended to stress advanced problem solving beyond standard contest sets. It emphasizes multi-step reasoning, creative decomposition, and rigorous correctness across challenging domains.","L1: 
L2: Logical Reasoning, Planning, Working Memory
L3: Inhibitory Control (minor)",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates models on understanding high-resolution screenshots of software interfaces and professional GUIs, requiring accurate interpretation of layout, text, and visual cues. It targets practical visual grounding for computer-use agents, including locating relevant UI elements and inferring state from screenshots.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Semantic Understanding & Context Recognition (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning measures reasoning over scientific charts/figures (often from papers) where the model must interpret plotted data and answer questions that require quantitative or relational inference. It goes beyond OCR by emphasizing chart semantics, trends, and evidence-based conclusions.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-like extraction across heterogeneous content such as text, formulas, tables, and reading order. It emphasizes faithful structured extraction and layout-aware interpretation rather than only plain-text transcription.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Attention (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to the video setting, requiring models to answer questions that depend on temporal sequences, events, and visual details across frames. It evaluates whether systems can integrate information over time rather than relying on single-frame cues.","L1: 
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling (minor)",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on continuously updated, competition-style programming tasks, reporting performance via Elo-like ratings to reduce leakage and staleness. It stresses algorithmic reasoning, robust implementation, and generalization to newly released problems.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor)
L3: Inhibitory Control (minor)",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality and grounding behavior across multiple factuality-focused tasks, aiming to measure when models make incorrect claims or fail to stay supported by evidence. It targets reliability in knowledge-centric use cases rather than raw fluency.","L1: 
L2: Semantic Understanding & Context Recognition, Attention (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified evaluates factual question answering with a strong emphasis on verified correctness and clean evaluation, reducing ambiguity and noisy labels. It targets precision on straightforward questions where hallucinations are especially costly.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense and pragmatic reasoning across many languages and culturally diverse settings, aiming to measure whether models can generalize “how the world works” beyond English-only datasets. Items typically require choosing plausible actions or outcomes in everyday physical scenarios.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping (minor)
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context multi-round coreference resolution by embedding multiple similar “needle” requests within long “haystack” dialogues and asking the model to reproduce the response corresponding to a specific needle. It probes whether models can maintain and retrieve the right referents amid strong distractor similarity at long lengths.,"L1: 
L2: Working Memory, Attention, Semantic Understanding & Context Recognition, Episodic Memory (minor)
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks spanning many occupations, judged by expert humans via comparisons to industry professional outputs. Tasks often require producing concrete work products (e.g., spreadsheets, presentations, plans) with correct structure, assumptions, and useful recommendations.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition
L3: Cognitive Flexibility (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering agents on broader, more agentic coding work, emphasizing end-to-end task completion in realistic development settings rather than isolated code snippets. It targets robustness across repositories and the ability to produce correct patches under practical constraints.","L1: 
L2: Planning, Decision-making (minor), Logical Reasoning, Working Memory, Adaptive Error Correction (minor)
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates long-context structured reasoning over graphs, requiring models to follow graph traversal instructions (e.g., BFS-style steps) and answer queries that depend on multi-hop relationships. It stresses maintaining structured state over many steps and resisting distractors in large inputs.","L1: 
L2: Logical Reasoning, Working Memory, Attention, Planning (minor), Spatial Representation & Mapping (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-use competence across diverse APIs and multi-step tasks, emphasizing correct tool selection, parameterization, and integration of tool outputs into a final answer. It targets agent reliability under composition: many tasks require chaining tools while handling failures or ambiguous intermediate results.","L1: 
L2: Planning, Decision-making, Working Memory
L3: Inhibitory Control (minor), Self-reflection (minor)",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT evaluates competition mathematics problem solving using problems from the Harvard-MIT Mathematics Tournament, typically requiring deeper multi-step reasoning than standard exams. It emphasizes creative strategy selection, rigorous inference, and accurate symbolic manipulation.","L1: 
L2: Logical Reasoning, Planning, Working Memory
L3: Inhibitory Control (minor)",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath measures expert-level mathematical reasoning on very challenging problems, often intended to be near the boundary of current model capability and useful for tracking progress on advanced math. It rewards disciplined multi-step inference, verification, and (when allowed) tool-assisted computation to avoid subtle errors.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor)
L3: Inhibitory Control (minor), Self-reflection (minor)",L2
