Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agent performance on tasks typical of an entry-level financial analyst, often requiring retrieving/combining information, performing calculations, and producing structured deliverables. It emphasizes correct domain reasoning, tool-augmented analysis, and clear professional outputs.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Planning (minor), Working Memory (minor), Decision-making (minor)
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on tasks such as locating known vulnerabilities in real projects and discovering new issues, often under realistic codebase and exploit constraints. It tests whether models can reason about software behavior, follow attack/defense workflows, and produce verifiable findings.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Decision-making (minor)
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests the ability to understand, edit, and compute with complex spreadsheets using realistic tasks (e.g., formulas, formatting, data manipulation, and multi-sheet dependencies). Agent harnesses often provide spreadsheet tool access, so success depends on structured reasoning plus precise, reliable operations.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a difficult, broad benchmark spanning frontier academic and professional questions, often multimodal, designed to stress deep reasoning rather than rote recall. It is frequently evaluated both without tools and with search/code tools to measure end-to-end research competence and reliability.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor), Planning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-level mathematics on the 2025 AIME problems, typically requiring multi-step symbolic reasoning and careful arithmetic. Scores are reported with and without tool access (e.g., Python), which can shift emphasis from manual computation to verification and strategy selection.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-quality subset of GPQA consisting of very difficult multiple-choice science questions intended to be “Google-proof” and to require expert-level reasoning. It stresses careful reading, domain knowledge integration, and multi-step inference under distractor options.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory (minor), Attention (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style testing to multiple languages, measuring knowledge and reasoning across many subjects under multilingual prompts. It probes whether models maintain conceptual competence, not just translation fluency, across diverse linguistic contexts.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Cognitive Flexibility (minor)",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark where models answer expert-level questions that require combining images (e.g., diagrams, charts) with text across multiple disciplines. It stresses visual grounding, cross-modal reasoning, and handling domain-specific visual formats.","L1: Visual Perception
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a more challenging MMMU variant intended to better measure high-end multimodal reasoning (often with harder questions, improved curation, and evaluation settings). It emphasizes robust interpretation of complex visuals and disciplined inference under stronger distractors or broader domains.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Attention (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret scientific figures from biology papers and answer questions that depend on reading plots, annotations, and experimental context. It targets figure-grounded reasoning needed for real scientific workflows rather than generic image captioning.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition (minor), Logical Reasoning (minor), Attention (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents completing realistic tasks across multiple web apps (e-commerce, CMS, forums, code hosting), requiring navigation, form filling, and stateful multi-step workflows. It stresses grounded interaction, error recovery, and planning across dynamic pages and partial feedback.","L1: Visual Perception (minor)
L2: Planning, Decision-making, Visual Attention & Eye Movements, Working Memory (minor)
L3: ",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates difficult math problems intended to stress advanced mathematical reasoning beyond standard competition items, often emphasizing solution strategy and long derivations. It is commonly used to compare frontier reasoning systems under consistent evaluation protocols.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates understanding of professional GUI screenshots, such as dashboards and software interfaces, typically requiring models to locate relevant UI elements and reason about their relationships. Strong performance depends on precise visual grounding and extracting task-relevant structure from dense layouts.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Working Memory (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over figures and charts from scientific papers (often arXiv-style), requiring models to interpret plotted data, axes, legends, and experimental comparisons. It targets figure-grounded quantitative and relational inference rather than pure text QA.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Attention (minor), Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-like capabilities across heterogeneous layouts including text, formulas, tables, and reading order. It emphasizes faithful extraction and structural reconstruction of documents, not just semantic summarization.","L1: Visual Perception
L2: Attention, Scene Understanding & Visual Reasoning (minor), Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring models to integrate information across frames and time to answer questions about events, procedures, and visual details. It stresses temporal integration, long-range dependency handling, and robust visual grounding under motion and scene changes.","L1: Visual Perception
L2: Multisensory Integration, Working Memory, Attention (minor), Scene Understanding & Visual Reasoning (minor)
L3: ",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,LiveCodeBench Pro evaluates coding ability on curated programming problems with rigorous execution-based grading and an ELO-style comparison framework. It is designed to reflect practical coding performance and reduce leakage by focusing on fresh or carefully controlled problem sets and evaluation pipelines.,"L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction (minor)
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality and grounding, measuring whether model outputs are accurate, supported by evidence, and resistant to hallucination across diverse settings. It is intended to decompose factual reliability into multiple subtests rather than relying on a single QA score.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Attention (minor)
L3: Inhibitory Control",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question-answering benchmark with verified ground truth and an emphasis on reliability under straightforward prompts. It is often used to quantify how frequently a model gives correct, concise answers without introducing unsupported claims.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Attention (minor)
L3: Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates physical commonsense reasoning across many languages and culturally diverse contexts, probing whether models can infer plausible actions and outcomes in everyday scenarios. It aims to test robust commonsense generalization beyond English-centric datasets.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” interactions are embedded into a long “haystack,” and the model must retrieve the correct referenced response for a specified needle. It stresses maintaining and selecting the right context under high interference and extreme length.","L1: 
L2: Working Memory, Attention, Episodic Memory (minor)
L3: Inhibitory Control (minor)",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks across many occupations (e.g., creating spreadsheets, presentations, schedules, and analyses) judged against expert human work products. It emphasizes end-to-end deliverable quality, instruction following, and practical reasoning under real workplace constraints.","L1: 
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Self-reflection (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering with an emphasis on executing longer, more realistic engineering workflows (e.g., multi-step changes, integration concerns, and broader repo interactions) compared with minimal patch tasks. It targets the kind of sustained autonomy and reliability expected in real development settings.","L1: 
L2: Planning, Decision-making, Working Memory, Logical Reasoning, Adaptive Error Correction (minor)
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,Graphwalks tests structured long-context reasoning by embedding graph traversal problems in text and asking models to perform operations like BFS-style navigation or parent retrieval. It emphasizes precise multi-step symbolic manipulation and resisting distractor structure across long sequences.,"L1: 
L2: Logical Reasoning, Working Memory, Attention, Planning (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents on multi-step tasks that require selecting and calling external tools correctly, integrating results, and producing validated final answers. It focuses on robust orchestration under tool errors and on maintaining coherent state across a workflow.","L1: 
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction (minor)
L3: Inhibitory Control (minor)",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT evaluates high-school olympiad-style mathematics (Harvard-MIT Mathematics Tournament), typically requiring creative problem solving, multi-step proofs, and careful case analysis. It is used to benchmark advanced mathematical reasoning beyond standard school curricula.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark designed to measure capabilities near the research frontier, often requiring substantial reasoning depth and sometimes tool-assisted computation. It is intended to be difficult for current models and informative about progress toward advanced mathematical problem solving.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: ",L2
