Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on tasks such as identifying known vulnerabilities from descriptions and discovering new vulnerabilities in real open-source projects. It tests precise code understanding, adversarial thinking, and methodical exploration strategies under realistic software constraints.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Semantic Understanding & Context Recognition
L3: Cognitive Flexibility, Inhibitory Control (minor)",L3
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench tests an agent’s ability to navigate, edit, and compute within complex spreadsheets derived from real-world scenarios. Models must interpret spreadsheet structure, perform multi-step transformations or analyses, and output correctly formatted results that match functional requirements.","L1: 
L2: Planning, Working Memory, Logical Reasoning, Attention, Decision-making (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a broad, frontier-level benchmark spanning difficult questions across many disciplines, often requiring multi-step reasoning and, in some setups, multimodal understanding and tool use. It aims to probe capability near the boundary of expert human knowledge and synthesis rather than routine recall.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Planning (minor), Multisensory Integration (minor), Scene Understanding & Visual Reasoning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 is a competition mathematics benchmark using problems from the American Invitational Mathematics Examination. It emphasizes multi-step symbolic problem solving, careful constraint tracking, and error-avoiding algebraic or combinatorial reasoning.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a hard, “Google-proof” multiple-choice science benchmark curated so that experts answer correctly while non-experts typically fail. It tests deep scientific understanding and rigorous reasoning under distractor-heavy options rather than surface-level keyword matching.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Decision-making (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends the MMLU-style multi-subject exam into multiple non-English languages, evaluating broad academic knowledge and reasoning in multilingual settings. It stresses cross-lingual robustness: models must understand the question language and apply domain knowledge without relying on English-only cues.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU evaluates multimodal expert-level understanding across many disciplines by requiring models to answer questions grounded in images (diagrams, charts, figures) plus text. Strong performance depends on extracting relevant visual evidence and integrating it with domain knowledge and reasoning.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Attention (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a more challenging, professionally oriented extension of MMMU that increases difficulty and reduces shortcut solutions, often requiring more precise visual grounding and higher-level reasoning. It is intended to better discriminate among frontier multimodal models on complex real-world visual-question answering.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can answer questions about complex scientific figures from biology papers, such as interpreting plots, experimental schematics, or annotated images. It probes figure literacy and the ability to map visual signals to correct scientific inferences.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Attention (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents completing realistic tasks across multiple web applications (e-commerce, forums, CMS, Git hosting, maps) via interactive browsing. Agents must navigate dynamic pages, fill forms, and execute multi-step plans while keeping track of objectives and intermediate state.","L1: 
L2: Planning, Decision-making, Working Memory, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning
L3: Inhibitory Control (minor)",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a high-difficulty competition-math evaluation set (Apex track) intended to separate top models on challenging, multi-step problems. It emphasizes robust derivations, careful case analysis, and resistance to shallow heuristics.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates models on understanding and acting on high-resolution screenshots from professional software interfaces, typically requiring UI grounding, reading small text, and reasoning about layout. It targets the ability to map natural-language intent to correct interpretations of on-screen elements and their relationships.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Working Memory (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests chart and figure reasoning on scientific visualizations (e.g., plots from papers), requiring models to extract quantitative/structural information and answer targeted questions. It emphasizes accurate visual parsing of axes/legends/markers and multi-step reasoning grounded in the chart content.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Attention, Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction over diverse document elements such as text blocks, formulas, tables, and reading order. It tests robustness to layout complexity and the ability to convert visual documents into accurate structured textual representations.","L1: Visual Perception, Language Comprehension (minor)
L2: Attention, Working Memory (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to videos, requiring models to integrate information across frames and time to answer questions about actions, events, and visual context. It probes temporal evidence accumulation and reasoning beyond single-image recognition.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling (minor)",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates code generation and problem solving on time-separated, competition-style programming tasks to reduce training contamination, often scored with execution-based correctness and sometimes aggregated via ELO-style ratings. It measures whether models can produce correct, runnable solutions under realistic constraints and edge cases.","L1: Language Production (minor)
L2: Logical Reasoning, Planning, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates LLM factuality across a range of settings, including whether claims are correct, supported, and appropriately qualified given the available evidence. It targets reliability failures such as hallucinations, overconfident assertions, and unsupported synthesis.","L1: 
L2: Semantic Understanding & Context Recognition, Attention (minor), Logical Reasoning (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verified ground truth, designed to measure whether models can provide correct, direct answers to simple queries. It emphasizes precision and resistance to confident but incorrect completions.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA extends physical commonsense question answering across languages and cultural contexts, focusing on selecting plausible actions or outcomes in everyday situations. It probes whether models can generalize intuitive physical and practical reasoning beyond English-centric phrasing.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context, multi-round co-reference/recall evaluation where multiple similar “needle” requests are embedded in a long “haystack,” and the model must reproduce the response to a specified needle. The 8-needle variant stresses attention control and accurate retrieval when many distractors are present across very long contexts.","L1: Language Comprehension
L2: Working Memory, Attention, Semantic Understanding & Context Recognition (minor), Planning (minor)
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks spanning many occupations (e.g., producing slides, spreadsheets, plans, analyses) and judges outputs via expert human comparisons. It aims to measure economically meaningful performance on real deliverables rather than narrow multiple-choice accuracy.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory
L3: Cognitive Flexibility (minor), Social Reasoning & Theory of Mind (minor), Self-reflection (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering work in a more job-like format, often emphasizing end-to-end changes resembling contractor deliverables (e.g., implementing features, fixing bugs, and meeting integration constraints). It targets sustained engineering competence, including reading unfamiliar codebases and producing correct patches under realistic specifications.","L1: 
L2: Planning, Logical Reasoning, Working Memory, Decision-making, Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks is a long-context structured-reasoning benchmark where models must follow graph traversal procedures (e.g., BFS-style navigation or parent tracking) described in text and produce correct outputs after many steps. It stresses maintaining state over long sequences and performing exact symbolic updates without drift.","L1: 
L2: Working Memory, Logical Reasoning, Attention, Planning, Spatial Representation & Mapping (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-use competence across diverse APIs and tasks, focusing on whether an agent can choose appropriate tools, call them correctly, and integrate results to solve end-to-end problems. It highlights robustness to tool errors, multi-step workflows, and correct sequencing under realistic constraints.","L1: 
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition (minor)
L3: Cognitive Flexibility, Inhibitory Control (minor)",L3
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT is a competition mathematics benchmark using problems from the Harvard-MIT Mathematics Tournament, emphasizing difficult multi-step reasoning and careful mathematical rigor. It often requires strategic decomposition, proof-like argument structure, and precise manipulation of constraints.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark intended to measure progress on problems closer to current research and advanced olympiad-style difficulty, sometimes grouped by tiers. It emphasizes deep multi-step derivations, creative problem decomposition, and high precision under minimal ambiguity.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention (minor)
L3: Cognitive Flexibility (minor)",L2
