Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates models on complex spreadsheet manipulation and analysis tasks grounded in real-world spreadsheets. Agents must navigate sheets, implement formulas or transformations, and produce correct outputs using spreadsheet tools or programmatic equivalents.","L1: 
L2: Working Memory, Planning, Logical Reasoning, Decision-making, Attention
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a frontier multimodal benchmark spanning many advanced topics, designed to measure broad expert-level reasoning and knowledge under challenging problem formulations. It often benefits from tool use (e.g., code execution or search) but is also run in no-tool settings to probe intrinsic capability.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Scene Understanding & Visual Reasoning (minor), Planning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-style mathematics problems that require multi-step derivations and careful symbolic manipulation. It is commonly used to assess chain-of-thought strength, exactness, and error sensitivity in mathematical reasoning.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a high-quality subset of GPQA consisting of very challenging multiple-choice graduate-level science questions intended to be resistant to shallow web search. It tests deep conceptual understanding and multi-step scientific reasoning under time-limited, discrete-choice evaluation.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Decision-making (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style academic subject testing to multiple languages, evaluating both knowledge and reasoning across a broad subject set. Performance depends on accurate multilingual comprehension and consistent reasoning under translation and cultural/terminology variation.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multidisciplinary multimodal benchmark where models answer questions requiring joint understanding of images (e.g., diagrams, plots, scenes) and text across many domains. It probes whether models can extract relevant visual evidence and integrate it with textual context to reach correct answers.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a harder, more reliability-focused extension of MMMU that aims to better measure expert-level multimodal reasoning under stronger evaluation protocols. It emphasizes robust visual grounding and reasoning over complex figures and documents rather than superficial image captioning.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory, Logical Reasoning (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret and reason over complex scientific figures from biology papers, often requiring reading axes, legends, and experimental schematics. It targets visually grounded scientific inference rather than general image recognition.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic multi-step tasks across self-hosted web apps (e-commerce, CMS, forums, GitLab, maps), requiring navigation, form filling, and verification. It probes long-horizon planning with partial observability and frequent UI/state changes.","L1: Visual Perception
L2: Planning, Decision-making, Working Memory, Visual Attention & Eye Movements
L3: Cognitive Flexibility (minor)",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates difficult mathematics problems (including advanced and contest-like questions) intended to stress multi-step reasoning and exactness. It is commonly reported as an overall score across a curated, challenging set where partial progress is not rewarded unless the final answer is correct.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates screenshot understanding for GUI agents, asking models to answer questions that require precise visual grounding in high-resolution interfaces (menus, dialogs, dashboards). It stresses spatial/layout understanding and identifying the correct UI element among many distractors.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Working Memory (minor), Planning (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over figures (often charts/plots) from scientific papers, typically requiring extraction of quantitative/relational information and answering domain questions. It targets robust chart/figure interpretation rather than pure text recall.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across heterogeneous documents containing text, tables, formulas, and reading order structure. Metrics emphasize faithful reconstruction and correct structural parsing rather than free-form summarization.","L1: Visual Perception, Language Comprehension
L2: Attention, Scene Understanding & Visual Reasoning, Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to video, requiring models to integrate information across multiple frames and temporal events to answer questions. It probes understanding of actions, changes, and causal/temporal relationships rather than single-image recognition.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Working Memory, Visual Attention & Eye Movements
L3: Cognitive Timing & Predictive Modeling (minor)",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on timed, competitive-style programming tasks and reports performance as a rating (e.g., Elo) based on solution success. It emphasizes algorithmic reasoning, implementation correctness, and robustness under varied problem distributions.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Decision-making (minor)
L3: Cognitive Flexibility (minor)",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality-related behaviors, including grounding, attribution, and resisting hallucinations across diverse factual tasks. It is designed to measure whether model outputs remain faithful to available evidence and avoid unsupported assertions.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition, Attention (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verified answers and evaluation designed to reduce ambiguity. It tests whether models can provide concise, correct facts without drifting into plausible-sounding but incorrect detail.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA is a multilingual/“globalized” variant of physical commonsense reasoning tasks (procedural, everyday interactions with objects), intended to probe robustness across languages and cultural contexts. It tests whether models can choose or generate physically plausible actions and outcomes under varied linguistic framing.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Decision-making (minor)
L3: Cognitive Flexibility",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) evaluates long-context multi-round coreference resolution by embedding multiple similar “needle” interactions in a long “haystack” and asking the model to retrieve the correct referenced response. It stresses precise attention control and maintaining entity/reference bindings across very long contexts.,"L1: Language Comprehension
L2: Working Memory, Attention, Semantic Understanding & Context Recognition, Planning (minor)
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically valuable, well-specified professional knowledge work across many occupations, with human judges comparing model outputs to expert work products (e.g., spreadsheets, presentations, diagrams). It emphasizes end-to-end execution quality under real workplace-like constraints, including formatting, completeness, and adherence to requirements.","L1: Language Production
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition
L3: Cognitive Flexibility (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering on realistic tasks that resemble contractor/freelance work, often involving broader project context and longer task horizons than single-bug patches. It targets the ability to understand requirements, implement changes across a codebase, and deliver correct results under practical constraints.","L1: 
L2: Planning, Decision-making, Working Memory, Logical Reasoning
L3: Cognitive Flexibility (minor)",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates whether models can perform multi-step reasoning over graph-structured data presented in text, such as following edges, tracking parents, or executing traversal-like procedures. It is designed to stress systematic state tracking over many steps rather than relying on pattern-matching shortcuts.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Planning (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates multi-tool agent performance on tasks that require selecting the right tools, sequencing calls, handling tool errors, and composing outputs into a final solution. It targets robustness and generality of tool-use policies across heterogeneous environments and task types.","L1: 
L2: Planning, Decision-making, Working Memory
L3: Cognitive Flexibility, Self-reflection (minor), Inhibitory Control (minor)",L3
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT consists of high-difficulty contest mathematics problems (e.g., from Harvard–MIT Mathematics Tournament settings), typically requiring careful multi-step derivations and nontrivial insights. It is used to probe reliability on harder-than-standard competition math where small logical slips frequently cause failure.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates expert-level mathematics problems intended to be difficult even for strong models, often requiring deeper reasoning chains and precise computation. It is designed as a frontier capability signal for advanced mathematical problem solving rather than broad educational coverage.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: ",L2
