Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a broad, frontier-level benchmark spanning challenging questions across disciplines, including multimodal items and tasks where tool use can help. It emphasizes deep understanding, multi-step reasoning, and the ability to integrate evidence (from memory or tools) into a coherent final answer.","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Multisensory Integration (minor), Planning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-style mathematics problem solving on the 2025 American Invitational Mathematics Examination set. It emphasizes exact multi-step derivations, algebraic/number-theoretic manipulation, and error-free symbolic reasoning under time-like constraints.","L1: 
L2: Logical Reasoning, Working Memory, Planning
L3: Cognitive Flexibility (minor)",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a hard multiple-choice science QA benchmark intended to be “Google-proof,” with questions requiring expert-level reasoning in physics, chemistry, and biology. The Diamond subset prioritizes high-quality items where experts agree and non-experts typically fail, emphasizing genuine scientific understanding.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU to a multilingual setting, testing broad academic knowledge and reasoning across many subjects and languages. It measures whether models can preserve competence and consistency when questions are posed in diverse non-English languages.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Cognitive Flexibility (minor)",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU evaluates multimodal expert reasoning across many disciplines using images paired with text questions (e.g., diagrams, plots, and technical visuals). It tests whether a model can ground language in visual content and perform domain reasoning from that grounded representation.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning (minor), Attention (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a harder, more rigorously designed successor/variant of MMMU aimed at more expert-level multimodal reasoning with stronger controls and higher difficulty. It emphasizes precise interpretation of complex visuals (often technical) and robust cross-domain reasoning under stricter evaluation.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA tests whether models can answer questions about scientific figures from biology papers, requiring extraction of information from plots, microscopy images, and schematic diagrams. It emphasizes careful visual parsing and biologically grounded inference rather than generic captioning.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Attention (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing realistic tasks across multiple web apps (e-commerce, CMS, forums, code hosting, maps) using browser interactions. It requires long action sequences, robust state tracking, and grounding decisions in dynamic UI feedback.","L1: 
L2: Planning, Decision-making, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Working Memory (minor)
L3: Inhibitory Control (minor)",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a competition-style mathematics benchmark designed to probe difficult, multi-step reasoning with rigorous grading at scale. Compared with standard contest sets, Apex targets more advanced and diverse problem types and rewards reliable derivations over pattern-matching.","L1: 
L2: Logical Reasoning, Planning, Working Memory
L3: Cognitive Flexibility (minor)",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates screenshot understanding and GUI grounding, often requiring identification of interface elements, reading small text, and reasoning about layout to answer questions or specify targets. It stresses high-resolution visual understanding and spatially grounded reasoning over UI screenshots.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Working Memory (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific charts and figures from research papers, emphasizing quantitative extraction and interpretation of plotted data. Tasks often reward tool-assisted analysis (e.g., computation) but fundamentally require accurate visual-to-symbolic translation and inference.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Attention (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR across mixed content such as text, formulas, tables, and reading order. It emphasizes faithful extraction and structural reconstruction of documents, where small visual errors can cascade into large semantic mistakes.","L1: Visual Perception, Language Comprehension (minor)
L2: Attention, Scene Understanding & Visual Reasoning
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring models to integrate information across frames and reason about actions, events, and temporal context. It stresses temporal coherence, cross-frame evidence integration, and grounded question answering from dynamic visual scenes.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration (minor)
L3: Cognitive Timing & Predictive Modeling (minor)",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates code generation on programming tasks designed to better reflect current competitive/programming practice and reduce contamination, often scored with pass@k or ELO-like ratings. It stresses algorithmic reasoning, careful specification reading, and producing executable solutions that pass hidden tests.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction (minor)
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,The FACTS Benchmark Suite systematically evaluates factuality by testing whether model outputs remain supported by provided sources and whether models avoid introducing unsupported claims. It emphasizes evidence tracking and faithful grounding across varied tasks rather than raw fluency.,"L1: 
L2: Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verified ground truth, designed to measure whether models can answer precisely without hallucinating. It focuses on correctness and calibration on relatively atomic facts rather than long-form reasoning.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,Global PIQA evaluates practical commonsense and physical/procedural reasoning across languages and culturally varied contexts using non-parallel multilingual data. It probes whether models can generalize “how the world works” knowledge beyond English-centric distributions.,"L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference resolution by embedding multiple similar “needle” requests in long “haystack” conversations and requiring the model to reproduce the correct response to a specific needle. It stresses precise attention control and robust maintenance of many competing references over very long contexts.,"L1: 
L2: Working Memory, Attention, Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks spanning many occupations, often judged by expert humans via side-by-side comparisons of produced work artifacts. It emphasizes producing usable deliverables (e.g., plans, analyses, spreadsheets/slides) with correct constraints, coherent structure, and domain-appropriate decisions.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory (minor)
L3: Social Reasoning & Theory of Mind (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering on tasks framed like paid contracting work, emphasizing end-to-end delivery quality rather than isolated code snippets. It typically rewards correct implementation choices, effective debugging, and reliable completion of realistic engineering objectives under constraints.","L1: 
L2: Planning, Decision-making, Logical Reasoning, Working Memory
L3: Self-reflection (minor)",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates structured reasoning over graph-structured inputs, such as following edges, computing reachable nodes, or answering queries requiring multi-step traversal. It stresses systematic, stepwise state updates and resistance to distractor paths over long sequences of relational information.","L1: 
L2: Logical Reasoning, Working Memory, Attention (minor), Spatial Representation & Mapping (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-using agents across diverse tool APIs and multi-step tasks that require selecting the right tool, calling it correctly, and integrating results. It emphasizes robust orchestration and the ability to recover from tool errors or partial results to still complete the task objective.","L1: 
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction (minor)
L3: Inhibitory Control (minor)",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT evaluates high-end contest mathematics reasoning on problems from the Harvard-MIT Mathematics Tournament-style setting (as surfaced in MathArena). It emphasizes multi-step proof-like derivations, careful case analysis, and precise final answers under challenging combinatorial and algebraic structures.","L1: 
L2: Logical Reasoning, Planning, Working Memory
L3: Cognitive Flexibility (minor)",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates expert-level mathematics problems that aim to be significantly beyond standard contest difficulty, often requiring deep multi-step reasoning and verification. It is designed to probe whether models can sustain rigorous mathematical thinking (sometimes with tool support) on problems with high novelty and low shortcut availability.","L1: 
L2: Logical Reasoning, Planning, Working Memory
L3: Cognitive Flexibility (minor)",L2
