Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agentic performance on tasks typical of an entry-level financial analyst, such as extracting information, building analyses, and producing finance-relevant deliverables. It stresses multi-step reasoning with structured constraints, numerical/financial domain knowledge, and tool-assisted workflows when available.","L1: Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Planning, Decision-making (minor), Working Memory (minor)
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agent capabilities on large collections of real-world vulnerability tasks, including reproducing known issues and sometimes discovering new ones. It tests reading code and vulnerability descriptions, reasoning about exploit conditions, and producing correct fixes or findings under realistic constraints.","L1: 
L2: Logical Reasoning, Planning, Semantic Understanding & Context Recognition, Working Memory, Attention (minor), Decision-making (minor)
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to understand, edit, and generate spreadsheets for realistic tasks (e.g., formulas, tables, formatting, data transforms). It emphasizes structured reasoning over semi-formal artifacts and correct execution of multi-step editing operations.","L1: Language Production (minor)
L2: Logical Reasoning, Working Memory, Planning, Attention (minor), Decision-making (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a broad, frontier-level benchmark spanning difficult questions across domains, often involving multi-step reasoning and, in some variants, multimodal inputs and tool use. It aims to stress general problem solving and knowledge integration at the edge of current model capabilities.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Planning (minor), Attention (minor), Multisensory Integration (minor), Scene Understanding & Visual Reasoning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 evaluates competition-style mathematics problem solving using the 2025 AIME questions, typically requiring multi-step derivations and careful symbolic manipulation. Performance depends on constructing correct solution strategies and maintaining intermediate results without error.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a difficult multiple-choice science benchmark designed to be “Google-proof,” with the Diamond subset curated for high quality and discriminative difficulty. It tests deep scientific knowledge and reasoning, often requiring chaining together multiple concepts to select the correct option.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Attention (minor), Decision-making (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU to multiple languages, evaluating broad academic knowledge and reasoning across subjects in non-English settings. It probes whether models can preserve competence under multilingual surface forms and varied linguistic contexts.","L1: Language Comprehension, Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark covering many disciplines, requiring models to answer questions grounded in images (charts, diagrams, scenes) plus text. It stresses visually grounded reasoning and the ability to integrate textual prompts with visual evidence.","L1: Visual Perception, Language Comprehension (minor)
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Logical Reasoning (minor), Attention (minor), Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a more challenging variant of MMMU aimed at stronger discrimination among frontier multimodal models, often with harder questions and evaluation design updates. It emphasizes robust visual grounding and reduced reliance on shallow heuristics or dataset artifacts.","L1: Visual Perception
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Logical Reasoning (minor), Attention (minor), Working Memory (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can correctly interpret scientific figures from biology papers and answer questions requiring careful reading of plots, panels, and annotations. It targets figure-grounded scientific reasoning rather than free-form biology recall alone.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition (minor), Logical Reasoning (minor), Attention (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents performing multi-step tasks across realistic websites (e-commerce, forums, git platforms, CMS) using browser interactions. It stresses long-horizon planning, state tracking across pages, and robust execution under dynamic UI and form constraints.","L1: Visual Perception
L2: Planning, Decision-making, Working Memory, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning (minor)
L3: Inhibitory Control (minor)",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex aggregates hard mathematics problems intended to separate top-tier models, often requiring multi-step reasoning and careful verification. It is typically evaluated in a standardized harness to compare mathematical problem-solving quality at high difficulty.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates understanding of high-resolution screenshots from professional software interfaces, requiring models to answer questions grounded in UI layout, icons, text, and visual structure. It targets GUI perception and spatially grounded reasoning, often benefiting from tool assistance such as zooming or cropping.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping (minor), Working Memory (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific figures (and associated context) drawn from arXiv-style papers, asking models to answer questions that depend on interpreting charts and visual evidence. It emphasizes figure-grounded inference, not just generic vision recognition.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning (minor), Attention (minor), Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding across complex layouts, including OCR text, formulas, tables, and reading order. It measures whether models can accurately extract and reconstruct structured content from real documents rather than only recognizing isolated text lines.","L1: Visual Perception, Language Comprehension (minor)
L2: Attention, Scene Understanding & Visual Reasoning, Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, requiring models to integrate information across frames and time to answer questions. It targets temporal grounding and multi-step reasoning about events, actions, and visual evidence over sequences.","L1: Visual Perception
L2: Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration (minor), Attention (minor)
L3: Cognitive Timing & Predictive Modeling (minor)",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability on contemporary, harder programming tasks under an evaluation protocol intended to reduce memorization and increase realism. It emphasizes producing correct code solutions (often with tests) and may report aggregate ratings (e.g., ELO) from competitive-style scoring.","L1: Language Production (minor), Language Comprehension (minor)
L2: Logical Reasoning, Working Memory, Planning, Decision-making (minor)
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,FACTS Benchmark Suite systematically evaluates LLM factuality across a range of tasks that probe whether outputs remain supported by sources or ground truth and avoid fabricated claims. It focuses on reliability under varied prompts and contexts rather than raw knowledge breadth alone.,"L1: 
L2: Semantic Understanding & Context Recognition, Attention (minor), Logical Reasoning (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question-answering benchmark with verified ground truth, designed to measure whether models can answer simple fact questions accurately and consistently. It particularly stresses avoiding confident hallucinations on short, unambiguous queries.","L1: Language Comprehension (minor), Language Production (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control, Self-reflection (minor)",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,Global PIQA evaluates physical commonsense and everyday reasoning across many languages and culturally diverse settings. It measures whether models can select or generate plausible actions/solutions in grounded situations without relying solely on English-centric priors.,"L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Spatial Representation & Mapping (minor)
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context co-reference and retrieval-style evaluation where multiple similar “needle” requests are embedded in long distractor contexts and the model must reproduce the correct referenced response. The 8-needle variant increases ambiguity and load, testing robustness of long-range dependency tracking.","L1: 
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition (minor)
L3: Inhibitory Control (minor)",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically relevant, well-specified knowledge-work tasks across many occupations, where models produce real work artifacts (e.g., slides, spreadsheets, plans) judged against professional standards. It emphasizes end-to-end task execution quality and usefulness, often under realistic constraints and deliverable requirements.","L1: Language Production
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition (minor), Attention (minor)
L3: Social Reasoning & Theory of Mind (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering in settings closer to real development work, often emphasizing longer-horizon problem solving, codebase navigation, and producing correct patches with fewer brittle shortcuts. It is designed to reflect practical engineering workflows and the reliability demands of real repos.","L1: 
L2: Planning, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Decision-making (minor), Attention (minor)
L3: Inhibitory Control (minor)",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates reasoning over graph-structured data by asking models to follow paths, track relationships, or answer queries that require multi-step traversal and state tracking. It stresses faithful multi-hop computation under distractors and long sequences, not just recalling facts.","L1: 
L2: Logical Reasoning, Working Memory, Attention, Spatial Representation & Mapping (minor), Planning (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates an agent’s ability to use many tools reliably in multi-step workflows, including selecting the right tool, formatting calls correctly, handling tool errors, and integrating results into a coherent final output. It targets general tool-using competence across heterogeneous APIs rather than domain-specific knowledge alone.","L1: 
L2: Planning, Decision-making, Working Memory, Attention (minor)
L3: Cognitive Flexibility (minor), Inhibitory Control (minor)",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT evaluates competition mathematics performance using problems from the Harvard-MIT Mathematics Tournament, typically requiring creative multi-step proofs or constructions and careful case analysis. It is used to measure high-end mathematical reasoning beyond routine textbook exercises.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is a benchmark of expert-level mathematics designed to probe the frontier of mathematical reasoning, including problems that require deep insight, long solution chains, and careful verification. It aims to measure progress on tasks that are difficult for both models and many human solvers, especially at higher tiers.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: Cognitive Flexibility (minor)",L2
