Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates tasks expected of an entry-level financial analyst, such as analyzing financial statements, answering finance questions, and producing structured business outputs. It tests domain knowledge application, quantitative reasoning, and the ability to assemble coherent analysis under constraints.","L1: Language Production (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Decision-making (minor), Planning (minor), Working Memory (minor)
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity capabilities on real vulnerability tasks, including identifying known vulnerabilities from descriptions and, in some settings, discovering new issues in codebases. It emphasizes careful technical reasoning, exploit-relevant code comprehension, and precise, testable outputs.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention (minor)
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench measures an agent’s ability to navigate, edit, and compute with complex spreadsheets using realistic, business-like problems. It evaluates structured manipulation (formulas, tables, formatting), multi-step operations, and verifying that outputs match specifications.","L1: 
L2: Planning, Working Memory, Logical Reasoning, Attention, Decision-making (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam is a frontier, multi-domain (often multimodal) benchmark intended to probe advanced reasoning and expert-level knowledge across many subjects. Questions are designed to be hard to solve via superficial pattern matching, encouraging deep synthesis and, in tool-enabled settings, careful verification.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Planning (minor), Multisensory Integration (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 is a competition-math benchmark based on the 2025 American Invitational Mathematics Examination problems. It tests multi-step symbolic reasoning, algebraic manipulation, and careful handling of constraints to produce exact numeric answers.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a difficult multiple-choice science benchmark whose questions are curated to be “Google-proof” and to require genuine understanding rather than easy lookup. The Diamond subset emphasizes high-quality items where experts succeed and non-experts tend to fail, stressing deep scientific reasoning.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU is a multilingual extension of MMLU, evaluating knowledge and reasoning across many academic subjects in multiple languages. It probes whether models can transfer subject competence and reasoning reliably across linguistic contexts, not just English.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Cognitive Flexibility (minor)",L2
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines where models must answer questions grounded in images (diagrams, charts, documents, scenes) alongside text. It stresses interpreting visual evidence and integrating it with domain knowledge to select or produce the correct answer.","L1: Visual Perception, Language Comprehension (minor)
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning (minor), Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a more challenging and/or better-controlled variant of MMMU aimed at stronger discrimination among frontier models and improved evaluation rigor. It continues to test expert-level multimodal understanding with harder questions and stricter scoring, often benefiting from tool-augmented analysis.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,LAB-Bench FigQA evaluates whether models can correctly interpret scientific figures from biology papers and answer questions grounded in those figures. It emphasizes extracting quantitative/structural information from plots and panels and combining it with scientific context to reach correct conclusions.,"L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Attention (minor)
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents on realistic tasks across several web apps (e-commerce, forums, CMS, repositories, maps) in a controlled environment. Agents must navigate dynamic pages, fill forms, and complete multi-step objectives using a combination of perception and action over long horizons.","L1: Visual Perception
L2: Planning, Decision-making, Working Memory, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning (minor)
L3: Inhibitory Control (minor)",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is an advanced mathematics benchmark suite intended to stress high-end mathematical reasoning beyond standard competition sets. Problems often require long derivations, creative problem decomposition, and careful correctness under exact-answer or proof-like expectations.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: Cognitive Flexibility (minor)",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates models on understanding and reasoning over high-resolution GUI screenshots, such as identifying relevant UI elements and answering questions about interface state. It targets visual grounding for software tools and professional workflows where layout and small visual cues matter.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping (minor), Working Memory (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates chart and figure understanding from scientific documents, requiring models to answer questions grounded in plotted data and visual annotations. It stresses visual extraction (axes, legends, trends) and quantitative reasoning, and often benefits from computational tool use for precise analysis.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Semantic Understanding & Context Recognition (minor), Attention (minor), Working Memory (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across complex layouts, including text blocks, formulas, tables, and reading order. It measures how well models can preserve structure and faithfully transcribe or reconstruct document content from images or PDFs.","L1: Visual Perception, Language Comprehension (minor)
L2: Attention, Scene Understanding & Visual Reasoning (minor), Working Memory (minor)
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to the temporal domain, requiring models to answer questions based on video content rather than single images. It probes integration of visual events over time, tracking state changes, and combining those observations with textual instructions/questions.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Working Memory, Multisensory Integration (minor), Attention (minor)
L3: ",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding skill on competitive-programming-style problems with a focus on robustness and reduced contamination, often using recent or carefully controlled problem sets. It tests algorithmic reasoning, translating problem statements into correct programs, and handling edge cases.","L1: Language Comprehension (minor)
L2: Logical Reasoning, Planning, Working Memory, Attention (minor)
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,The FACTS Benchmark Suite systematically evaluates factuality and faithfulness of language models across multiple factuality-related tasks rather than relying on a single QA set. It targets whether models produce claims that are supported by evidence (when provided) and avoid confident fabrication.,"L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Attention (minor)
L3: Inhibitory Control, Self-reflection (minor)",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a short-form factual question answering benchmark with verification/quality control to improve label reliability. It primarily measures whether models can return correct, concise factual answers and resist common failure modes like confident hallucinations.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Attention (minor)
L3: Inhibitory Control (minor)",L2
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical, physical commonsense reasoning across multiple languages and cultural contexts, extending the PIQA-style focus on everyday affordances and outcomes. It probes whether models can choose plausible solutions or predict results for simple physical scenarios beyond English-only framing.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Spatial Representation & Mapping (minor)
L3: ",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) tests multi-round coreference and retrieval in long contexts by inserting multiple similar “needle” requests into a large “haystack” of dialogue and asking the model to reproduce the response tied to a specific needle. It stresses precise long-context tracking, interference resistance, and faithful reproduction of earlier referenced content.","L1: Language Comprehension
L2: Working Memory, Attention
L3: Inhibitory Control (minor)",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge work across many occupations, where models must produce realistic work artifacts (e.g., slides, spreadsheets, plans) judged against expert baselines. It emphasizes end-to-end task execution quality, including meeting constraints, structuring deliverables, and making appropriate tradeoffs.","L1: Language Production
L2: Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition (minor)
L3: Self-reflection (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering in settings closer to real “contractor-style” development, where tasks may involve broader repo work and stronger requirements on correctness, completeness, and deliverable quality. It is designed to test whether models can reliably execute longer, more realistic engineering jobs rather than isolated bug fixes.","L1: 
L2: Planning, Decision-making, Logical Reasoning, Working Memory
L3: Inhibitory Control (minor), Self-reflection (minor)",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates long-context reasoning over graph-structured data, where models must follow edges, track nodes, and answer traversal or relationship queries that require multi-step graph navigation. It probes whether models can maintain consistent intermediate state across many steps without losing track of structure.","L1: 
L2: Logical Reasoning, Working Memory, Attention, Spatial Representation & Mapping, Planning (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates how well models can solve tasks by selecting and chaining tool calls, often across heterogeneous APIs and environments. It emphasizes reliable tool invocation, error handling, and orchestrating multi-step workflows to reach a correct final outcome.","L1: 
L2: Planning, Decision-making, Working Memory
L3: Inhibitory Control (minor), Self-reflection (minor)",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT is a competition-math benchmark based on problems from the Harvard-MIT Mathematics Tournament, typically requiring deeper multi-step reasoning than standard school-level math. It stresses creative problem decomposition and careful symbolic manipulation to reach exact answers.","L1: 
L2: Logical Reasoning, Working Memory, Planning (minor), Attention (minor)
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark targeting problems beyond typical competition sets, including difficult tiers intended to challenge frontier models. It evaluates sustained, rigorous reasoning and quantitative accuracy, and in tool-enabled settings also measures how effectively models use computation to support proofs or derivations.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: Self-reflection (minor)",L2
