Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
FinanceAgent,https://www.vals.ai/benchmarks/finance_agent,,"FinanceAgent evaluates agent performance on tasks resembling entry-level financial analyst work, such as extracting information from documents, performing calculations, and producing structured analyses. It often requires careful numerical reasoning, citation/grounding behaviors, and multi-step artifact construction (tables, summaries).","L1: 
L2: Logical Reasoning, Semantic Understanding & Context Recognition, Working Memory, Planning, Decision-making (minor)
L3: ",L2
CyberGym,https://www.cybergym.io/,https://arxiv.org/abs/2506.02548,"CyberGym evaluates cybersecurity agents on vulnerability identification and discovery tasks grounded in real open-source software, often requiring code inspection and reasoning about exploit conditions. The benchmark emphasizes systematic investigation, correct interpretation of technical evidence, and precise reporting of findings.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Semantic Understanding & Context Recognition, Adaptive Error Correction (minor)
L3: Inhibitory Control (minor)",L2
SpreadsheetBench,https://spreadsheetbench.github.io/,https://arxiv.org/abs/2406.14991,"SpreadsheetBench evaluates the ability to read, manipulate, and compute over complex spreadsheets (often via programmatic tools), reflecting practical office/analytics workflows. Tasks require tracking dependencies, applying correct transformations, and producing accurate final spreadsheets or extracted results.","L1: 
L2: Working Memory, Logical Reasoning, Planning, Attention, Decision-making (minor)
L3: ",L2
Humanity’s Last Exam,https://agi.safe.ai/,https://arxiv.org/abs/2501.14249,"Humanity’s Last Exam (HLE) is a broad, frontier-level benchmark spanning difficult questions across many disciplines, often including multimodal items and requiring careful reasoning and synthesis. It is designed to stress both knowledge and the ability to solve unfamiliar, high-difficulty problems under realistic evaluation constraints.","L1: 
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention, Multisensory Integration (minor), Scene Understanding & Visual Reasoning (minor)
L3: ",L2
AIME 2025,https://matharena.ai/?view=problem&comp=aime--aime_2025,https://arxiv.org/abs/2505.23281,"AIME 2025 consists of competition-style mathematics problems from the American Invitational Mathematics Examination, requiring multi-step derivations and careful arithmetic/algebra. Performance reflects structured problem solving under time-like constraints and high precision requirements.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: ",L2
GPQA Diamond,https://artificialanalysis.ai/evaluations/gpqa-diamond,https://arxiv.org/abs/2311.12022,"GPQA Diamond is a curated subset of very challenging graduate-level science multiple-choice questions intended to be resistant to shallow retrieval. It emphasizes deep conceptual understanding and multi-step reasoning in physics, chemistry, and biology.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: ",L2
MMMLU,https://huggingface.co/datasets/openai/MMMLU,https://arxiv.org/abs/2009.03300,"MMMLU extends MMLU-style multiple-choice evaluation to many non-English languages and subjects, measuring broad academic knowledge and reasoning under multilingual conditions. It stresses stable performance across languages, domains, and question styles.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor), Working Memory (minor)
L3: Cognitive Flexibility",L3
MMMU,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2311.16502,"MMMU is a multimodal benchmark spanning many disciplines, where models must answer questions using both text and images (e.g., diagrams, charts, scenes). It targets combined visual understanding and domain reasoning rather than pure OCR or pure language QA.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor)
L3: ",L2
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a more challenging, expert-oriented extension of MMMU with harder multimodal reasoning items and stricter evaluation design. It focuses on robust visual reasoning and cross-domain problem solving in settings closer to professional/expert tasks.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory (minor), Attention (minor)
L3: ",L2
LAB-Bench FigQA,https://huggingface.co/datasets/futurehouse/lab-bench,https://arxiv.org/abs/2407.10362,"LAB-Bench FigQA evaluates whether models can interpret scientific figures from biology papers (plots, microscopy panels, multi-part figures) and answer targeted questions. It stresses extracting evidence from complex visuals and combining it with domain knowledge to make correct inferences.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Attention
L3: ",L2
WebArena,https://webarena.dev/,https://arxiv.org/abs/2307.13854,"WebArena evaluates autonomous web agents completing realistic tasks across multiple web apps (e-commerce, forums, CMS, etc.) with interactive navigation and form filling. It emphasizes long-horizon planning, robust UI understanding, and maintaining goal state across many steps.","L1: Visual Perception
L2: Planning, Decision-making, Working Memory, Visual Attention & Eye Movements
L3: Inhibitory Control (minor)",L2
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex is a curated set of very difficult math problems intended to separate top models via sustained, multi-step reasoning. It typically requires creative decomposition, precise symbolic manipulation, and careful verification to avoid small errors.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention (minor)
L3: Self-reflection (minor)",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates understanding of high-resolution GUI screenshots, requiring models to answer questions or take actions grounded in interface elements and layout. It tests fine-grained visual grounding (what is where), interpreting UI semantics, and often tool-assisted interaction patterns.","L1: Visual Perception
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Planning (minor), Working Memory (minor)
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning asks models to answer reasoning questions about charts and figures from scientific papers, often requiring quantitative interpretation and cross-referencing labels/legends. It targets chart comprehension beyond OCR, including trend inference, comparisons, and numeric reasoning.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Attention, Working Memory (minor), Semantic Understanding & Context Recognition (minor)
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and conversion quality across text, formulas, tables, and reading order, measuring how well models preserve structured content. It stresses layout-aware perception and faithful transcription/reconstruction rather than open-ended generation.","L1: Visual Perception, Language Comprehension (minor)
L2: Attention, Working Memory (minor), Scene Understanding & Visual Reasoning
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to videos, requiring models to integrate information across frames and time to answer multi-discipline questions. It stresses temporal evidence accumulation, event understanding, and multimodal reasoning over dynamic scenes.","L1: Visual Perception
L2: Attention, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration (minor)
L3: ",L2
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates code generation and problem solving on programming tasks with strong controls against contamination and overfitting, often using competitive-programming-like problems and robust scoring. It emphasizes producing correct executable solutions under single-attempt or limited-attempt settings.","L1: Language Production (minor)
L2: Logical Reasoning, Working Memory, Planning
L3: Inhibitory Control (minor)",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality-related behaviors, such as correctness, grounding, and resistance to hallucination across diverse tasks. It emphasizes faithful use of evidence and calibration of claims rather than fluency alone.","L1: 
L2: Semantic Understanding & Context Recognition, Attention (minor), Working Memory (minor)
L3: Inhibitory Control, Self-reflection",L3
SimpleQA Verified,https://www.kaggle.com/benchmarks/deepmind/simpleqa-verified,https://arxiv.org/abs/2509.07968,"SimpleQA Verified is a factual question-answering benchmark with verified answers and evaluation designed to measure whether models can provide correct, concise responses. It stresses precision and avoidance of confident but unsupported claims.","L1: Language Comprehension (minor)
L2: Semantic Understanding & Context Recognition
L3: Inhibitory Control, Self-reflection (minor)",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates commonsense and practical reasoning across many languages and cultural contexts, often focusing on which actions or explanations are plausible in everyday situations. It tests whether models generalize beyond English-centric priors to multilingual pragmatic judgments.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning (minor)
L3: Cognitive Flexibility (minor)",L2
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” requests are embedded in long “haystacks,” and the model must retrieve and reproduce the correct response for a specified needle. It stresses long-range dependency tracking, selective retrieval, and robustness to distractors as context length scales.","L1: 
L2: Working Memory, Attention, Semantic Understanding & Context Recognition, Episodic Memory (minor), Planning (minor)
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks across many occupations, where outputs are judged against industry-professional baselines (often via pairwise comparisons). Tasks frequently require producing real work artifacts (documents, spreadsheets, presentations) with correct structure, constraints, and reasoning.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory
L3: Self-reflection (minor)",L2
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering tasks that go beyond small patches, aiming to measure more agent-like capabilities such as implementing features, navigating larger repositories, and meeting task specifications under realistic constraints. It emphasizes end-to-end engineering competence and robustness across diverse problem types.","L1: 
L2: Planning, Logical Reasoning, Working Memory, Decision-making (minor), Semantic Understanding & Context Recognition
L3: Inhibitory Control (minor)",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates long-context and algorithmic reasoning over graph-structured data, such as following paths, parents/ancestors, or traversal rules across large graphs. It stresses maintaining intermediate state across many steps and applying consistent transition logic under heavy distractor load.","L1: 
L2: Spatial Representation & Mapping, Logical Reasoning, Working Memory, Planning, Attention (minor)
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-using competence across heterogeneous tools and tasks, emphasizing selecting the right tool, calling it correctly, and composing multi-step tool workflows to reach a goal. It targets reliability under orchestration pressure (errors, partial results, and tool API constraints).","L1: Language Comprehension (minor)
L2: Planning, Decision-making, Working Memory
L3: Cognitive Flexibility, Inhibitory Control (minor)",L3
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT (as used in MathArena) consists of high-difficulty competition math problems that require creative multi-step reasoning and careful symbolic manipulation. It is designed to be challenging even for strong models, rewarding rigorous derivations and error-free computation.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention (minor)
L3: Self-reflection (minor)",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates expert-level mathematics with problems intended to be near the frontier of current model capability, often requiring deep multi-step reasoning and precise calculation. It is designed to measure progress on advanced mathematical problem solving rather than broad factual recall.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention (minor)
L3: Self-reflection (minor)",L2
