Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a multimodal benchmark emphasizing expert-level understanding and reasoning over text-plus-image problems across many disciplines. Compared with earlier MMMU settings, it pushes higher difficulty and more robust evaluation of visual evidence use and cross-modal reasoning.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Language Comprehension, Language Production"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from screenshots, typically requiring a model/agent to interpret interface layout and answer questions or ground actions to specific UI elements. It measures whether systems can reliably map visual structures (menus, buttons, forms) to intended operations in software contexts.","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Sensorimotor Coordination, Decision-making, Planning"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over scientific figures (and associated paper context), requiring models to extract information from plots/diagrams and answer higher-level questions. It stresses faithful visual evidence use, cross-referencing textual context, and multi-step scientific reasoning.","Visual Perception, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Language Comprehension, Language Production"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding over videos paired with questions that require temporal integration and reasoning. It probes whether models can track events across time, relate visual changes to language questions, and synthesize a coherent answer from dynamic content.","Visual Perception, Cognitive Timing & Predictive Modeling, Working Memory, Attention, Multisensory Integration, Language Comprehension, Logical Reasoning"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context multi-round coreference and retrieval by embedding multiple similar “needle” requests in long “haystacks” of text and asking the model to reproduce the correct target response. It primarily stresses sustained context maintenance and precise reference tracking under heavy interference.,"Working Memory, Attention, Episodic Memory, Language Comprehension, Language Production, Semantic Understanding & Context Recognition"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified professional knowledge-work tasks spanning many occupations, scored by expert human judges via pairwise comparisons. Tasks often require producing real work artifacts (e.g., plans, analyses, documents), emphasizing end-to-end execution quality and usefulness.","Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition, Language Production, Language Comprehension, Self-reflection"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering in a more “real-world job” style, where systems tackle practical coding tasks resembling freelance or contract work (e.g., implementing features, fixing bugs, making improvements) under realistic constraints. It emphasizes reliable end-to-end delivery, not just isolated snippets or toy problems.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Logical Reasoning, Language Comprehension, Language Production"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests structured long-context reasoning over graphs described in text, where models must perform traversal-like operations (e.g., follow edges, compute reachable nodes, track parent relationships). It targets robustness to distraction and the ability to maintain and manipulate an internal structured representation over many steps.","Spatial Representation & Mapping, Working Memory, Attention, Logical Reasoning, Cognitive Timing & Predictive Modeling"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates agentic tool use across varied tasks that require selecting tools, issuing correct calls, integrating tool outputs, and recovering from tool failures. It emphasizes practical orchestration—choosing the right sequence of actions—rather than single-model, single-turn generation.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition, Language Comprehension, Language Production"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT consists of high-difficulty contest mathematics problems (e.g., from Harvard-MIT Mathematics Tournament settings) that demand creative multi-step reasoning and careful symbolic manipulation. It probes reliability under complex constraints and the ability to avoid subtle logical or arithmetic errors.","Logical Reasoning, Working Memory, Attention, Planning"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath targets expert-level mathematics beyond standard contests, with problems designed to be difficult for current systems and to reflect research-grade or near-research-grade reasoning. It evaluates sustained formal problem solving, error-avoidant derivation, and the ability to combine multiple advanced techniques.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention"
