Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a challenging multimodal benchmark covering expert-level questions that combine text with complex images (e.g., charts, diagrams, documents) across many disciplines. It evaluates whether models can ground language in visual evidence and perform multi-step reasoning over both modalities.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Attention
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates screenshot understanding and GUI grounding, where models must interpret high-resolution interface images and answer questions or identify relevant on-screen elements. It targets spatially grounded reasoning about layout, controls, and visual affordances typical of real software tools.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Logical Reasoning, Working Memory, Attention, Decision-making
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on scientific-figure and paper-style visual reasoning, requiring models to interpret charts/figures and answer associated reasoning questions (often benefiting from quantitative analysis). It measures the ability to extract structured information from visuals and integrate it with scientific context to reach correct conclusions.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over videos paired with language questions, often requiring tracking events across time and integrating visual evidence with textual instructions. It stresses temporal coherence, event attribution, and multi-step inference from dynamic scenes.","L1: Visual Perception, Language Comprehension
L2: Attention, Working Memory, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning
L3: Cognitive Timing & Predictive Modeling",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 is a long-context benchmark for multi-round co-reference resolution, where multiple similar “needle” requests are embedded in a long “haystack” and the model must reproduce the response corresponding to a specific needle. The 8-needle setting probes robustness when many confusable targets exist across large token spans.","L1: Language Comprehension, Language Production
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures well-specified professional knowledge work across many occupations, with human judges comparing model outputs to expert work products (e.g., spreadsheets, presentations, plans). It emphasizes producing actionable artifacts and decisions under constraints, often rewarding coherent multi-step execution over long instructions.","L1: Language Production, Language Comprehension
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition, Attention
L3: Self-reflection",L3
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering performance on tasks framed around real-world contracting/freelance-style work, emphasizing practical fixes, codebase navigation, and meeting specification under realistic constraints. It targets agentic competence in understanding user intent, implementing changes, and validating behavior via tests or execution.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory, Logical Reasoning, Adaptive Error Correction, Attention
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests reasoning over graph-structured data described in text, such as following edges or computing properties like reachability/parent relationships across long contexts. It stresses systematic traversal, maintaining state across many steps, and resisting distractors in lengthy descriptions.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Planning
L3: Inhibitory Control",L3
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-use ability across diverse tasks where models must select tools, call them with correct arguments, and compose tool outputs into final answers. It measures robustness of tool planning, error recovery, and integration of external results into coherent reasoning chains.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Attention, Semantic Understanding & Context Recognition
L3: ",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT problems (as used in MathArena) are high-difficulty contest mathematics questions that demand creative insight, careful case analysis, and precise computation. The benchmark emphasizes sustained multi-step derivations and correctness under complex constraints.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention
L3: Cognitive Flexibility",L3
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark designed to test genuine research-grade problem solving, often requiring sophisticated techniques and long derivations (with some settings allowing tool assistance such as Python). It targets deep mathematical reasoning, strategic decomposition of problems, and maintaining coherence over extended solution attempts.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Attention, Adaptive Error Correction
L3: Cognitive Flexibility",L3
