Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a high-difficulty multimodal benchmark that tests expert-level understanding and reasoning over combined text and image inputs (e.g., diagrams, charts, scientific visuals) across many disciplines. Compared with earlier MMMU settings, it emphasizes harder questions and more reliable measurement of advanced multimodal reasoning.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Attention
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates how well models can understand and reason over high-resolution screenshots of graphical user interfaces, often requiring precise identification of UI elements and their relationships. It targets visually grounded reasoning relevant to computer-use agents, including interpreting layout, text, and controls.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Logical Reasoning, Working Memory, Planning, Decision-making
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests models on questions that require interpreting figures, tables, and scientific diagrams from research papers, often demanding quantitative and causal reasoning grounded in the visual evidence. It is intended to capture “read-the-paper-figure” competence rather than generic image captioning.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Attention, Semantic Understanding & Context Recognition
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal reasoning over video, requiring models to integrate information across time (and typically accompanying text) to answer questions about events, causality, and context. It stresses temporal understanding beyond single-frame perception.","L1: Visual Perception, Language Comprehension, Language Production
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration, Logical Reasoning
L3: Cognitive Timing & Predictive Modeling",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (multi-round coreference resolution) tests long-context reasoning by inserting multiple similar “needle” interactions into long “haystack” dialogues and asking the model to retrieve the correct referenced response. The 8-needle setting increases distractors and memory demands, emphasizing robust retrieval across lengthy contexts.","L1: Language Comprehension, Language Production
L2: Working Memory, Episodic Memory, Attention, Logical Reasoning
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically valuable, well-specified professional knowledge-work tasks across many occupations, judged by expert humans via head-to-head comparisons (wins/ties). Tasks often involve producing realistic work artifacts (e.g., spreadsheets, plans, analyses), testing end-to-end usefulness rather than academic Q&A alone.","L1: Language Production, Language Comprehension
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory, Adaptive Error Correction
L3: Self-reflection, Social Reasoning & Theory of Mind",L3
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer targets agentic software engineering in settings closer to real paid work, where tasks can involve ambiguous requirements, iterative debugging, and broader repo-level changes. It emphasizes delivering correct, reviewable patches under practical constraints rather than solving isolated algorithmic problems.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Logical Reasoning, Working Memory, Adaptive Error Correction
L3: Cognitive Flexibility",L3
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates long-context graph reasoning by asking models to follow graph-structured relationships (e.g., traversals, ancestry/parent links) described in text and return the correct nodes/paths. It stresses faithful stepwise tracking of structure across many hops, where small errors compound.","L1: Language Comprehension, Language Production
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Planning, Adaptive Error Correction
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon is a tool-use benchmark where agents must select and chain calls to multiple tools/APIs to complete tasks, often requiring error handling, retries, and correct integration of tool outputs. It focuses on practical orchestration and reliability of multi-step tool workflows.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory, Attention
L3: ",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT is a competition-math benchmark (e.g., Harvard–MIT Mathematics Tournament) featuring challenging problems that require creative constructions, proofs, or multi-step computations. It probes deeper mathematical reasoning than many short-form tests, rewarding robust solution planning and careful execution.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention
L3: Cognitive Flexibility",L3
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark designed to measure progress on problems closer to the research frontier, often requiring substantial derivations and the combination of multiple techniques. It is used to evaluate whether models can reliably solve difficult, novel math problems rather than standard contest items.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Attention
L3: Cognitive Flexibility",L3
