Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a professional-grade multimodal understanding benchmark with harder expert-level image+text problems across disciplines. It tests whether a model can interpret diagrams, charts, and visuals and integrate them with textual context to answer questions accurately.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension, Logical Reasoning, Working Memory, Spatial Representation & Mapping"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates understanding of high-resolution software screenshots and GUI states, often requiring identification of UI elements, layout reasoning, and interface-specific interpretation. It targets practical “screen grounding” needed for computer-use agents (e.g., reading dashboards, forms, and settings).","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Language Comprehension, Decision-making"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over figures and technical content from scientific papers, typically requiring extracting quantitative/structural information and drawing conclusions. It stresses robust figure comprehension, scientific context integration, and multi-step inference (often aided by code tools in some setups).","Visual Perception, Scene Understanding & Visual Reasoning, Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over video, requiring models to integrate information across frames and time to answer questions. It probes temporal comprehension, event tracking, and combining visual content with text instructions or queries.","Visual Perception, Cognitive Timing & Predictive Modeling, Working Memory, Attention, Multisensory Integration, Scene Understanding & Visual Reasoning, Language Comprehension"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 is a long-context benchmark for multi-round coreference resolution where multiple similar “needle” interactions are embedded in a long “haystack,” and the model must retrieve the correct referenced response. The 8-needle variant stresses sustained retrieval accuracy amid confusable distractors across long contexts.","Working Memory, Episodic Memory, Attention, Language Comprehension, Semantic Understanding & Context Recognition, Inhibitory Control"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified professional knowledge-work tasks across many occupations (e.g., producing spreadsheets, plans, analyses, and other deliverables), typically judged by experts. It emphasizes executing complex instructions, producing usable artifacts, and making practical tradeoffs under constraints.","Planning, Decision-making, Language Comprehension, Language Production, Semantic Understanding & Context Recognition, Self-reflection, Working Memory"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering in a “freelance ticket” style setting, where tasks resemble real development requests and are assessed for end-to-end correctness and usefulness. It stresses scoping, implementation quality, and iterative debugging in a more product-like workflow than isolated bugfixes.","Planning, Decision-making, Language Comprehension, Language Production, Semantic Understanding & Context Recognition, Adaptive Error Correction, Working Memory"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests long-context algorithmic reasoning over graph-structured data, such as following edges or parent pointers to answer queries about nodes and paths. It emphasizes maintaining and updating an internal representation of structure while performing stepwise traversal accurately.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Cognitive Timing & Predictive Modeling"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents on tasks that require selecting among tools, executing correct call sequences, and synthesizing outputs into a final answer. It emphasizes robust orchestration (including handling tool failures) and disciplined adherence to task constraints during multi-step tool chains.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Inhibitory Control"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT (Harvard-MIT Mathematics Tournament) benchmark sets use challenging contest math problems that often require creative insight and multi-lemma reasoning beyond routine algebra. Compared to easier competitions, solutions more frequently demand novel decomposition strategies and careful verification.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention, Cognitive Flexibility"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath targets very hard mathematics problems intended to be at or beyond the frontier of typical model capability, often benefiting from deep multi-step reasoning and tool-assisted computation. It aims to measure progress on advanced mathematical problem solving rather than short-form arithmetic or memorized techniques.","Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Cognitive Flexibility, Attention"
