Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro evaluates expert-level multimodal understanding across many subjects where questions depend on both images and text (e.g., diagrams, charts, documents). It tests whether models can integrate visual evidence with domain knowledge and reasoning to select correct answers.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Language Comprehension, Logical Reasoning, Attention, Working Memory"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro measures UI/screenshot understanding for agentic interaction with software interfaces, often requiring identifying on-screen elements and reasoning about layout. It is used to assess whether models can ground instructions in high-resolution visual interfaces similar to real computer-use tasks.","Visual Perception, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Decision-making, Attention"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on interpreting and reasoning over scientific figures (plots, tables, and composite visuals) from research papers. The benchmark targets extraction of quantitative/structural information from visuals and combining it with textual context to answer reasoning questions.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Language Comprehension, Attention"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to videos, requiring temporal integration of visual events with text questions and options. It probes whether models can track entities and actions across frames and use that information for higher-level reasoning.","Visual Perception, Multisensory Integration, Working Memory, Attention, Scene Understanding & Visual Reasoning, Cognitive Timing & Predictive Modeling, Language Comprehension"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,MRCR v2 (8-needle) tests long-context multi-round coreference and retrieval by placing repeated “needle” requests inside long “haystack” conversations and asking for the correct referenced response. It stresses maintaining and accessing the right contextual binding across many similar spans.,"Working Memory, Attention, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional “knowledge work” tasks across many occupations, judged against human expert outputs (often via head-to-head comparisons). It emphasizes producing usable artifacts (e.g., plans, analyses, spreadsheets/presentations in tool-enabled settings) that meet constraints and stakeholder intent.","Planning, Decision-making, Language Production, Language Comprehension, Self-reflection, Semantic Understanding & Context Recognition, Social Reasoning & Theory of Mind"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering performance on real-world tasks with an emphasis on longer-horizon, agentic coding behavior and reliability under realistic constraints. It is used to measure end-to-end capability from understanding the problem and repository to delivering correct, test-passing changes.","Planning, Logical Reasoning, Working Memory, Adaptive Error Correction, Decision-making, Semantic Understanding & Context Recognition"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates structured reasoning over graph-structured data, such as following paths, identifying reachable nodes, or tracking parent/ancestor relations under long contexts. It targets algorithmic, stepwise traversal behavior rather than open-ended language generation alone.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Planning"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon benchmarks multi-tool problem solving where models must choose among tools, sequence calls, and integrate outputs to complete tasks. It emphasizes robust orchestration, tool selection under uncertainty, and recovery from tool errors or partial results.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Semantic Understanding & Context Recognition, Attention"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT comprises high-difficulty competition math problems that often require creative insights, careful case analysis, and long multi-step proofs or computations. It is used to test mathematical depth beyond standard contest sets, especially under strict correctness requirements.","Logical Reasoning, Working Memory, Planning, Cognitive Flexibility, Adaptive Error Correction"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is designed to measure expert-level mathematics performance across tiers of difficulty, including problems intended to be challenging even for strong solvers. It evaluates sustained multi-step reasoning, precise formal manipulation, and, in tool-enabled modes, effective use of computation to support proofs and calculations.","Logical Reasoning, Working Memory, Planning, Cognitive Flexibility, Adaptive Error Correction"
