Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is an expert-level multimodal benchmark where models must answer questions that require combining text with images such as diagrams, charts, and scientific figures. It emphasizes rigorous reasoning over visual evidence and reduces shortcutting by using harder items and evaluation protocols.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Attention, Semantic Understanding & Context Recognition"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates screenshot understanding for GUI grounding, where the model must interpret high-resolution interface images and answer questions or identify actionable targets. It stresses spatial/layout reasoning over UI elements and mapping visual cues to correct semantic actions.","Visual Perception, Visual Attention & Eye Movements, Spatial Representation & Mapping, Scene Understanding & Visual Reasoning, Decision-making, Planning, Working Memory"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over scientific content extracted from arXiv-style documents, often involving complex figures, plots, and accompanying text. The task rewards careful interpretation of visual encodings and integration with technical language to derive correct answers.","Scene Understanding & Visual Reasoning, Visual Perception, Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over video inputs, requiring integration of information across time rather than single frames. It stresses temporal coherence, event understanding, and multi-step reasoning grounded in dynamic visual context.","Visual Perception, Scene Understanding & Visual Reasoning, Cognitive Timing & Predictive Modeling, Attention, Working Memory, Multisensory Integration, Logical Reasoning"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 is a long-context multi-round coreference and retrieval-style benchmark where many similar “needle” requests are embedded in long conversational haystacks. The 8-needle setting tests whether a model can reliably track, retrieve, and reproduce the correct referenced content under heavy distractors.","Working Memory, Attention, Episodic Memory, Language Comprehension, Semantic Understanding & Context Recognition, Inhibitory Control"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates economically valuable professional knowledge work across many occupations by having models produce real work artifacts (e.g., plans, analyses, spreadsheets, presentations) judged against expert outputs. It emphasizes end-to-end task completion quality, instruction adherence, and pragmatic decision-making under realistic constraints.","Planning, Decision-making, Language Production, Language Comprehension, Semantic Understanding & Context Recognition, Self-reflection, Working Memory"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering on more open-ended, real-world development tasks akin to contracting or freelance work, where success involves selecting approaches, implementing changes, and validating outcomes. Compared to narrower bug-fix tasks, it stresses longer-horizon execution and reliability over complex repos.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Logical Reasoning, Semantic Understanding & Context Recognition"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates reasoning over graph-structured data by requiring models to follow paths, apply traversal rules, and answer queries that depend on correct multi-step navigation. It targets systematic state tracking and resistance to distractors when intermediate steps must be maintained accurately.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Planning"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-use competence across diverse APIs and multi-step workflows, typically requiring correct tool selection, argument construction, and iterative recovery from tool failures. It is designed to measure whether models can behave like reliable “operators” in tool-rich environments rather than only generating text.","Planning, Decision-making, Working Memory, Adaptive Error Correction, Inhibitory Control, Semantic Understanding & Context Recognition, Language Comprehension"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT problems (e.g., Feb 2025 set) are high-difficulty contest mathematics tasks that often require creative multi-step derivations and tight control of algebraic manipulation. They probe robustness on non-routine problem solving beyond standard competition sets.","Logical Reasoning, Working Memory, Planning, Cognitive Flexibility, Attention"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath is an expert-level mathematics benchmark intended to measure progress on problems closer to research-grade difficulty, often requiring long chains of precise reasoning and careful verification. It emphasizes correctness under complex symbolic structure, where small errors can invalidate an entire solution.","Logical Reasoning, Working Memory, Planning, Attention, Adaptive Error Correction, Cognitive Flexibility"
