Benchmark,Website,Paper,Description,Cognitive Functions
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,MathArena Apex aggregates difficult competition-style mathematics problems and evaluates models’ ability to solve them reliably under standardized conditions. It emphasizes multi-step symbolic reasoning and maintaining long derivations without losing intermediate constraints.,"Logical Reasoning, Working Memory, Planning, Cognitive Flexibility, Adaptive Error Correction"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific paper figures and related context, often requiring quantitative interpretation and structured analysis. Models must extract relevant visual evidence from complex plots and connect it to the question to derive correct conclusions.","Visual Perception, Scene Understanding & Visual Reasoning, Multisensory Integration, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Attention"
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR across heterogeneous document elements such as text blocks, formulas, tables, and reading order. It targets faithful extraction/structuring of information from visually formatted pages rather than free-form generation.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Language Comprehension, Working Memory"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal understanding to video, where questions depend on events unfolding across time. Models must track temporal changes, integrate cues across frames, and answer questions that require summarizing or reasoning about sequences.","Visual Perception, Scene Understanding & Visual Reasoning, Cognitive Timing & Predictive Modeling, Working Memory, Attention, Multisensory Integration, Language Comprehension"
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding ability in settings closer to real development, including multi-step problem solving and iterative refinement under time/interaction constraints. It emphasizes producing correct, executable code and debugging failures when tests or executions reveal issues.","Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Language Production, Decision-making"
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"The FACTS Benchmark Suite systematically evaluates factuality and grounding, measuring whether model outputs remain consistent with provided evidence and avoid unsupported claims. It targets hallucination-related failure modes across multiple task formats and domains.","Semantic Understanding & Context Recognition, Inhibitory Control, Self-reflection, Working Memory, Language Comprehension, Language Production"
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical physical commonsense reasoning across many languages and locales, focusing on understanding everyday situations and plausible actions or outcomes. It probes whether models can generalize “how the world works” beyond English-centric data and phrasing.","Language Comprehension, Semantic Understanding & Context Recognition, Logical Reasoning, Cognitive Flexibility, Spatial Representation & Mapping, Decision-making"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference resolution by embedding multiple similar “needle” interactions inside a long “haystack” conversation or document. The model must attend to the correct instance and reproduce the corresponding answer, testing robustness to interference.","Working Memory, Attention, Episodic Memory, Language Comprehension, Adaptive Error Correction"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified professional knowledge-work tasks across many occupations, judged by expert human raters via pairwise comparisons. Tasks emphasize producing usable work products (e.g., plans, spreadsheets, presentations) under real-world constraints and quality standards.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Working Memory, Social Reasoning & Theory of Mind, Self-reflection"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering on realistic repository-level tasks that require understanding existing code, making correct edits, and producing patches that satisfy requirements. It emphasizes end-to-end problem solving: triage, implementation, and verification against expected behavior.","Planning, Logical Reasoning, Adaptive Error Correction, Working Memory, Decision-making, Language Comprehension, Language Production"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates structured reasoning over graph traversal problems described in text, where models must simulate multi-step walks, parent/neighbor relations, or BFS-like procedures. It stresses precise state tracking across long sequences and resistance to distractor structure.","Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Cognitive Flexibility"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents on tasks requiring selecting appropriate tools, forming correct calls, handling tool errors, and synthesizing results into final answers. It focuses on reliability of multi-tool workflows rather than single-turn question answering.","Planning, Decision-making, Adaptive Error Correction, Working Memory, Language Comprehension, Language Production"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates advanced mathematics at the frontier of current model capability, emphasizing expert-level problem solving with high novelty and difficulty. It probes sustained multi-step reasoning, formal manipulation, and error checking, often benefiting from scratch-work or tool-assisted computation.","Logical Reasoning, Working Memory, Planning, Cognitive Flexibility, Adaptive Error Correction"
