Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MathArena Apex,https://matharena.ai/?view=problem&comp=apex--apex_2025,https://arxiv.org/abs/2505.23281,"MathArena Apex evaluates advanced mathematical problem solving under competitive-style conditions, typically emphasizing correctness on hard questions rather than verbosity. It probes multi-step derivations, strategy selection, and reliability across diverse topics.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: Cognitive Flexibility",L3
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates reasoning over scientific figures from research papers, requiring models to interpret plots/diagrams and answer questions that depend on fine-grained visual evidence. It stresses combining technical language with visual inference and quantitative/relational reasoning.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition
L3: ",L2
OmniDocBench 1.5,https://github.com/opendatalab/OmniDocBench,https://arxiv.org/abs/2412.07626,"OmniDocBench 1.5 evaluates document understanding and OCR-style extraction across diverse page elements such as text, formulas, tables, and reading order. It measures whether models can accurately parse layout and recover structured content from complex documents.","L1: Visual Perception, Language Comprehension
L2: Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Working Memory
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU benchmarks multimodal understanding and reasoning over video, requiring models to integrate information across frames and align it with textual questions. It emphasizes temporal comprehension, event reasoning, and maintaining relevant context over extended clips.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration
L3: Cognitive Timing & Predictive Modeling",L3
LiveCodeBench Pro,https://livecodebenchpro.com/projects/livecodebench-pro/leaderboard,https://arxiv.org/abs/2506.11928,"LiveCodeBench Pro evaluates coding capability on fresh or continuously updated programming tasks, often designed to reduce contamination and measure real-time generalization. It typically requires writing correct programs under constraints and debugging based on failures or edge cases.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: ",L2
FACTS Benchmark Suite,https://deepmind.google/blog/facts-benchmark-suite-systematically-evaluating-the-factuality-of-large-language-models/,https://arxiv.org/abs/2512.10791,"FACTS Benchmark Suite systematically evaluates factuality-related behaviors, including whether a model’s outputs remain accurate, grounded, and resistant to hallucination across different settings. It emphasizes truthfulness under uncertainty and the ability to avoid fabricating unsupported details.","L1: Language Comprehension, Language Production
L2: Semantic Understanding & Context Recognition, Working Memory
L3: Self-reflection, Inhibitory Control",L3
Global PIQA,https://huggingface.co/datasets/mrlbenchmarks/global-piqa-nonparallel,https://arxiv.org/abs/2510.24081,"Global PIQA evaluates practical reasoning and question answering across many languages and locales, focusing on whether models can handle globally diverse contexts rather than only English-centric distributions. It probes robustness of commonsense/pragmatic inference and cross-lingual generalization.","L1: Language Comprehension
L2: Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory
L3: Social Reasoning & Theory of Mind",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation that hides multiple similar “needle” references across lengthy multi-turn text and asks the model to retrieve the correct corresponding content. It stresses precise coreference tracking, interference resistance, and accurate recall under extreme context length.","L1: Language Comprehension
L2: Working Memory, Episodic Memory, Attention
L3: Inhibitory Control",L3
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks across many occupations, judged by expert humans against real deliverable quality (e.g., spreadsheets, presentations, plans). It emphasizes end-to-end task execution: interpreting requirements, producing polished artifacts, and making sound decisions under constraints.","L1: Language Production
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory, Adaptive Error Correction
L3: Social Reasoning & Theory of Mind",L3
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates software engineering performance on realistic tasks that require understanding codebases, implementing fixes or features, and producing patches that satisfy tests or specifications. It targets reliability in longer workflows, including diagnosing failures and iterating toward correct solutions.","L1: Language Comprehension, Language Production
L2: Logical Reasoning, Planning, Adaptive Error Correction, Working Memory
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks evaluates algorithmic and structured reasoning by embedding graph problems in text and asking models to perform traversals or identify relationships (e.g., BFS-style reachability or parent links). It stresses consistent multi-step state tracking as the model “walks” through a graph representation.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Attention, Planning
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents on tasks that require selecting appropriate tools, invoking them correctly, handling tool errors, and integrating results into final answers. It emphasizes orchestration across multiple tools and maintaining coherent progress toward a goal.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory, Attention
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath evaluates expert-level mathematics, including problems intended to be beyond routine competition math and closer to research-grade difficulty. It stresses deep multi-step reasoning, creativity in proof/derivation strategy, and robustness against subtle errors.","L1: 
L2: Logical Reasoning, Planning, Working Memory, Adaptive Error Correction
L3: Cognitive Flexibility",L3
