Benchmark,Website,Paper,Description,Cognitive Functions
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro evaluates expert-level multimodal understanding and reasoning across diverse disciplines using images paired with text questions. It stresses integrating visual evidence (figures, diagrams, tables, screenshots) with domain knowledge and multi-step reasoning to select or generate correct answers.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory, Logical Reasoning, Language Comprehension"
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro measures GUI understanding and grounding from high-resolution screenshots, often requiring identification of interface elements and reasoning about spatial layout. It approximates the perceptual grounding needed for computer-use agents by testing whether models can map natural-language goals to specific on-screen targets.","Visual Perception, Visual Attention & Eye Movements, Scene Understanding & Visual Reasoning, Spatial Representation & Mapping, Decision-making, Planning, Sensorimotor Coordination"
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning focuses on reasoning over figures from scientific papers (e.g., plots, charts, and diagrammatic evidence) and answering associated questions. It probes the ability to extract quantitative/relational information from visuals and combine it with textual context and scientific semantics.","Visual Perception, Scene Understanding & Visual Reasoning, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Language Comprehension"
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over video, requiring models to integrate information across time rather than from a single static image. Tasks often demand tracking events, interpreting visual context, and answering questions that hinge on temporal dependencies and long-range context within a clip.","Visual Perception, Scene Understanding & Visual Reasoning, Cognitive Timing & Predictive Modeling, Working Memory, Attention, Language Comprehension, Multisensory Integration"
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context evaluation where multiple similar “needle” interactions are embedded in a large “haystack,” and the model must retrieve the correct response associated with a specific needle. It stresses robust context tracking under distractors and accurate reference resolution over long inputs.","Working Memory, Attention, Episodic Memory, Logical Reasoning, Language Comprehension, Semantic Understanding & Context Recognition"
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified professional knowledge-work tasks spanning many occupations, judged by expert humans via pairwise comparisons. Tasks often require producing real work artifacts (e.g., plans, analyses, documents, or structured deliverables) that reflect practical constraints, clarity, and correctness.","Planning, Decision-making, Language Production, Semantic Understanding & Context Recognition, Working Memory, Self-reflection"
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates realistic software engineering work framed like freelance/contract tasks, emphasizing end-to-end delivery quality rather than isolated coding snippets. It stresses understanding ambiguous requirements, making design tradeoffs, implementing changes in context, and validating the result against expected behavior.","Planning, Decision-making, Logical Reasoning, Working Memory, Semantic Understanding & Context Recognition, Adaptive Error Correction"
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests algorithmic reasoning over graph-structured data expressed in text, commonly requiring multi-step traversal (e.g., BFS-style) and correct bookkeeping over long sequences. It stresses consistent step-by-step state updates and resistance to drift when many similar nodes/edges appear.","Spatial Representation & Mapping, Logical Reasoning, Working Memory, Attention, Adaptive Error Correction"
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates tool-using agents on multi-step tasks that require choosing among tools, calling them correctly, and integrating outputs into a final solution. It emphasizes orchestration reliability: selecting the right action at the right time, handling tool errors, and maintaining task state across multiple calls.","Planning, Decision-making, Working Memory, Semantic Understanding & Context Recognition, Adaptive Error Correction, Attention"
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT consists of high-difficulty competition mathematics problems (e.g., Harvard-MIT Mathematics Tournament sets) that often require creative multi-step constructions and careful proof-like reasoning. It stresses maintaining long chains of intermediate results and adapting strategy when an initial approach stalls.","Logical Reasoning, Planning, Working Memory, Cognitive Flexibility, Adaptive Error Correction"
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath targets expert-level mathematics with problems intended to be beyond routine contest patterns, emphasizing deep reasoning and formal problem-solving. Success typically requires extended planning, precise symbolic manipulation, and rigorous checking of edge cases to avoid subtle errors.","Logical Reasoning, Planning, Working Memory, Cognitive Flexibility, Adaptive Error Correction"
