Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a challenging multimodal benchmark that combines text with images (e.g., diagrams, charts, documents) across many disciplines. It measures whether models can integrate visual evidence with domain knowledge to answer expert-level questions reliably.","L1: Visual Perception, Language Comprehension
L2: Multisensory Integration, Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Logical Reasoning, Working Memory
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates UI grounding and screenshot understanding, where models must interpret high-resolution interface images and answer questions or locate elements. It stresses spatial layout reasoning, fine-grained visual discrimination, and mapping visual cues to precise actions or references.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Decision-making, Working Memory
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning tests reasoning over scientific figures and paper content, often requiring interpretation of plots, diagrams, and accompanying textual context. It measures whether models can extract structured information from scientific visuals and perform multi-step inference grounded in that evidence.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Attention
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU evaluates multimodal understanding and reasoning over video, requiring models to integrate temporal visual information with text prompts. Tasks often depend on tracking events across frames and using contextual cues to answer questions about actions, states, or outcomes.","L1: Visual Perception
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Working Memory, Attention
L3: Cognitive Timing & Predictive Modeling",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) evaluates long-context retrieval and multi-round coreference resolution by embedding multiple similar “needle” interactions inside long “haystacks.” The model must locate the correct referenced needle and reproduce or select the appropriate response, stressing robust retrieval under interference.","L1: 
L2: Working Memory, Episodic Memory, Attention, Semantic Understanding & Context Recognition, Adaptive Error Correction
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval evaluates well-specified professional knowledge-work tasks (e.g., creating business artifacts such as plans, spreadsheets, presentations) judged against expert human performance. It emphasizes producing usable deliverables under constraints, aligning outputs to a goal, and making tradeoffs across quality, correctness, and clarity.","L1: Language Production, Language Comprehension
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Working Memory
L3: Self-reflection",L3
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering in a freelancing-style setting, focusing on completing practical coding tasks end-to-end in realistic repos. It stresses requirement interpretation, implementation quality, iterative debugging, and producing solutions that satisfy external acceptance criteria.","L1: 
L2: Planning, Logical Reasoning, Working Memory, Adaptive Error Correction, Decision-making, Semantic Understanding & Context Recognition
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests structured reasoning over graph-structured data by requiring models to traverse or query relationships in a graph (e.g., BFS-like tasks or parent-tracing). It measures whether models can maintain and manipulate relational structure across steps without losing the traversal state.","L1: 
L2: Spatial Representation & Mapping, Working Memory, Logical Reasoning, Planning, Attention
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates general tool-use competence across diverse tools and workflows, emphasizing correct tool selection, parameterization, and multi-step orchestration. It typically stresses reliability across long action sequences, including recovery from tool errors and composing outputs into a final answer.","L1: 
L2: Planning, Decision-making, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition
L3: Inhibitory Control",L3
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT evaluates high-level contest mathematics with problems that often require creative problem decomposition, proof-like reasoning, and careful bookkeeping. It is used to probe deep mathematical reasoning and robustness against subtle logical or arithmetic mistakes.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention
L3: ",L2
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath targets expert-level mathematics beyond routine contest problems, aiming to measure genuine research-adjacent reasoning difficulty across tiers. It stresses long chains of deduction, choosing appropriate techniques, and avoiding compounding errors over extended solutions.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction, Attention
L3: Cognitive Flexibility",L3
