Benchmark,Website,Paper,Description,Cognitive Functions,Max AI Tier
MMMU-Pro,https://mmmu-benchmark.github.io/,https://arxiv.org/abs/2409.02813,"MMMU-Pro is a professional-grade multimodal understanding benchmark with higher difficulty and stronger evaluation protocols than earlier MMMU settings. Models must combine text with images (charts, diagrams, documents, UI-like visuals) to answer domain-spanning questions requiring grounded visual reasoning.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Multisensory Integration, Logical Reasoning, Working Memory, Visual Attention & Eye Movements
L3: ",L2
ScreenShot-Pro,https://gui-agent.github.io/grounding-leaderboard/,https://arxiv.org/abs/2504.07981,"ScreenShot-Pro evaluates GUI understanding from screenshots, often requiring the model to locate relevant interface elements and reason about actions or states in software environments. It targets visually grounded instruction following and precise interpretation of layout, icons, and text in real interfaces.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Visual Attention & Eye Movements, Spatial Representation & Mapping, Decision-making, Sensorimotor Coordination
L3: ",L2
CharXiv Reasoning,https://charxiv.github.io/,https://arxiv.org/abs/2406.18521,"CharXiv Reasoning evaluates scientific figure and paper understanding, asking models to answer questions that require interpreting charts/diagrams and linking them to accompanying scientific text. It stresses evidence-based reasoning over technical visuals, often benefiting from tool-assisted computation or careful cross-referencing.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Semantic Understanding & Context Recognition, Logical Reasoning, Working Memory, Multisensory Integration
L3: ",L2
Video-MMMU,https://videommmu.github.io/,https://arxiv.org/abs/2501.13826,"Video-MMMU extends multimodal reasoning to video, requiring models to integrate information across time (multiple frames/scenes) and accompanying text questions. It probes whether models can track events, recognize visual context shifts, and answer questions grounded in dynamic visual evidence.","L1: Visual Perception, Language Comprehension
L2: Scene Understanding & Visual Reasoning, Working Memory, Attention, Multisensory Integration
L3: Cognitive Timing & Predictive Modeling",L3
MRCR v2 (8-needle),https://huggingface.co/datasets/openai/mrcr,https://arxiv.org/abs/2409.12640,"MRCR v2 (8-needle) is a long-context co-reference and retrieval evaluation in which multiple similar “needle” requests are embedded within a long “haystack” of dialogue or documents. The model must identify and reproduce the correct response associated with a specified needle, testing robustness to distractors at scale.","L1: Language Comprehension
L2: Working Memory, Attention, Episodic Memory, Semantic Understanding & Context Recognition, Logical Reasoning
L3: ",L2
GDPval,https://openai.com/index/gdpval/,https://arxiv.org/abs/2510.04374,"GDPval measures performance on well-specified, economically relevant knowledge-work tasks across many occupations, scored via expert human comparisons (wins/ties). Tasks typically require producing real deliverables (e.g., slides, spreadsheets, plans) and following constraints with professional-level structure and judgment.","L1: Language Production, Language Comprehension
L2: Planning, Decision-making, Semantic Understanding & Context Recognition, Adaptive Error Correction
L3: Self-reflection",L3
SWE-Lancer,https://openai.com/index/swe-lancer/,https://arxiv.org/abs/2502.12115,"SWE-Lancer evaluates agentic software engineering in a more “real work” style, emphasizing end-to-end execution on realistic tasks akin to freelance or workplace coding assignments. It typically requires interpreting requirements, modifying codebases, validating behavior, and delivering solutions that meet acceptance criteria.","L1: 
L2: Planning, Decision-making, Logical Reasoning, Working Memory, Adaptive Error Correction, Semantic Understanding & Context Recognition
L3: ",L2
Graphwalks,https://huggingface.co/datasets/openai/graphwalks,,"Graphwalks tests structured reasoning over graph-encoded data, such as traversals and relational queries that require tracking nodes, edges, and paths over long sequences. It is designed to measure systematic generalization on algorithmic graph operations rather than surface-pattern completion.","L1: 
L2: Logical Reasoning, Working Memory, Spatial Representation & Mapping, Attention, Planning
L3: ",L2
Toolathon,https://toolathlon.xyz,https://arxiv.org/abs/2510.25726,"Toolathon evaluates multi-tool agent competence on heterogeneous tasks that require selecting the right tools, composing calls, and recovering from tool or intermediate-result failures. It emphasizes orchestration quality—planning, verification, and robust execution across a tool ecosystem.","L1: Language Comprehension, Language Production
L2: Planning, Decision-making, Adaptive Error Correction, Working Memory
L3: ",L2
HMMT,https://matharena.ai/?view=problem&comp=hmmt--hmmt_feb_2025,https://arxiv.org/abs/2505.23281,"HMMT evaluates advanced contest mathematics (Harvard-MIT Mathematics Tournament), typically requiring longer solution chains and higher ingenuity than standard school math. Problems probe abstraction, multi-constraint reasoning, and careful derivations under competition conditions.","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction
L3: Cognitive Flexibility",L3
FrontierMath,https://epoch.ai/frontiermath,https://arxiv.org/abs/2411.04872,"FrontierMath targets expert-level mathematics with problems intended to be at or beyond the edge of routine training distribution, emphasizing deep reasoning over memorized templates. It often rewards sustained multi-step proof-like thinking, precise computation, and verification (sometimes with tool assistance).","L1: 
L2: Logical Reasoning, Working Memory, Planning, Adaptive Error Correction
L3: Cognitive Flexibility",L3
